year,quarter,item_number,shipped_qty,average_inventory,turnover_rate
2022,3,104618,3.0,-2.0,-1.5
2022,3,104626,0.0,-2.5,-0.0
2022,3,104645,1.0,2.5,0.4
2022,3,104800,12.0,-3.8333333333333335,-3.1304347826086953
2022,3,107018,150.0,117.0,1.2820512820512822
2022,3,107019,289.0,824.3333333333334,0.3505863323898099
2022,3,107020,42.0,-73.5,-0.5714285714285714
2022,3,107024,30.0,310.0,0.0967741935483871
2022,3,107034,242.0,1339.3333333333333,0.18068690890990544
2022,3,110190LF,3058.0,2045.6666666666667,1.4948671989571451
2022,3,110192LF,6929.0,14020.5,0.49420491423273066
2022,3,110193LF,678.0,-677.0,-1.0014771048744462
2022,3,110194LF,100.0,334.0,0.2994011976047904
2022,3,110195LF,292.0,618.5,0.4721099434114794
2022,3,110196LF,964.0,-2446.0,-0.39411283728536384
2022,3,110197LF,613.0,2085.1666666666665,0.293981296459116
2022,3,110198LF,120.0,740.0,0.16216216216216217
2022,3,110199LF,414.0,-519.0,-0.7976878612716763
2022,3,111031,97.0,1186.25,0.08177028451001053
2022,3,111034,300.0,2646.3333333333335,0.11336440357727673
2022,3,111040,57.0,1520.0,0.0375
2022,3,111042,71.0,1209.8333333333333,0.05868576938972311
2022,3,111044,67.0,723.6666666666666,0.0925840626439429
2022,3,111046,29.0,278.0,0.10431654676258993
2022,3,111047,26.0,823.25,0.0315821439416945
2022,3,111049,30.0,302.5,0.09917355371900827
2022,3,111061,103.0,2356.8333333333335,0.04370270843646135
2022,3,112098,14.0,86.5,0.16184971098265896
2022,3,112099,30.0,50.5,0.594059405940594
2022,3,112100,32.0,-6.333333333333333,-5.052631578947369
2022,3,112118,22.0,548.0,0.040145985401459854
2022,3,112119,0.0,124.0,0.0
2022,3,113041,0.0,378.0,0.0
2022,3,115104,1238.0,387.3333333333333,3.196213425129088
2022,3,115111,959.0,224.5,4.271714922048997
2022,3,115112,137.0,353.8333333333333,0.3871879415920867
2022,3,115113,62.0,68.0,0.9117647058823529
2022,3,115114,55.0,54.166666666666664,1.0153846153846153
2022,3,115115,176.0,73.0,2.410958904109589
2022,3,115116,470.0,44.5,10.561797752808989
2022,3,115117,233.0,47.5,4.905263157894737
2022,3,115118,375.0,298.1666666666667,1.2576858580212409
2022,3,115119,613.0,1.1666666666666667,525.4285714285714
2022,3,115120,460.0,272.0,1.6911764705882353
2022,3,115121,627.0,391.8333333333333,1.600170140365802
2022,3,115122,264.0,137.33333333333334,1.9223300970873785
2022,3,115123,711.0,-37.5,-18.96
2022,3,115124,62.0,-19.0,-3.263157894736842
2022,3,115125,313.0,-6.166666666666667,-50.75675675675675
2022,3,115126,339.0,-75.83333333333333,-4.47032967032967
2022,3,115127,69.0,-82.83333333333333,-0.8329979879275654
2022,3,115128,23.0,37.166666666666664,0.6188340807174888
2022,3,115129,18.0,-0.3333333333333333,-54.0
2022,3,115170,29.0,-21.75,-1.3333333333333333
2022,3,115174,15.0,126.5,0.11857707509881422
2022,3,115175,4.0,24.0,0.16666666666666666
2022,3,115176,35.0,50.75,0.6896551724137931
2022,3,115177,64.0,-61.0,-1.0491803278688525
2022,3,115178,24.0,91.66666666666667,0.2618181818181818
2022,3,115179,72.0,43.5,1.6551724137931034
2022,3,115180,52.0,83.75,0.6208955223880597
2022,3,115181,33.0,48.333333333333336,0.6827586206896551
2022,3,115182,62.0,34.333333333333336,1.8058252427184465
2022,3,115183,0.0,-7.0,-0.0
2022,3,115184,99.0,-16.75,-5.91044776119403
2022,3,115185,53.0,-43.166666666666664,-1.2277992277992278
2022,3,115186,76.0,-42.0,-1.8095238095238095
2022,3,115187,85.0,-59.833333333333336,-1.4206128133704734
2022,3,115188,32.0,1.3333333333333333,24.0
2022,3,115189,31.0,19.166666666666668,1.617391304347826
2022,3,117103LF,0.0,4896.0,0.0
2022,3,117104LF,0.0,2736.0,0.0
2022,3,117105LF,999.0,3655.5,0.2732868280672959
2022,3,117106LF,353.0,1109.5,0.3181613339342046
2022,3,117107LF,0.0,950.0,0.0
2022,3,117401LF,219.0,4491.75,0.04875605276339957
2022,3,117402LF,0.0,2304.0,0.0
2022,3,117403LF,546.0,1821.0,0.29983525535420097
2022,3,117404LF,0.0,2637.0,0.0
2022,3,117410LF,0.0,1152.0,0.0
2022,3,117411LF,0.0,1368.0,0.0
2022,3,117412LF,0.0,15300.0,0.0
2022,3,117413LF,0.0,32232.0,0.0
2022,3,117414LF,0.0,10064.0,0.0
2022,3,117415LF,0.0,19312.0,0.0
2022,3,117416LF,0.0,9072.0,0.0
2022,3,117678LF,0.0,150.0,0.0
2022,3,132201,0.0,106.5,0.0
2022,3,132204,0.0,782.0,0.0
2022,3,132206,0.0,770.5,0.0
2022,3,169035,3.0,304.0,0.009868421052631578
2022,3,169053,3.0,64.5,0.046511627906976744
2022,3,175001,5.0,7.25,0.6896551724137931
2022,3,175004,14.0,1.0,14.0
2022,3,175006,27.0,-8.75,-3.085714285714286
2022,3,175010,2.0,0.0,inf
2022,3,175011,32.0,10.5,3.0476190476190474
2022,3,175012,3.0,1.3333333333333333,2.25
2022,3,175014,17.0,-19.333333333333332,-0.8793103448275863
2022,3,175015,11.0,4.25,2.588235294117647
2022,3,175017,20.0,18.666666666666668,1.0714285714285714
2022,3,175019,8.0,32.0,0.25
2022,3,175022,7.0,1.5,4.666666666666667
2022,3,175025,4.0,-5.0,-0.8
2022,3,175027,14.0,-0.3333333333333333,-42.0
2022,3,175029,3.0,-0.5,-6.0
2022,3,175033,4.0,2.5,1.6
2022,3,175037,0.0,0.5,0.0
2022,3,175049,7.0,-16.5,-0.42424242424242425
2022,3,175053,6.0,4.0,1.5
2022,3,175056,1.0,-0.5,-2.0
2022,3,175059,2.0,2.25,0.8888888888888888
2022,3,175062,0.0,0.5,0.0
2022,3,175063,3.0,0.0,inf
2022,3,175066,0.0,0.5,0.0
2022,3,175078,1.0,1.5,0.6666666666666666
2022,3,175079,33.0,-31.25,-1.056
2022,3,175080,24.0,4.5,5.333333333333333
2022,3,175277,1.0,0.5,2.0
2022,3,175404,0.0,0.5,0.0
2022,3,175717,0.0,0.5,0.0
2022,3,175823,7.0,0.5,14.0
2022,3,175824,9.0,2.1666666666666665,4.153846153846154
2022,3,175825,6.0,-5.0,-1.2
2022,3,175826,15.0,5.75,2.608695652173913
2022,3,175827,6.0,-4.0,-1.5
2022,3,175828,12.0,-7.666666666666667,-1.5652173913043477
2022,3,175829,13.0,-11.25,-1.1555555555555554
2022,3,175830,3.0,6.5,0.46153846153846156
2022,3,175831,2.0,3.5,0.5714285714285714
2022,3,175832,1.0,7.5,0.13333333333333333
2022,3,175833,1.0,2.5,0.4
2022,3,175834,0.0,-0.5,-0.0
2022,3,175835,1.0,0.5,2.0
2022,3,175836,6.0,-4.25,-1.411764705882353
2022,3,175840,1.0,0.5,2.0
2022,3,175843,2.0,8.0,0.25
2022,3,175844,0.0,1.0,0.0
2022,3,175845,1.0,1.5,0.6666666666666666
2022,3,175846,4.0,-3.75,-1.0666666666666667
2022,3,175847,8.0,2.0,4.0
2022,3,175849,2.0,6.0,0.3333333333333333
2022,3,175850,1.0,-2.5,-0.4
2022,3,175853,2.0,1.25,1.6
2022,3,175854,2.0,-4.0,-0.5
2022,3,175855,15.0,-14.0,-1.0714285714285714
2022,3,175856,4.0,-4.75,-0.8421052631578947
2022,3,175857,2.0,0.0,inf
2022,3,175858,0.0,-1.0,-0.0
2022,3,175860,2.0,2.0,1.0
2022,3,175863,2.0,24.0,0.08333333333333333
2022,3,175889,0.0,1.0,0.0
2022,3,175904,10.0,-0.25,-40.0
2022,3,175905,1.0,0.0,inf
2022,3,175906,2.0,1.0,2.0
2022,3,175911,1.0,0.5,2.0
2022,3,175955,2.0,0.0,inf
2022,3,178106,1.0,0.0,inf
2022,3,178211,0.0,0.5,0.0
2022,3,178458,5.0,0.5,10.0
2022,3,178463,1.0,0.5,2.0
2022,3,178466,4.0,-6.833333333333333,-0.5853658536585367
2022,3,178467,2.0,0.25,8.0
2022,3,178473,11.0,-16.833333333333332,-0.6534653465346535
2022,3,178476,0.0,0.0,
2022,3,178483,7.0,1.0,7.0
2022,3,178487,4.0,-8.25,-0.48484848484848486
2022,3,178489,0.0,0.5,0.0
2022,3,178490,10.0,1.0,10.0
2022,3,178497,2.0,0.5,4.0
2022,3,178508,3.0,-20.5,-0.14634146341463414
2022,3,178515,10.0,4.5,2.2222222222222223
2022,3,178516,2.0,0.0,inf
2022,3,178518,1.0,-13.5,-0.07407407407407407
2022,3,178563,0.0,1.0,0.0
2022,3,178569,2.0,0.0,inf
2022,3,178580,9.0,-5.166666666666667,-1.7419354838709677
2022,3,178582,3.0,0.0,inf
2022,3,178592,1.0,0.5,2.0
2022,3,178611,0.0,0.5,0.0
2022,3,178623,0.0,1.0,0.0
2022,3,178628,1.0,0.0,inf
2022,3,178629,3.0,0.75,4.0
2022,3,178633,4.0,2.25,1.7777777777777777
2022,3,178635,7.0,3.0,2.3333333333333335
2022,3,178636,1.0,0.0,inf
2022,3,178639,1.0,0.0,inf
2022,3,178641,10.0,-28.5,-0.3508771929824561
2022,3,178642,4.0,-2.5,-1.6
2022,3,178645,6.0,0.5,12.0
2022,3,178651,11.0,-1.8333333333333333,-6.0
2022,3,178654,0.0,2.0,0.0
2022,3,178655,1.0,1.3333333333333333,0.75
2022,3,178656,22.0,-29.0,-0.7586206896551724
2022,3,178657,7.0,2.25,3.111111111111111
2022,3,178662,5.0,-6.25,-0.8
2022,3,178663,1.0,0.0,inf
2022,3,178666,0.0,1.0,0.0
2022,3,178669,3.0,1.5,2.0
2022,3,178670,0.0,1.0,0.0
2022,3,178671,20.0,-42.166666666666664,-0.47430830039525695
2022,3,178672,9.0,-6.0,-1.5
2022,3,178685,1.0,0.0,inf
2022,3,178689,0.0,0.5,0.0
2022,3,178690,55.0,-21.333333333333332,-2.578125
2022,3,178691,7.0,-7.833333333333333,-0.8936170212765958
2022,3,178706,0.0,1.0,0.0
2022,3,178707,4.0,-7.0,-0.5714285714285714
2022,3,178708,0.0,0.5,0.0
2022,3,178711,1.0,0.0,inf
2022,3,178712,6.0,0.5,12.0
2022,3,178716,2.0,1.0,2.0
2022,3,178718,0.0,-3.5,-0.0
2022,3,178724,1.0,0.0,inf
2022,3,178730,1.0,0.0,inf
2022,3,178733,2.0,1.3333333333333333,1.5
2022,3,178748,0.0,1.5,0.0
2022,3,178773,4.0,-6.75,-0.5925925925925926
2022,3,178776,2.0,3.5,0.5714285714285714
2022,3,178814,3.0,1.5,2.0
2022,3,178815,2.0,3.0,0.6666666666666666
2022,3,178816,1.0,0.5,2.0
2022,3,178817,0.0,-9.0,-0.0
2022,3,178873,2.0,1.0,2.0
2022,3,178877,0.0,0.5,0.0
2022,3,178882,9.0,0.6666666666666666,13.5
2022,3,178883,1.0,0.25,4.0
2022,3,178948,1.0,0.25,4.0
2022,3,178977,1.0,0.0,inf
2022,3,179185,0.0,0.5,0.0
2022,3,179190,0.0,0.5,0.0
2022,3,179214,4.0,6.0,0.6666666666666666
2022,3,179220,7.0,1.5,4.666666666666667
2022,3,179225,2.0,1.0,2.0
2022,3,179227,1.0,0.5,2.0
2022,3,179251,2.0,1.0,2.0
2022,3,179253,0.0,1.0,0.0
2022,3,179254,0.0,1.5,0.0
2022,3,179256,1.0,0.0,inf
2022,3,179257,2.0,1.0,2.0
2022,3,179258,6.0,2.0,3.0
2022,3,179260,2.0,1.0,2.0
2022,3,179265,2.0,0.0,inf
2022,3,179267,1.0,0.5,2.0
2022,3,179271,5.0,-1.8333333333333333,-2.7272727272727275
2022,3,179276,2.0,1.0,2.0
2022,3,179278,5.0,0.8333333333333334,6.0
2022,3,179280,5.0,-6.0,-0.8333333333333334
2022,3,179282,16.0,1.75,9.142857142857142
2022,3,179284,4.0,0.5,8.0
2022,3,179288,3.0,1.0,3.0
2022,3,179294,1.0,0.0,inf
2022,3,179298,0.0,1.5,0.0
2022,3,179314,0.0,2.0,0.0
2022,3,179316,2.0,1.0,2.0
2022,3,179323,0.0,1.0,0.0
2022,3,179343,2.0,1.0,2.0
2022,3,179345,4.0,-0.5,-8.0
2022,3,179347,2.0,1.5,1.3333333333333333
2022,3,179349,0.0,0.5,0.0
2022,3,179355,0.0,0.5,0.0
2022,3,179356,5.0,-3.8333333333333335,-1.3043478260869565
2022,3,179357,5.0,0.8333333333333334,6.0
2022,3,179359,14.0,-13.333333333333334,-1.05
2022,3,179361,20.0,-3.75,-5.333333333333333
2022,3,179362,9.0,0.5,18.0
2022,3,179363,14.0,-12.333333333333334,-1.135135135135135
2022,3,179364,2.0,0.0,inf
2022,3,179365,6.0,0.0,inf
2022,3,179367,12.0,-7.0,-1.7142857142857142
2022,3,180130,1.0,0.0,inf
2022,3,180155,0.0,1.25,0.0
2022,3,180164,3.0,1.0,3.0
2022,3,180165,1.0,0.5,2.0
2022,3,180166,2.0,0.75,2.6666666666666665
2022,3,180167,0.0,2.0,0.0
2022,3,180226,2.0,0.75,2.6666666666666665
2022,3,180234,1.0,0.0,inf
2022,3,180237,0.0,1.0,0.0
2022,3,180503,2.0,1.0,2.0
2022,3,180665,0.0,0.5,0.0
2022,3,180704,0.0,0.5,0.0
2022,3,180716,2.0,0.8333333333333334,2.4
2022,3,180719,1.0,2.0,0.5
2022,3,180836,1.0,0.0,inf
2022,3,180846,2.0,1.0,2.0
2022,3,180848,2.0,1.0,2.0
2022,3,181112,0.0,2.5,0.0
2022,3,181731,2.0,1.0,2.0
2022,3,181826,1.0,0.0,inf
2022,3,181832,1.0,0.5,2.0
2022,3,181839,0.0,2.5,0.0
2022,3,181869,0.0,0.5,0.0
2022,3,181876,0.0,-0.5,-0.0
2022,3,181882,2.0,0.8333333333333334,2.4
2022,3,181885,5.0,-0.6666666666666666,-7.5
2022,3,181888,0.0,0.5,0.0
2022,3,181891,17.0,-4.25,-4.0
2022,3,181903,3.0,2.75,1.0909090909090908
2022,3,181913,0.0,1.25,0.0
2022,3,181915,4.0,3.0,1.3333333333333333
2022,3,181930,0.0,0.5,0.0
2022,3,182182,0.0,2.0,0.0
2022,3,182194,2.0,0.0,inf
2022,3,182196,4.0,-12.5,-0.32
2022,3,182198,17.0,-4.666666666666667,-3.642857142857143
2022,3,182200,3.0,1.6666666666666667,1.7999999999999998
2022,3,182205,8.0,-9.5,-0.8421052631578947
2022,3,182207,1.0,1.5,0.6666666666666666
2022,3,182211,3.0,-5.25,-0.5714285714285714
2022,3,182222,1.0,0.0,inf
2022,3,182228,0.0,0.5,0.0
2022,3,182230,2.0,1.0,2.0
2022,3,182232,2.0,0.0,inf
2022,3,182234,0.0,0.5,0.0
2022,3,182347,2.0,1.0,2.0
2022,3,182356,1.0,0.5,2.0
2022,3,182419,1.0,0.0,inf
2022,3,182543,1.0,-1.5,-0.6666666666666666
2022,3,182544,0.0,0.5,0.0
2022,3,182547,3.0,0.75,4.0
2022,3,182552,0.0,1.0,0.0
2022,3,182716,11.0,8.5,1.2941176470588236
2022,3,182717,4.0,2.0,2.0
2022,3,182718,1.0,0.5,2.0
2022,3,183295,2.0,-0.5,-4.0
2022,3,183299,1.0,3.25,0.3076923076923077
2022,3,183308,3.0,1.5,2.0
2022,3,183311,2.0,1.0,2.0
2022,3,183312,0.0,0.5,0.0
2022,3,183513,7.0,0.0,inf
2022,3,183515,0.0,-0.5,-0.0
2022,3,183517,3.0,-0.5,-6.0
2022,3,183519,1.0,0.0,inf
2022,3,183521,4.0,1.5,2.6666666666666665
2022,3,183523,4.0,1.5,2.6666666666666665
2022,3,183525,5.0,0.5,10.0
2022,3,183532,2.0,1.0,2.0
2022,3,183563,1.0,0.5,2.0
2022,3,183581,1.0,0.0,inf
2022,3,183699,0.0,1.0,0.0
2022,3,183711,4.0,0.0,inf
2022,3,183735,2.0,0.5,4.0
2022,3,183741,2.0,3.0,0.6666666666666666
2022,3,183747,4.0,0.5,8.0
2022,3,183753,4.0,1.0,4.0
2022,3,183765,5.0,1.0,5.0
2022,3,183801,2.0,1.0,2.0
2022,3,183898,2.0,1.0,2.0
2022,3,183993,1.0,0.0,inf
2022,3,184009,4.0,-0.5,-8.0
2022,3,184041,2.0,0.0,inf
2022,3,184053,2.0,0.75,2.6666666666666665
2022,3,184057,3.0,1.5,2.0
2022,3,184065,0.0,-1.5,-0.0
2022,3,184069,0.0,1.0,0.0
2022,3,184089,1.0,2.25,0.4444444444444444
2022,3,184097,1.0,1.0,1.0
2022,3,184402,2.0,1.0,2.0
2022,3,184405,1.0,0.0,inf
2022,3,184423,4.0,1.0,4.0
2022,3,184426,2.0,0.0,inf
2022,3,184429,3.0,1.5,2.0
2022,3,184441,2.0,1.25,1.6
2022,3,184450,2.0,1.0,2.0
2022,3,184453,1.0,0.5,2.0
2022,3,184664,2.0,1.0,2.0
2022,3,184722,3.0,0.5,6.0
2022,3,184730,4.0,2.0,2.0
2022,3,184738,4.0,1.5,2.6666666666666665
2022,3,184743,2.0,1.0,2.0
2022,3,185022,4.0,737.5,0.005423728813559322
2022,3,185025,0.0,5092.0,0.0
2022,3,185108,55.0,-47.5,-1.1578947368421053
2022,3,185110,14.0,-34.0,-0.4117647058823529
2022,3,185111,4.0,-37.75,-0.10596026490066225
2022,3,185113,7.0,-9.25,-0.7567567567567568
2022,3,185114,10.0,-28.0,-0.35714285714285715
2022,3,185115,13.0,-28.25,-0.46017699115044247
2022,3,185116,19.0,-23.0,-0.8260869565217391
2022,3,185118,7.0,-1.5,-4.666666666666667
2022,3,185119,1.0,-14.5,-0.06896551724137931
2022,3,185141,0.0,2075.0,0.0
2022,3,185143,60.0,371.0,0.16172506738544473
2022,3,187202,103.0,934.5,0.11021936864633494
2022,3,188417,0.0,0.5,0.0
2022,3,188418,7.0,-4.166666666666667,-1.68
2022,3,188429,1.0,1.5,0.6666666666666666
2022,3,188433,2.0,1.0,2.0
2022,3,188434,0.0,0.5,0.0
2022,3,188554,4.0,-8.166666666666666,-0.489795918367347
2022,3,188555,4.0,-4.75,-0.8421052631578947
2022,3,188556,1.0,-3.0,-0.3333333333333333
2022,3,188557,5.0,-1.8333333333333333,-2.7272727272727275
2022,3,188701,7.0,-22.166666666666668,-0.3157894736842105
2022,3,188702,17.0,-1.0,-17.0
2022,3,188703,15.0,-23.0,-0.6521739130434783
2022,3,188704,1.0,0.5,2.0
2022,3,188705,0.0,1.0,0.0
2022,3,188714,1.0,0.0,inf
2022,3,188715,2.0,0.0,inf
2022,3,210195,440.0,3840.75,0.11456095814619541
2022,3,210618,3720.0,10040.666666666666,0.37049332713631233
2022,3,210619,3828.0,13204.0,0.2899121478339897
2022,3,216790,0.0,7940.0,0.0
2022,3,226240,0.0,-553.5,-0.0
2022,3,226260,39.0,362.0,0.10773480662983426
2022,3,226280,1.0,-66.5,-0.015037593984962405
2022,3,226700,111.0,186.25,0.5959731543624162
2022,3,226720,30.0,28.0,1.0714285714285714
2022,3,226740,337.0,-41.25,-8.16969696969697
2022,3,228680,90.0,52.75,1.7061611374407584
2022,3,228700,447.0,-187.66666666666666,-2.3818827708703374
2022,3,230080,0.0,-199.0,-0.0
2022,3,230120,83.0,521.5,0.15915627996164908
2022,3,230440,600.0,450.0,1.3333333333333333
2022,3,230800,244.0,-17.333333333333332,-14.076923076923078
2022,3,231560,140.0,-1478.0,-0.09472259810554803
2022,3,231900,777.0,472.5,1.6444444444444444
2022,3,231940,823.0,1485.5,0.5540222147425109
2022,3,233380,0.0,-627.5,-0.0
2022,3,233600,145.0,6325.5,0.022923089083866886
2022,3,235061,189.0,53.5,3.532710280373832
2022,3,235080,165.0,-134.5,-1.2267657992565055
2022,3,235400,24.0,165.0,0.14545454545454545
2022,3,235861,0.0,6563.0,0.0
2022,3,235941,0.0,1110.0,0.0
2022,3,236320,500.0,924.0,0.5411255411255411
2022,3,236761,0.0,5368.0,0.0
2022,3,238020,51.0,-167.5,-0.3044776119402985
2022,3,238040,492.0,2978.0,0.16521155137676294
2022,3,238475,29.0,36.75,0.7891156462585034
2022,3,238480,300.0,741.8333333333334,0.4044035048303752
2022,3,239600,800.0,-954.0,-0.8385744234800838
2022,3,241160,0.0,-474.0,-0.0
2022,3,245105,346.0,-123.0,-2.813008130081301
2022,3,245123,326.0,-34.0,-9.588235294117647
2022,3,245142,0.0,681.75,0.0
2022,3,245403,42.0,713.0,0.05890603085553997
2022,3,245404,42.0,526.0,0.07984790874524715
2022,3,246271,799.0,1582.75,0.504817564365819
2022,3,510368,0.0,363.0,0.0
2022,3,510713,30.0,-3325.0,-0.009022556390977444
2022,3,510762,1429.0,3503.25,0.40790694355241564
2022,3,510824,0.0,1663.0,0.0
2022,3,512027,523.0,864.75,0.6047990748771321
2022,3,512620,1841.0,2225.5,0.8272298359919119
2022,3,512740,1253.0,96.16666666666667,13.029462738301559
2022,3,512794,0.0,115.5,0.0
2022,3,513049,401.0,-2605.5,-0.1539052005373249
2022,3,513061,24.0,-247.5,-0.09696969696969697
2022,3,513601,230.0,-568.0,-0.40492957746478875
2022,3,513622,50.0,69.83333333333333,0.7159904534606206
2022,3,517431,400.0,200.0,2.0
2022,3,52-105-175-003,1500.0,1823.0,0.8228195282501372
2022,3,52-116-916-501,5.0,27.5,0.18181818181818182
2022,3,52-116-917-501,0.0,62.25,0.0
2022,3,52-116-917-520,2.0,39.0,0.05128205128205128
2022,3,52-116-917-523,12.0,102.5,0.11707317073170732
2022,3,52-116-918-501,36.0,110.5,0.3257918552036199
2022,3,52-116-918-521,3.0,6.5,0.46153846153846156
2022,3,52-116-920-501,21.0,118.25,0.17758985200845667
2022,3,52-116-921-501,4.0,0.0,inf
2022,3,52-116-922-501,70.0,213.0,0.3286384976525822
2022,3,52-116-923-501,3.0,54.5,0.05504587155963303
2022,3,52-116-924-501,27.0,-8.5,-3.176470588235294
2022,3,52-116-926-501,0.0,19.0,0.0
2022,3,52-116-968-501,7.0,48.25,0.14507772020725387
2022,3,52-118-401-501,34.0,114.33333333333333,0.29737609329446063
2022,3,52-123-957-501,0.0,31.0,0.0
2022,3,52-123-957-522,4.0,-12.5,-0.32
2022,3,52-127-084-009,4.0,23.0,0.17391304347826086
2022,3,52-127-508-001,10.0,35.0,0.2857142857142857
2022,3,52-128-321-501,54.0,173.33333333333334,0.31153846153846154
2022,3,52-128-321-520,0.0,8.0,0.0
2022,3,52-128-321-521,2.0,20.5,0.0975609756097561
2022,3,52-129-440-501,30.0,85.5,0.3508771929824561
2022,3,52-129-440-521,5.0,10.166666666666666,0.49180327868852464
2022,3,52-129-475-501,5.0,-1.5,-3.3333333333333335
2022,3,52-229-646-001,49.0,-14.166666666666666,-3.458823529411765
2022,3,52-229-647-001,16.0,1.0,16.0
2022,3,52-233-931-413,1.0,0.5,2.0
2022,3,52-235-854-001,5.0,2.5,2.0
2022,3,52-239-343-001,24.0,15.0,1.6
2022,3,52-239-343-003,0.0,50.0,0.0
2022,3,52-239-345-001,67.0,-8.166666666666666,-8.204081632653061
2022,3,52-239-346-001,50.0,25.0,2.0
2022,3,52-239-347-001,44.0,44.0,1.0
2022,3,52-239-349-003,40.0,30.0,1.3333333333333333
2022,3,52-239-351-002,4.0,7.5,0.5333333333333333
2022,3,52-239-562-001,116.0,214.0,0.5420560747663551
2022,3,52-239-563-001,75.0,249.25,0.30090270812437314
2022,3,52-239-566-001,116.0,613.0,0.18923327895595432
2022,3,52-239-567-001,336.0,451.6666666666667,0.7439114391143911
2022,3,52-239-570-001,240.0,746.1666666666666,0.3216439580075944
2022,3,52-239-571-001,141.0,261.6666666666667,0.5388535031847134
2022,3,52-239-611-001,4.0,1.0,4.0
2022,3,52-260-537-001,0.0,28.0,0.0
2022,3,52-261-521-001,1.0,8.5,0.11764705882352941
2022,3,52-261-582-001,42.0,9.333333333333334,4.5
2022,3,52-261-625-001,54.0,-32.0,-1.6875
2022,3,52-261-625-002,60.0,30.0,2.0
2022,3,52-322-941-001,0.0,-5.5,-0.0
2022,3,52-324-007-098,3.0,0.5,6.0
2022,3,52-324-015-084,3.0,-2.75,-1.0909090909090908
2022,3,52-324-015-092,0.0,0.25,0.0
2022,3,52-324-015-140,1.0,0.0,inf
2022,3,52-360-245-001,4.0,14.0,0.2857142857142857
2022,3,52-360-905-001,10.0,13.0,0.7692307692307693
2022,3,52-361-106-001,4.0,-1.0,-4.0
2022,3,52-362-268-001,32.0,-54.0,-0.5925925925925926
2022,3,52-362-271-001,166.0,-65.83333333333333,-2.5215189873417723
2022,3,52-362-318-001,30.0,-57.0,-0.5263157894736842
2022,3,52-362-322-001,35.0,-72.5,-0.4827586206896552
2022,3,52-362-329-001,46.0,-228.0,-0.20175438596491227
2022,3,52-362-333-001,0.0,-16.5,-0.0
2022,3,52-362-387-001,36.0,10.0,3.6
2022,3,52-427-064-501,63.0,159.5,0.3949843260188088
2022,3,52-427-144-501,145.0,-241.83333333333334,-0.5995864920744314
2022,3,52-427-145-501,0.0,159.5,0.0
2022,3,52-427-243-501,93.0,85.75,1.0845481049562682
2022,3,52-427-285-501,189.0,6.833333333333333,27.658536585365855
2022,3,52-427-932-501,0.0,10.0,0.0
2022,3,52-460-715-501,24.0,17.0,1.411764705882353
2022,3,52-460-745-501,8.0,48.0,0.16666666666666666
2022,3,52-460-761-501,12.0,57.5,0.20869565217391303
2022,3,52-460-769-005,0.0,1.5,0.0
2022,3,52-460-769-008,0.0,0.5,0.0
2022,3,52-460-769-011,13.0,-5.25,-2.4761904761904763
2022,3,52-460-769-012,9.0,-0.16666666666666666,-54.0
2022,3,52-460-769-013,2.0,-13.0,-0.15384615384615385
2022,3,52-460-769-015,3.0,-6.25,-0.48
2022,3,52-460-769-016,2.0,2.5,0.8
2022,3,52-460-769-017,16.0,-0.16666666666666666,-96.0
2022,3,52-460-769-018,1.0,-7.5,-0.13333333333333333
2022,3,52-460-769-019,7.0,6.5,1.0769230769230769
2022,3,52-460-769-020,3.0,2.0,1.5
2022,3,52-460-769-021,6.0,5.5,1.0909090909090908
2022,3,52-460-769-022,2.0,2.0,1.0
2022,3,52-460-769-210,0.0,-1.0,-0.0
2022,3,52-460-769-212,0.0,0.0,
2022,3,52-460-769-214,1.0,-0.5,-2.0
2022,3,52-460-769-216,2.0,5.166666666666667,0.3870967741935484
2022,3,52-460-769-235,1.0,0.5,2.0
2022,3,52-460-769-702,1.0,-0.5,-2.0
2022,3,52-460-769-704,1.0,0.0,inf
2022,3,52-460-769-706,1.0,0.0,inf
2022,3,52-460-808-501,8.0,38.5,0.2077922077922078
2022,3,52-461-103-501,0.0,-0.5,-0.0
2022,3,52-461-475-000,3.0,3.5,0.8571428571428571
2022,3,52-461-827-501,1.0,4.0,0.25
2022,3,52-462-165-501,185.0,260.5,0.710172744721689
2022,3,52-462-487-501,14.0,344.0,0.040697674418604654
2022,3,52-462-491-501,60.0,-95.0,-0.631578947368421
2022,3,555039,2.0,-74.0,-0.02702702702702703
2022,3,557046,4.0,2.0,2.0
2022,3,557047,0.0,2.5,0.0
2022,3,572651075,1.0,10.5,0.09523809523809523
2022,3,572651076,0.0,83.0,0.0
2022,3,60A0B1001,0.0,48.0,0.0
2022,3,60A0B1003,8.0,0.0,inf
2022,3,60A0B1004,0.0,4.0,0.0
2022,3,60A0B1007,0.0,4.0,0.0
2022,3,60A0B3002,0.0,277.5,0.0
2022,3,60A0B6001,0.0,8.0,0.0
2022,3,60AABT001,0.0,88.0,0.0
2022,3,60B0B1000,0.0,186.0,0.0
2022,3,60B0B1001,0.0,211.0,0.0
2022,3,60B0B1002,27.0,123.0,0.21951219512195122
2022,3,60B0B1004,0.0,30.0,0.0
2022,3,707940270,3.0,6.75,0.4444444444444444
2022,3,707940350,0.0,70.75,0.0
2022,3,760186000,8.0,9.0,0.8888888888888888
2022,3,760186040,16.0,-10.0,-1.6
