item_number,transaction_date_received,Quantity_received,period,transaction_date_shipped,Quantity_shipped,ship_receive_ratio,previous_ratio
P6013388,2021-11-30 00:00:00,6.0,2021-11,2021-11-30 00:00:00,1.0,0.16666666666666666,0.0
P6013388,2022-01-31 00:00:00,2.0,2022-01,0,0.0,0.0,0.16666666666666666
P6013388,2022-03-31 00:00:00,1.0,2022-03,0,0.0,0.0,0.0
P6013397,2022-11-30 00:00:00,2.0,2022-11,0,0.0,0.0,
P6013424,2021-02-28 00:00:00,6.0,2021-02,0,0.0,0.0,
P6013424,2021-03-31 00:00:00,4.0,2021-03,2021-03-31 00:00:00,1.0,0.25,0.0
P6013424,2021-05-31 00:00:00,4.0,2021-05,0,0.0,0.0,0.25
P6013424,2021-06-30 00:00:00,4.0,2021-06,2021-06-30 00:00:00,7.0,1.75,0.0
P6013424,2021-09-30 00:00:00,7.0,2021-09,2021-09-30 00:00:00,8.0,1.1428571428571428,1.75
P6013424,2021-11-30 00:00:00,3.0,2021-11,0,0.0,0.0,1.1428571428571428
P6013424,2022-08-31 00:00:00,3.0,2022-08,0,0.0,0.0,0.0
P6013424,2022-09-30 00:00:00,4.0,2022-09,0,0.0,0.0,0.0
P6013424,2022-12-31 00:00:00,3.0,2022-12,0,0.0,0.0,0.0
P6013424,2023-08-31 00:00:00,1.0,2023-08,0,0.0,0.0,0.0
P6013424,2023-09-30 00:00:00,20.0,2023-09,0,0.0,0.0,0.0
P6013433,2022-11-30 00:00:00,2.0,2022-11,0,0.0,0.0,
P6013433,2023-01-31 00:00:00,2.0,2023-01,0,0.0,0.0,0.0
P6013433,2023-08-31 00:00:00,2.0,2023-08,0,0.0,0.0,0.0
P6013444,2021-05-31 00:00:00,2.0,2021-05,2021-05-31 00:00:00,2.0,1.0,
P6013444,2021-08-31 00:00:00,8.0,2021-08,0,0.0,0.0,1.0
P6013444,2021-09-30 00:00:00,8.0,2021-09,2021-09-30 00:00:00,2.0,0.25,0.0
P6013444,2021-10-31 00:00:00,6.0,2021-10,0,0.0,0.0,0.25
P6013444,2021-11-30 00:00:00,2.0,2021-11,2021-11-30 00:00:00,1.0,0.5,0.0
P6013444,2021-12-31 00:00:00,6.0,2021-12,0,0.0,0.0,0.5
P6013444,2022-03-31 00:00:00,2.0,2022-03,2022-03-31 00:00:00,2.0,1.0,0.0
P6013448,2021-08-31 00:00:00,6.0,2021-08,2021-08-31 00:00:00,6.0,1.0,
P6013448,2021-09-30 00:00:00,5.0,2021-09,0,0.0,0.0,1.0
P6013448,2021-12-31 00:00:00,7.0,2021-12,2021-12-31 00:00:00,1.0,0.14285714285714285,0.0
P6013448,2022-03-31 00:00:00,6.0,2022-03,2022-03-31 00:00:00,4.0,0.6666666666666666,0.14285714285714285
P6013448,2022-04-30 00:00:00,2.0,2022-04,0,0.0,0.0,0.6666666666666666
P6013448,2023-08-31 00:00:00,2.0,2023-08,0,0.0,0.0,0.0
P6013452,2021-07-31 00:00:00,4.0,2021-07,0,0.0,0.0,
P6013452,2021-08-31 00:00:00,4.0,2021-08,0,0.0,0.0,0.0
P6013452,2021-10-31 00:00:00,4.0,2021-10,2021-10-31 00:00:00,1.0,0.25,0.0
P6013452,2021-11-30 00:00:00,12.0,2021-11,0,0.0,0.0,0.25
P6013452,2021-12-31 00:00:00,4.0,2021-12,2021-12-31 00:00:00,1.0,0.25,0.0
P6013452,2022-01-31 00:00:00,4.0,2022-01,2022-01-31 00:00:00,5.0,1.25,0.25
P6013452,2022-03-31 00:00:00,4.0,2022-03,2022-03-31 00:00:00,6.0,1.5,1.25
P6013452,2022-04-30 00:00:00,4.0,2022-04,0,0.0,0.0,1.5
P6013452,2022-07-31 00:00:00,4.0,2022-07,2022-07-31 00:00:00,8.0,2.0,0.0
P6013452,2022-08-31 00:00:00,3.0,2022-08,0,0.0,0.0,2.0
P6013452,2022-09-30 00:00:00,2.0,2022-09,0,0.0,0.0,0.0
P6013452,2022-11-30 00:00:00,4.0,2022-11,0,0.0,0.0,0.0
P6013452,2022-12-31 00:00:00,22.0,2022-12,0,0.0,0.0,0.0
P6013453,2022-04-30 00:00:00,2.0,2022-04,2022-04-30 00:00:00,2.0,1.0,
P6013453,2022-08-31 00:00:00,4.0,2022-08,2022-08-31 00:00:00,1.0,0.25,1.0
P6013453,2022-09-30 00:00:00,9.0,2022-09,2022-09-30 00:00:00,1.0,0.1111111111111111,0.25
P6013456,2021-02-28 00:00:00,7.0,2021-02,0,0.0,0.0,
P6013456,2021-06-30 00:00:00,8.0,2021-06,2021-06-30 00:00:00,8.0,1.0,0.0
P6013456,2021-09-30 00:00:00,4.0,2021-09,2021-09-30 00:00:00,4.0,1.0,1.0
P6013456,2021-11-30 00:00:00,12.0,2021-11,2021-11-30 00:00:00,10.0,0.8333333333333334,1.0
P6013456,2022-01-31 00:00:00,29.0,2022-01,2022-01-31 00:00:00,13.0,0.4482758620689655,0.8333333333333334
P6013456,2022-03-31 00:00:00,29.0,2022-03,2022-03-31 00:00:00,8.0,0.27586206896551724,0.4482758620689655
P6013456,2022-04-30 00:00:00,4.0,2022-04,2022-04-30 00:00:00,4.0,1.0,0.27586206896551724
P6013456,2022-08-31 00:00:00,8.0,2022-08,0,0.0,0.0,1.0
P6013456,2022-09-30 00:00:00,4.0,2022-09,0,0.0,0.0,0.0
P6013456,2022-10-31 00:00:00,11.0,2022-10,0,0.0,0.0,0.0
P6013456,2022-11-30 00:00:00,2.0,2022-11,0,0.0,0.0,0.0
P6013456,2022-12-31 00:00:00,6.0,2022-12,0,0.0,0.0,0.0
P6013457,2022-01-31 00:00:00,1.0,2022-01,0,0.0,0.0,
P6013457,2022-03-31 00:00:00,9.0,2022-03,2022-03-31 00:00:00,4.0,0.4444444444444444,0.0
P6013457,2022-10-31 00:00:00,6.0,2022-10,0,0.0,0.0,0.4444444444444444
P6013457,2022-11-30 00:00:00,5.0,2022-11,0,0.0,0.0,0.0
P6013457,2022-12-31 00:00:00,2.0,2022-12,0,0.0,0.0,0.0
P6013462,2021-02-28 00:00:00,4.0,2021-02,0,0.0,0.0,
P6013462,2021-03-31 00:00:00,1.0,2021-03,2021-03-31 00:00:00,1.0,1.0,0.0
P6013462,2021-06-30 00:00:00,1.0,2021-06,2021-06-30 00:00:00,2.0,2.0,1.0
P6013462,2021-10-31 00:00:00,2.0,2021-10,0,0.0,0.0,2.0
P6013462,2021-12-31 00:00:00,4.0,2021-12,0,0.0,0.0,0.0
P6013462,2022-01-31 00:00:00,32.0,2022-01,0,0.0,0.0,0.0
P6013462,2022-03-31 00:00:00,6.0,2022-03,0,0.0,0.0,0.0
P6013462,2022-04-30 00:00:00,2.0,2022-04,0,0.0,0.0,0.0
P6013462,2022-08-31 00:00:00,12.0,2022-08,0,0.0,0.0,0.0
P6013462,2022-10-31 00:00:00,8.0,2022-10,0,0.0,0.0,0.0
P6013462,2023-09-30 00:00:00,20.0,2023-09,0,0.0,0.0,0.0
P6013463,2021-06-30 00:00:00,2.0,2021-06,0,0.0,0.0,
P6013463,2022-10-31 00:00:00,4.0,2022-10,0,0.0,0.0,0.0
P6013466,2021-05-31 00:00:00,2.0,2021-05,2021-05-31 00:00:00,2.0,1.0,
P6013466,2021-06-30 00:00:00,8.0,2021-06,2021-06-30 00:00:00,10.0,1.25,1.0
P6013466,2021-08-31 00:00:00,1.0,2021-08,0,0.0,0.0,1.25
P6013466,2021-11-30 00:00:00,1.0,2021-11,0,0.0,0.0,0.0
P6013466,2022-03-31 00:00:00,10.0,2022-03,2022-03-31 00:00:00,2.0,0.2,0.0
P6013466,2022-04-30 00:00:00,8.0,2022-04,0,0.0,0.0,0.2
P6013466,2022-08-31 00:00:00,5.0,2022-08,0,0.0,0.0,0.0
P6013466,2022-09-30 00:00:00,2.0,2022-09,0,0.0,0.0,0.0
P6013466,2022-10-31 00:00:00,6.0,2022-10,0,0.0,0.0,0.0
P6013466,2022-11-30 00:00:00,2.0,2022-11,0,0.0,0.0,0.0
P6013466,2022-12-31 00:00:00,6.0,2022-12,0,0.0,0.0,0.0
P6013469,2021-02-28 00:00:00,4.0,2021-02,0,0.0,0.0,
P6013469,2021-03-31 00:00:00,3.0,2021-03,0,0.0,0.0,0.0
P6013469,2021-05-31 00:00:00,2.0,2021-05,0,0.0,0.0,0.0
P6013469,2021-08-31 00:00:00,2.0,2021-08,0,0.0,0.0,0.0
P6013469,2021-11-30 00:00:00,2.0,2021-11,2021-11-30 00:00:00,4.0,2.0,0.0
P6013469,2021-12-31 00:00:00,4.0,2021-12,2021-12-31 00:00:00,1.0,0.25,2.0
P6013469,2022-01-31 00:00:00,4.0,2022-01,0,0.0,0.0,0.25
P6013469,2022-03-31 00:00:00,2.0,2022-03,0,0.0,0.0,0.0
P6013469,2022-04-30 00:00:00,1.0,2022-04,2022-04-30 00:00:00,3.0,3.0,0.0
P6013469,2023-05-31 00:00:00,2.0,2023-05,0,0.0,0.0,3.0
P6013469,2023-08-31 00:00:00,1.0,2023-08,2023-08-31 00:00:00,2.0,2.0,0.0
P6013476,2021-09-30 00:00:00,8.0,2021-09,0,0.0,0.0,
P6013476,2021-10-31 00:00:00,8.0,2021-10,2021-10-31 00:00:00,2.0,0.25,0.0
P6013476,2021-12-31 00:00:00,4.0,2021-12,0,0.0,0.0,0.25
P6013476,2022-01-31 00:00:00,2.0,2022-01,0,0.0,0.0,0.0
P6013480,2021-12-31 00:00:00,4.0,2021-12,0,0.0,0.0,
P6013480,2022-01-31 00:00:00,2.0,2022-01,0,0.0,0.0,0.0
P6013480,2023-09-30 00:00:00,4.0,2023-09,0,0.0,0.0,0.0
P6013488,2021-07-31 00:00:00,1.0,2021-07,2021-07-31 00:00:00,2.0,2.0,
P6013488,2021-08-31 00:00:00,2.0,2021-08,0,0.0,0.0,2.0
P6013488,2021-09-30 00:00:00,3.0,2021-09,2021-09-30 00:00:00,4.0,1.3333333333333333,0.0
P6013488,2021-11-30 00:00:00,6.0,2021-11,2021-11-30 00:00:00,4.0,0.6666666666666666,1.3333333333333333
P6013488,2022-01-31 00:00:00,6.0,2022-01,0,0.0,0.0,0.6666666666666666
P6013488,2022-03-31 00:00:00,4.0,2022-03,2022-03-31 00:00:00,4.0,1.0,0.0
P6013488,2022-08-31 00:00:00,2.0,2022-08,2022-08-31 00:00:00,2.0,1.0,1.0
P6013488,2022-12-31 00:00:00,2.0,2022-12,0,0.0,0.0,1.0
P6013488,2023-01-31 00:00:00,1.0,2023-01,2023-01-31 00:00:00,4.0,4.0,0.0
P6013506,2021-09-30 00:00:00,12.0,2021-09,2021-09-30 00:00:00,8.0,0.6666666666666666,
P6013506,2021-12-31 00:00:00,24.0,2021-12,2021-12-31 00:00:00,24.0,1.0,0.6666666666666666
P6013506,2022-02-28 00:00:00,12.0,2022-02,0,0.0,0.0,1.0
P6013507,2021-02-28 00:00:00,5.0,2021-02,0,0.0,0.0,
P6013507,2021-03-31 00:00:00,5.0,2021-03,0,0.0,0.0,0.0
P6013507,2021-04-30 00:00:00,5.0,2021-04,2021-04-30 00:00:00,5.0,1.0,0.0
P6013507,2021-09-30 00:00:00,5.0,2021-09,2021-09-30 00:00:00,6.0,1.2,1.0
P6013507,2021-11-30 00:00:00,22.0,2021-11,2021-11-30 00:00:00,5.0,0.22727272727272727,1.2
P6013507,2022-01-31 00:00:00,10.0,2022-01,0,0.0,0.0,0.22727272727272727
P6013507,2022-03-31 00:00:00,5.0,2022-03,2022-03-31 00:00:00,1.0,0.2,0.0
P6013509,2022-07-31 00:00:00,10.0,2022-07,0,0.0,0.0,
P6013509,2022-10-31 00:00:00,1.0,2022-10,0,0.0,0.0,0.0
P6013511,2021-09-30 00:00:00,5.0,2021-09,0,0.0,0.0,
P6013511,2021-11-30 00:00:00,5.0,2021-11,0,0.0,0.0,0.0
P6013513,2021-12-31 00:00:00,12.0,2021-12,0,0.0,0.0,
P6013519,2022-08-31 00:00:00,1.0,2022-08,2022-08-31 00:00:00,1.0,1.0,
P6013658,2021-08-31 00:00:00,124.0,2021-08,0,0.0,0.0,
P6013658,2023-07-31 00:00:00,16.0,2023-07,2023-07-31 00:00:00,44.0,2.75,0.0
P6013658,2023-08-31 00:00:00,6.0,2023-08,0,0.0,0.0,2.75
P6014717,2021-01-31 00:00:00,40.0,2021-01,0,0.0,0.0,
P6014717,2021-02-28 00:00:00,150.0,2021-02,2021-02-28 00:00:00,84.0,0.56,0.0
P6014717,2021-03-31 00:00:00,30.0,2021-03,2021-03-31 00:00:00,6.0,0.2,0.56
P6014717,2021-04-30 00:00:00,10.0,2021-04,2021-04-30 00:00:00,20.0,2.0,0.2
P6014717,2021-05-31 00:00:00,40.0,2021-05,2021-05-31 00:00:00,44.0,1.1,2.0
P6014717,2021-06-30 00:00:00,40.0,2021-06,2021-06-30 00:00:00,112.0,2.8,1.1
P6014717,2021-07-31 00:00:00,120.0,2021-07,2021-07-31 00:00:00,176.0,1.4666666666666666,2.8
P6014717,2021-09-30 00:00:00,79.0,2021-09,2021-09-30 00:00:00,104.0,1.3164556962025316,1.4666666666666666
P6014717,2021-11-30 00:00:00,80.0,2021-11,2021-11-30 00:00:00,102.0,1.275,1.3164556962025316
P6014717,2021-12-31 00:00:00,160.0,2021-12,2021-12-31 00:00:00,60.0,0.375,1.275
P6014717,2022-01-31 00:00:00,80.0,2022-01,2022-01-31 00:00:00,52.0,0.65,0.375
P6014717,2022-02-28 00:00:00,120.0,2022-02,2022-02-28 00:00:00,36.0,0.3,0.65
P6014717,2022-03-31 00:00:00,40.0,2022-03,2022-03-31 00:00:00,20.0,0.5,0.3
P6014717,2022-04-30 00:00:00,40.0,2022-04,2022-04-30 00:00:00,60.0,1.5,0.5
P6014717,2022-05-31 00:00:00,80.0,2022-05,2022-05-31 00:00:00,49.0,0.6125,1.5
P6014717,2022-06-30 00:00:00,80.0,2022-06,2022-06-30 00:00:00,60.0,0.75,0.6125
P6014717,2022-07-31 00:00:00,80.0,2022-07,2022-07-31 00:00:00,63.0,0.7875,0.75
P6014717,2022-09-30 00:00:00,80.0,2022-09,2022-09-30 00:00:00,40.0,0.5,0.7875
P6014717,2022-10-31 00:00:00,40.0,2022-10,2022-10-31 00:00:00,40.0,1.0,0.5
P6014717,2023-01-31 00:00:00,40.0,2023-01,2023-01-31 00:00:00,54.0,1.35,1.0
P6014717,2023-02-28 00:00:00,80.0,2023-02,2023-02-28 00:00:00,40.0,0.5,1.35
P6014717,2023-03-31 00:00:00,80.0,2023-03,2023-03-31 00:00:00,80.0,1.0,0.5
P6014717,2023-05-31 00:00:00,40.0,2023-05,2023-05-31 00:00:00,40.0,1.0,1.0
P6014717,2023-06-30 00:00:00,40.0,2023-06,2023-06-30 00:00:00,66.0,1.65,1.0
P6014717,2023-07-31 00:00:00,40.0,2023-07,2023-07-31 00:00:00,120.0,3.0,1.65
P6014851,2021-06-30 00:00:00,11.0,2021-06,2021-06-30 00:00:00,8.0,0.7272727272727273,
P6014851,2021-08-31 00:00:00,5.0,2021-08,2021-08-31 00:00:00,12.0,2.4,0.7272727272727273
P6014851,2021-09-30 00:00:00,9.0,2021-09,0,0.0,0.0,2.4
P6014851,2021-10-31 00:00:00,3.0,2021-10,0,0.0,0.0,0.0
P6014851,2021-11-30 00:00:00,17.0,2021-11,2021-11-30 00:00:00,6.0,0.35294117647058826,0.0
P6014851,2022-02-28 00:00:00,18.0,2022-02,2022-02-28 00:00:00,2.0,0.1111111111111111,0.35294117647058826
P6014851,2022-03-31 00:00:00,4.0,2022-03,0,0.0,0.0,0.1111111111111111
P6014851,2022-08-31 00:00:00,6.0,2022-08,0,0.0,0.0,0.0
P6014857,2021-02-28 00:00:00,2.0,2021-02,0,0.0,0.0,
P6014857,2021-03-31 00:00:00,1.0,2021-03,0,0.0,0.0,0.0
P6014857,2021-08-31 00:00:00,12.0,2021-08,2021-08-31 00:00:00,2.0,0.16666666666666666,0.0
P6014857,2021-11-30 00:00:00,16.0,2021-11,2021-11-30 00:00:00,3.0,0.1875,0.16666666666666666
P6014857,2022-01-31 00:00:00,19.0,2022-01,0,0.0,0.0,0.1875
P6014857,2022-03-31 00:00:00,3.0,2022-03,2022-03-31 00:00:00,4.0,1.3333333333333333,0.0
P6014857,2022-08-31 00:00:00,12.0,2022-08,0,0.0,0.0,1.3333333333333333
P6014863,2021-03-31 00:00:00,5.0,2021-03,0,0.0,0.0,
P6014863,2021-06-30 00:00:00,4.0,2021-06,0,0.0,0.0,0.0
P6014863,2021-11-30 00:00:00,8.0,2021-11,0,0.0,0.0,0.0
P6014863,2021-12-31 00:00:00,4.0,2021-12,0,0.0,0.0,0.0
P6014869,2021-11-30 00:00:00,5.0,2021-11,2021-11-30 00:00:00,2.0,0.4,
P6014869,2021-12-31 00:00:00,4.0,2021-12,0,0.0,0.0,0.4
P6014869,2022-08-31 00:00:00,5.0,2022-08,0,0.0,0.0,0.0
P6014872,2022-08-31 00:00:00,10.0,2022-08,0,0.0,0.0,
P6014875,2022-08-31 00:00:00,16.0,2022-08,0,0.0,0.0,
P6014875,2022-09-30 00:00:00,6.0,2022-09,0,0.0,0.0,0.0
P6014875,2022-11-30 00:00:00,14.0,2022-11,0,0.0,0.0,0.0
P6014876,2022-08-31 00:00:00,3.0,2022-08,0,0.0,0.0,
P6014876,2022-10-31 00:00:00,3.0,2022-10,0,0.0,0.0,0.0
P6014876,2022-11-30 00:00:00,12.0,2022-11,0,0.0,0.0,0.0
P6014899,2021-03-31 00:00:00,10.0,2021-03,2021-03-31 00:00:00,4.0,0.4,
P6014899,2021-06-30 00:00:00,12.0,2021-06,0,0.0,0.0,0.4
P6014899,2021-12-31 00:00:00,58.0,2021-12,2021-12-31 00:00:00,6.0,0.10344827586206896,0.0
P6014899,2022-03-31 00:00:00,34.0,2022-03,0,0.0,0.0,0.10344827586206896
P6014899,2022-09-30 00:00:00,24.0,2022-09,2022-09-30 00:00:00,4.0,0.16666666666666666,0.0
P6014902,2021-06-30 00:00:00,26.0,2021-06,2021-06-30 00:00:00,52.0,2.0,
P6014902,2021-08-31 00:00:00,56.0,2021-08,2021-08-31 00:00:00,8.0,0.14285714285714285,2.0
P6014902,2021-12-31 00:00:00,17.0,2021-12,0,0.0,0.0,0.14285714285714285
P6014902,2022-02-28 00:00:00,19.0,2022-02,2022-02-28 00:00:00,2.0,0.10526315789473684,0.0
P6014902,2022-03-31 00:00:00,18.0,2022-03,2022-03-31 00:00:00,12.0,0.6666666666666666,0.10526315789473684
P6014902,2022-08-31 00:00:00,24.0,2022-08,2022-08-31 00:00:00,24.0,1.0,0.6666666666666666
P6014903,2022-08-31 00:00:00,10.0,2022-08,0,0.0,0.0,
P6014905,2021-02-28 00:00:00,12.0,2021-02,0,0.0,0.0,
P6014905,2021-03-31 00:00:00,24.0,2021-03,0,0.0,0.0,0.0
P6014905,2021-05-31 00:00:00,36.0,2021-05,0,0.0,0.0,0.0
P6014905,2021-08-31 00:00:00,4.0,2021-08,0,0.0,0.0,0.0
P6014905,2021-11-30 00:00:00,40.0,2021-11,2021-11-30 00:00:00,6.0,0.15,0.0
P6014905,2021-12-31 00:00:00,40.0,2021-12,0,0.0,0.0,0.15
P6014905,2022-01-31 00:00:00,15.0,2022-01,2022-01-31 00:00:00,4.0,0.26666666666666666,0.0
P6014905,2022-03-31 00:00:00,3.0,2022-03,0,0.0,0.0,0.26666666666666666
P6014905,2022-08-31 00:00:00,24.0,2022-08,0,0.0,0.0,0.0
P6014908,2021-10-31 00:00:00,4.0,2021-10,0,0.0,0.0,
P6014908,2021-11-30 00:00:00,17.0,2021-11,2021-11-30 00:00:00,2.0,0.11764705882352941,0.0
P6014908,2021-12-31 00:00:00,20.0,2021-12,0,0.0,0.0,0.11764705882352941
P6014908,2022-01-31 00:00:00,60.0,2022-01,0,0.0,0.0,0.0
P6014908,2022-03-31 00:00:00,6.0,2022-03,0,0.0,0.0,0.0
P6014909,2021-11-30 00:00:00,3.0,2021-11,0,0.0,0.0,
P6014909,2022-03-31 00:00:00,1.0,2022-03,0,0.0,0.0,0.0
P6014909,2022-08-31 00:00:00,30.0,2022-08,0,0.0,0.0,0.0
P6014912,2021-11-30 00:00:00,12.0,2021-11,2021-11-30 00:00:00,2.0,0.16666666666666666,
P6014912,2022-03-31 00:00:00,8.0,2022-03,0,0.0,0.0,0.16666666666666666
P6014912,2022-08-31 00:00:00,10.0,2022-08,0,0.0,0.0,0.0
P6014914,2021-06-30 00:00:00,10.0,2021-06,0,0.0,0.0,
P6014914,2022-03-31 00:00:00,4.0,2022-03,0,0.0,0.0,0.0
P6014914,2022-09-30 00:00:00,24.0,2022-09,0,0.0,0.0,0.0
P6014914,2022-11-30 00:00:00,24.0,2022-11,0,0.0,0.0,0.0
P6014914,2023-01-31 00:00:00,4.0,2023-01,0,0.0,0.0,0.0
P6014917,2021-06-30 00:00:00,4.0,2021-06,0,0.0,0.0,
P6014917,2021-11-30 00:00:00,5.0,2021-11,0,0.0,0.0,0.0
P6014917,2022-08-31 00:00:00,24.0,2022-08,0,0.0,0.0,0.0
P6014920,2021-06-30 00:00:00,9.0,2021-06,2021-06-30 00:00:00,24.0,2.6666666666666665,
P6014920,2021-11-30 00:00:00,7.0,2021-11,0,0.0,0.0,2.6666666666666665
P6014920,2022-03-31 00:00:00,4.0,2022-03,0,0.0,0.0,0.0
P6014920,2022-08-31 00:00:00,12.0,2022-08,0,0.0,0.0,0.0
P6014920,2022-09-30 00:00:00,12.0,2022-09,0,0.0,0.0,0.0
P6014920,2022-11-30 00:00:00,12.0,2022-11,0,0.0,0.0,0.0
P6014923,2021-03-31 00:00:00,4.0,2021-03,0,0.0,0.0,
P6014923,2021-05-31 00:00:00,18.0,2021-05,2021-05-31 00:00:00,4.0,0.2222222222222222,0.0
P6014923,2021-09-30 00:00:00,58.0,2021-09,2021-09-30 00:00:00,20.0,0.3448275862068966,0.2222222222222222
P6014923,2021-11-30 00:00:00,38.0,2021-11,0,0.0,0.0,0.3448275862068966
P6014923,2021-12-31 00:00:00,24.0,2021-12,2021-12-31 00:00:00,6.0,0.25,0.0
P6014923,2022-01-31 00:00:00,42.0,2022-01,0,0.0,0.0,0.25
P6014923,2022-03-31 00:00:00,28.0,2022-03,0,0.0,0.0,0.0
P6014923,2022-04-30 00:00:00,14.0,2022-04,0,0.0,0.0,0.0
P6014923,2022-08-31 00:00:00,24.0,2022-08,0,0.0,0.0,0.0
P6014926,2021-07-31 00:00:00,13.0,2021-07,0,0.0,0.0,
P6014926,2021-09-30 00:00:00,48.0,2021-09,2021-09-30 00:00:00,4.0,0.08333333333333333,0.0
P6014926,2021-11-30 00:00:00,24.0,2021-11,2021-11-30 00:00:00,6.0,0.25,0.08333333333333333
P6014926,2021-12-31 00:00:00,24.0,2021-12,0,0.0,0.0,0.25
P6014926,2022-01-31 00:00:00,18.0,2022-01,0,0.0,0.0,0.0
P6014926,2022-03-31 00:00:00,18.0,2022-03,2022-03-31 00:00:00,4.0,0.2222222222222222,0.0
P6014929,2021-02-28 00:00:00,12.0,2021-02,0,0.0,0.0,
P6014929,2021-04-30 00:00:00,12.0,2021-04,2021-04-30 00:00:00,6.0,0.5,0.0
P6014929,2021-09-30 00:00:00,60.0,2021-09,2021-09-30 00:00:00,4.0,0.06666666666666667,0.5
P6014929,2021-10-31 00:00:00,24.0,2021-10,0,0.0,0.0,0.06666666666666667
P6014929,2021-11-30 00:00:00,24.0,2021-11,2021-11-30 00:00:00,2.0,0.08333333333333333,0.0
P6014929,2021-12-31 00:00:00,30.0,2021-12,0,0.0,0.0,0.08333333333333333
P6014929,2022-01-31 00:00:00,13.0,2022-01,0,0.0,0.0,0.0
P6014929,2022-03-31 00:00:00,6.0,2022-03,0,0.0,0.0,0.0
P6014932,2021-07-31 00:00:00,7.0,2021-07,0,0.0,0.0,
P6014932,2022-01-31 00:00:00,24.0,2022-01,0,0.0,0.0,0.0
P6014932,2023-09-30 00:00:00,24.0,2023-09,0,0.0,0.0,0.0
P6014933,2022-01-31 00:00:00,2.0,2022-01,2022-01-31 00:00:00,2.0,1.0,
P6014938,2021-06-30 00:00:00,50.0,2021-06,2021-06-30 00:00:00,100.0,2.0,
P6014938,2021-11-30 00:00:00,50.0,2021-11,0,0.0,0.0,2.0
P6014938,2022-02-28 00:00:00,50.0,2022-02,0,0.0,0.0,0.0
P6014939,2021-06-30 00:00:00,50.0,2021-06,0,0.0,0.0,
P6014939,2021-07-31 00:00:00,50.0,2021-07,0,0.0,0.0,0.0
P6014939,2022-02-28 00:00:00,50.0,2022-02,0,0.0,0.0,0.0
P6014940,2021-06-30 00:00:00,50.0,2021-06,0,0.0,0.0,
P6014940,2021-07-31 00:00:00,50.0,2021-07,2021-07-31 00:00:00,100.0,2.0,0.0
P6014943,2022-08-31 00:00:00,24.0,2022-08,0,0.0,0.0,
P6014944,2021-07-31 00:00:00,6.0,2021-07,0,0.0,0.0,
P6014946,2021-06-30 00:00:00,10.0,2021-06,0,0.0,0.0,
P6014946,2021-12-31 00:00:00,73.0,2021-12,0,0.0,0.0,0.0
P6014946,2022-02-28 00:00:00,31.0,2022-02,0,0.0,0.0,0.0
P6014946,2022-08-31 00:00:00,24.0,2022-08,2022-08-31 00:00:00,9.0,0.375,0.0
P6014947,2022-08-31 00:00:00,10.0,2022-08,0,0.0,0.0,
P6014947,2022-10-31 00:00:00,30.0,2022-10,0,0.0,0.0,0.0
P6014949,2021-06-30 00:00:00,4.0,2021-06,0,0.0,0.0,
P6014949,2021-07-31 00:00:00,56.0,2021-07,0,0.0,0.0,0.0
P6014949,2021-08-31 00:00:00,4.0,2021-08,0,0.0,0.0,0.0
P6014949,2021-11-30 00:00:00,25.0,2021-11,2021-11-30 00:00:00,2.0,0.08,0.0
P6014949,2021-12-31 00:00:00,24.0,2021-12,0,0.0,0.0,0.08
P6014949,2022-01-31 00:00:00,26.0,2022-01,2022-01-31 00:00:00,2.0,0.07692307692307693,0.0
P6014949,2022-08-31 00:00:00,72.0,2022-08,2022-08-31 00:00:00,24.0,0.3333333333333333,0.07692307692307693
P6014950,2022-02-28 00:00:00,2.0,2022-02,0,0.0,0.0,
P6014950,2022-08-31 00:00:00,10.0,2022-08,0,0.0,0.0,0.0
P6014950,2022-11-30 00:00:00,30.0,2022-11,0,0.0,0.0,0.0
P6014952,2021-06-30 00:00:00,38.0,2021-06,0,0.0,0.0,
P6014952,2021-08-31 00:00:00,21.0,2021-08,0,0.0,0.0,0.0
P6014952,2022-01-31 00:00:00,24.0,2022-01,2022-01-31 00:00:00,4.0,0.16666666666666666,0.0
P6014952,2022-02-28 00:00:00,16.0,2022-02,2022-02-28 00:00:00,6.0,0.375,0.16666666666666666
P6014952,2022-03-31 00:00:00,10.0,2022-03,2022-03-31 00:00:00,10.0,1.0,0.375
P6014952,2022-08-31 00:00:00,24.0,2022-08,0,0.0,0.0,1.0
P6014953,2022-08-31 00:00:00,10.0,2022-08,0,0.0,0.0,
P6014955,2021-06-30 00:00:00,13.0,2021-06,2021-06-30 00:00:00,26.0,2.0,
P6014955,2021-07-31 00:00:00,45.0,2021-07,0,0.0,0.0,2.0
P6014955,2022-01-31 00:00:00,4.0,2022-01,2022-01-31 00:00:00,10.0,2.5,0.0
P6014955,2022-02-28 00:00:00,24.0,2022-02,0,0.0,0.0,2.5
P6014955,2022-03-31 00:00:00,14.0,2022-03,0,0.0,0.0,0.0
P6014955,2022-07-31 00:00:00,24.0,2022-07,0,0.0,0.0,0.0
P6014956,2021-08-31 00:00:00,2.0,2021-08,0,0.0,0.0,
P6014956,2021-11-30 00:00:00,10.0,2021-11,0,0.0,0.0,0.0
P6014956,2022-08-31 00:00:00,10.0,2022-08,0,0.0,0.0,0.0
P6014956,2022-11-30 00:00:00,10.0,2022-11,0,0.0,0.0,0.0
