year_month,item_number,Quantity_received,Quantity_shipped,monthly_net,cumulative_inventory
2022-02,P08420,765.0,190.0,575.0,409.0
2022-03,P08420,585.0,135.0,450.0,859.0
2022-04,P08420,90.0,90.0,0.0,859.0
2022-05,P08420,108.0,184.0,-76.0,783.0
2022-06,P08420,252.0,51.0,201.0,984.0
2022-07,P08420,180.0,383.0,-203.0,781.0
2022-08,P08420,90.0,0.0,90.0,871.0
2022-09,P08420,0.0,600.0,-600.0,271.0
2023-02,P08420,0.0,330.0,-330.0,-59.0
2023-03,P08420,403.0,139.0,264.0,205.0
2023-05,P08420,567.0,0.0,567.0,772.0
2023-06,P08420,379.0,205.0,174.0,946.0
2023-07,P08420,180.0,0.0,180.0,1126.0
2023-08,P08420,36.0,405.0,-369.0,757.0
2021-12,P11460,0.0,4.0,-4.0,-4.0
2022-02,P2000010,3150.0,0.0,3150.0,3150.0
2022-12,P2000010,0.0,1050.0,-1050.0,2100.0
2023-02,P2000010,0.0,2100.0,-2100.0,0.0
2021-02,P2000011,25.0,0.0,25.0,25.0
2021-03,P2000011,0.0,4.0,-4.0,21.0
2021-05,P2000011,0.0,8.0,-8.0,13.0
2021-06,P2000011,0.0,16.0,-16.0,-3.0
2021-08,P2000011,0.0,8.0,-8.0,-11.0
2021-10,P2000011,25.0,8.0,17.0,6.0
2021-12,P2000011,0.0,4.0,-4.0,2.0
2022-06,P2000011,0.0,4.0,-4.0,-2.0
2022-09,P2000011,0.0,14.0,-14.0,-16.0
2023-04,P2000011,23.0,23.0,0.0,-16.0
2023-06,P2000011,24.0,0.0,24.0,8.0
2023-07,P2000011,0.0,10.0,-10.0,-2.0
2023-08,P2000011,22.0,0.0,22.0,20.0
2021-06,P2000017,0.0,4.0,-4.0,-4.0
2021-12,P2000017,0.0,1.0,-1.0,-5.0
2022-01,P2000017,0.0,1.0,-1.0,-6.0
2022-05,P2000017,6.0,0.0,6.0,0.0
2022-07,P2000017,0.0,4.0,-4.0,-4.0
2023-02,P2000017,0.0,2.0,-2.0,-6.0
2022-10,P2000025,0.0,11.0,-11.0,-11.0
2021-02,P2000034,80.0,5.0,75.0,75.0
2021-03,P2000034,0.0,41.0,-41.0,34.0
2021-04,P2000034,0.0,13.0,-13.0,21.0
2021-05,P2000034,0.0,6.0,-6.0,15.0
2021-06,P2000034,40.0,71.0,-31.0,-16.0
2021-08,P2000034,39.0,20.0,19.0,3.0
2021-09,P2000034,0.0,72.0,-72.0,-69.0
2021-10,P2000034,0.0,4.0,-4.0,-73.0
2021-11,P2000034,40.0,16.0,24.0,-49.0
2022-01,P2000034,40.0,16.0,24.0,-25.0
2022-02,P2000034,38.0,14.0,24.0,-1.0
2022-03,P2000034,0.0,14.0,-14.0,-15.0
2022-04,P2000034,0.0,6.0,-6.0,-21.0
2022-06,P2000034,0.0,22.0,-22.0,-43.0
2022-07,P2000034,0.0,31.0,-31.0,-74.0
2022-10,P2000034,40.0,0.0,40.0,-34.0
2023-02,P2000034,0.0,40.0,-40.0,-74.0
2022-02,P2000054,336.0,0.0,336.0,336.0
2022-08,P2000054,0.0,112.0,-112.0,224.0
2022-09,P2000054,0.0,112.0,-112.0,112.0
2023-02,P2000054,0.0,112.0,-112.0,0.0
2021-04,P2000069,0.0,99.0,-99.0,-99.0
2021-11,P2000071,40.0,0.0,40.0,40.0
2021-10,P2000075,30.0,0.0,30.0,30.0
2022-01,P2000123,2.0,0.0,2.0,2.0
2023-05,P2000266,2.0,0.0,2.0,2.0
2023-05,P2000305,2.0,0.0,2.0,2.0
2021-11,P2000511,50.0,0.0,50.0,50.0
2021-11,P2000519,6.0,0.0,6.0,6.0
2021-07,P2000529,0.0,2.0,-2.0,-2.0
2022-09,P2000529,0.0,3.0,-3.0,-5.0
2022-08,P2000532,0.0,5.0,-5.0,-5.0
2022-08,P2000533,0.0,4.0,-4.0,-4.0
2021-04,P2000536,0.0,1.0,-1.0,-1.0
2021-05,P2000536,0.0,2.0,-2.0,-3.0
2021-02,P2000543,0.0,2.0,-2.0,-2.0
2021-04,P2000543,0.0,1.0,-1.0,-3.0
2021-05,P2000543,0.0,2.0,-2.0,-5.0
2023-05,P2000544,0.0,3.0,-3.0,-3.0
2021-07,P2000547,6.0,0.0,6.0,6.0
2021-05,P2000558,0.0,1.0,-1.0,-1.0
2021-06,P2000558,0.0,1.0,-1.0,-2.0
2021-07,P2000560,11.0,0.0,11.0,11.0
2021-10,P2000560,0.0,2.0,-2.0,9.0
2021-11,P2000560,0.0,1.0,-1.0,8.0
2021-07,P2000562,4.0,0.0,4.0,4.0
2021-11,P2000563,1.0,0.0,1.0,1.0
2021-12,P2000571,1.0,0.0,1.0,1.0
2021-06,P2000579,0.0,2.0,-2.0,-2.0
2021-08,P2000579,0.0,2.0,-2.0,-4.0
2021-11,P2000579,0.0,1.0,-1.0,-5.0
2022-03,P2000579,0.0,1.0,-1.0,-6.0
2021-11,P2000581,4.0,0.0,4.0,4.0
2021-07,P2000584,2.0,0.0,2.0,2.0
2021-07,P2000585,1.0,0.0,1.0,1.0
2021-11,P2000585,1.0,0.0,1.0,2.0
2021-12,P2000586,5.0,0.0,5.0,5.0
2021-12,P2000587,1.0,0.0,1.0,1.0
2021-07,P2000591,5.0,0.0,5.0,5.0
2021-11,P2000631,2.0,0.0,2.0,2.0
2021-12,P2000632,6.0,0.0,6.0,6.0
2021-11,P2000633,1.0,0.0,1.0,1.0
2021-02,P2000655,0.0,2.0,-2.0,-2.0
2021-04,P2000655,0.0,8.0,-8.0,-10.0
2021-05,P2000655,15.0,8.0,7.0,-3.0
2021-06,P2000655,0.0,24.0,-24.0,-27.0
2021-07,P2000655,0.0,9.0,-9.0,-36.0
2021-11,P2000655,12.0,0.0,12.0,-24.0
2022-01,P2000655,29.0,0.0,29.0,5.0
2022-02,P2000655,0.0,1.0,-1.0,4.0
2022-03,P2000655,0.0,4.0,-4.0,0.0
2022-05,P2000655,0.0,25.0,-25.0,-25.0
2022-06,P2000655,0.0,1.0,-1.0,-26.0
2022-09,P2000655,15.0,15.0,0.0,-26.0
2022-10,P2000655,0.0,10.0,-10.0,-36.0
2023-05,P2000655,24.0,0.0,24.0,-12.0
2023-06,P2000655,0.0,15.0,-15.0,-27.0
2023-07,P2000655,14.0,10.0,4.0,-23.0
2023-08,P2000655,15.0,12.0,3.0,-20.0
2023-09,P2000655,15.0,0.0,15.0,-5.0
2021-02,P2000656,10.0,0.0,10.0,10.0
2021-03,P2000656,0.0,4.0,-4.0,6.0
2021-04,P2000656,0.0,1.0,-1.0,5.0
2021-10,P2000656,0.0,1.0,-1.0,4.0
2022-03,P2000656,10.0,2.0,8.0,12.0
2022-04,P2000656,0.0,1.0,-1.0,11.0
2022-06,P2000656,9.0,4.0,5.0,16.0
2022-07,P2000656,1.0,0.0,1.0,17.0
2022-08,P2000656,1.0,10.0,-9.0,8.0
2023-06,P2000656,0.0,9.0,-9.0,-1.0
2021-02,P2000657,0.0,1.0,-1.0,-1.0
2021-08,P2000657,0.0,4.0,-4.0,-5.0
2022-05,P2000657,0.0,3.0,-3.0,-8.0
2022-08,P2000657,0.0,3.0,-3.0,-11.0
2021-01,P2000658,5.0,0.0,5.0,5.0
2021-02,P2000658,5.0,3.0,2.0,7.0
2021-03,P2000658,0.0,1.0,-1.0,6.0
2021-04,P2000658,5.0,0.0,5.0,11.0
2021-06,P2000658,0.0,8.0,-8.0,3.0
2021-07,P2000658,0.0,4.0,-4.0,-1.0
2021-09,P2000658,0.0,2.0,-2.0,-3.0
2021-11,P2000658,3.0,0.0,3.0,0.0
2022-03,P2000658,5.0,4.0,1.0,1.0
2022-04,P2000658,5.0,2.0,3.0,4.0
2022-05,P2000658,0.0,6.0,-6.0,-2.0
2022-07,P2000658,0.0,5.0,-5.0,-7.0
2022-12,P2000658,0.0,5.0,-5.0,-12.0
2023-07,P2000658,4.0,0.0,4.0,-8.0
2021-03,P2000659,0.0,1.0,-1.0,-1.0
2021-04,P2000659,0.0,2.0,-2.0,-3.0
2021-05,P2000659,0.0,1.0,-1.0,-4.0
2021-07,P2000659,0.0,2.0,-2.0,-6.0
2021-11,P2000659,8.0,0.0,8.0,2.0
2022-03,P2000659,0.0,1.0,-1.0,1.0
2022-05,P2000659,0.0,5.0,-5.0,-4.0
2022-07,P2000659,4.0,0.0,4.0,0.0
2022-10,P2000659,0.0,2.0,-2.0,-2.0
2023-05,P2000659,7.0,3.0,4.0,2.0
2023-06,P2000659,0.0,4.0,-4.0,-2.0
2022-02,P2000675,5.0,2.0,3.0,3.0
2022-04,P2000675,0.0,1.0,-1.0,2.0
2021-01,P2000676,4.0,0.0,4.0,4.0
2021-02,P2000676,4.0,1.0,3.0,7.0
2021-03,P2000676,5.0,5.0,0.0,7.0
2021-04,P2000676,4.0,3.0,1.0,8.0
2021-05,P2000676,0.0,4.0,-4.0,4.0
2021-06,P2000676,4.0,3.0,1.0,5.0
2021-07,P2000676,4.0,10.0,-6.0,-1.0
2021-08,P2000676,8.0,10.0,-2.0,-3.0
2021-09,P2000676,12.0,2.0,10.0,7.0
2021-10,P2000676,4.0,2.0,2.0,9.0
2021-11,P2000676,12.0,15.0,-3.0,6.0
2021-12,P2000676,16.0,4.0,12.0,18.0
2022-01,P2000676,0.0,1.0,-1.0,17.0
2022-02,P2000676,8.0,7.0,1.0,18.0
2022-03,P2000676,12.0,2.0,10.0,28.0
2022-04,P2000676,4.0,1.0,3.0,31.0
2022-05,P2000676,0.0,7.0,-7.0,24.0
2022-06,P2000676,8.0,1.0,7.0,31.0
2022-08,P2000676,8.0,12.0,-4.0,27.0
2022-09,P2000676,8.0,8.0,0.0,27.0
2022-10,P2000676,8.0,8.0,0.0,27.0
2023-01,P2000676,8.0,8.0,0.0,27.0
2023-02,P2000676,4.0,8.0,-4.0,23.0
2023-03,P2000676,4.0,0.0,4.0,27.0
2023-04,P2000676,0.0,5.0,-5.0,22.0
2023-05,P2000676,7.0,10.0,-3.0,19.0
2023-07,P2000676,8.0,4.0,4.0,23.0
2023-08,P2000676,8.0,4.0,4.0,27.0
2023-09,P2000676,0.0,4.0,-4.0,23.0
2021-02,P2000677,4.0,1.0,3.0,3.0
2021-03,P2000677,1.0,2.0,-1.0,2.0
2021-04,P2000677,4.0,0.0,4.0,6.0
2021-07,P2000677,0.0,2.0,-2.0,4.0
2021-08,P2000677,0.0,2.0,-2.0,2.0
2021-11,P2000677,4.0,0.0,4.0,6.0
2021-01,P2000678,2.0,0.0,2.0,2.0
2021-02,P2000678,0.0,4.0,-4.0,-2.0
2021-03,P2000678,2.0,3.0,-1.0,-3.0
2021-04,P2000678,2.0,1.0,1.0,-2.0
2021-05,P2000678,2.0,1.0,1.0,-1.0
2021-06,P2000678,2.0,8.0,-6.0,-7.0
2021-07,P2000678,4.0,10.0,-6.0,-13.0
2021-08,P2000678,10.0,12.0,-2.0,-15.0
2021-09,P2000678,6.0,12.0,-6.0,-21.0
2021-10,P2000678,4.0,4.0,0.0,-21.0
2021-11,P2000678,2.0,4.0,-2.0,-23.0
2021-12,P2000678,0.0,2.0,-2.0,-25.0
2022-01,P2000678,2.0,0.0,2.0,-23.0
2022-02,P2000678,2.0,5.0,-3.0,-26.0
2022-03,P2000678,6.0,6.0,0.0,-26.0
2022-04,P2000678,2.0,0.0,2.0,-24.0
2022-05,P2000678,4.0,3.0,1.0,-23.0
2022-06,P2000678,4.0,0.0,4.0,-19.0
2022-07,P2000678,0.0,2.0,-2.0,-21.0
2022-09,P2000678,0.0,5.0,-5.0,-26.0
2023-06,P2000678,2.0,0.0,2.0,-24.0
2023-07,P2000678,2.0,2.0,0.0,-24.0
2023-08,P2000678,4.0,4.0,0.0,-24.0
2021-01,P2000680,7.0,0.0,7.0,7.0
2021-02,P2000680,0.0,3.0,-3.0,4.0
2021-03,P2000680,3.0,3.0,0.0,4.0
2021-04,P2000680,4.0,2.0,2.0,6.0
2021-05,P2000680,1.0,0.0,1.0,7.0
2021-06,P2000680,0.0,2.0,-2.0,5.0
2021-07,P2000680,1.0,2.0,-1.0,4.0
2021-08,P2000680,1.0,4.0,-3.0,1.0
2021-09,P2000680,5.0,2.0,3.0,4.0
2021-10,P2000680,4.0,0.0,4.0,8.0
2021-11,P2000680,0.0,2.0,-2.0,6.0
2022-02,P2000680,4.0,1.0,3.0,9.0
2022-03,P2000680,4.0,1.0,3.0,12.0
2022-05,P2000680,0.0,4.0,-4.0,8.0
2022-07,P2000680,2.0,2.0,0.0,8.0
2022-08,P2000680,4.0,5.0,-1.0,7.0
2022-09,P2000680,14.0,4.0,10.0,17.0
2022-10,P2000680,4.0,6.0,-2.0,15.0
2023-01,P2000680,4.0,4.0,0.0,15.0
2023-02,P2000680,4.0,4.0,0.0,15.0
2023-03,P2000680,4.0,4.0,0.0,15.0
2023-04,P2000680,0.0,2.0,-2.0,13.0
2023-06,P2000680,0.0,2.0,-2.0,11.0
2021-02,P2000682,0.0,6.0,-6.0,-6.0
2021-03,P2000682,0.0,2.0,-2.0,-8.0
2021-06,P2000682,0.0,10.0,-10.0,-18.0
2021-12,P2000682,10.0,0.0,10.0,-8.0
2022-02,P2000682,0.0,5.0,-5.0,-13.0
2022-03,P2000682,10.0,10.0,0.0,-13.0
2022-04,P2000682,0.0,1.0,-1.0,-14.0
2022-05,P2000682,10.0,0.0,10.0,-4.0
2022-07,P2000682,9.0,0.0,9.0,5.0
2022-08,P2000682,0.0,20.0,-20.0,-15.0
2022-09,P2000682,1.0,0.0,1.0,-14.0
2023-01,P2000682,8.0,13.0,-5.0,-19.0
2023-02,P2000682,0.0,6.0,-6.0,-25.0
2023-05,P2000682,5.0,9.0,-4.0,-29.0
2023-06,P2000682,16.0,0.0,16.0,-13.0
2023-07,P2000682,10.0,10.0,0.0,-13.0
2021-02,P2000683,0.0,2.0,-2.0,-2.0
2021-04,P2000683,5.0,0.0,5.0,3.0
2021-05,P2000683,0.0,2.0,-2.0,1.0
2021-06,P2000683,0.0,8.0,-8.0,-7.0
2021-12,P2000683,5.0,0.0,5.0,-2.0
2022-04,P2000683,0.0,2.0,-2.0,-4.0
2022-05,P2000683,5.0,3.0,2.0,-2.0
2022-07,P2000683,5.0,5.0,0.0,-2.0
2023-04,P2000683,3.0,0.0,3.0,1.0
2023-05,P2000683,1.0,0.0,1.0,2.0
2021-03,P2000686,0.0,5.0,-5.0,-5.0
2021-04,P2000686,0.0,1.0,-1.0,-6.0
2021-10,P2000686,0.0,1.0,-1.0,-7.0
2022-09,P2000686,0.0,2.0,-2.0,-9.0
2021-02,P2000688,0.0,4.0,-4.0,-4.0
2021-06,P2000688,6.0,0.0,6.0,2.0
2021-12,P2000688,0.0,6.0,-6.0,-4.0
2022-01,P2000688,6.0,0.0,6.0,2.0
2022-02,P2000688,6.0,12.0,-6.0,-4.0
2022-03,P2000688,8.0,0.0,8.0,4.0
2022-12,P2000688,0.0,6.0,-6.0,-2.0
2021-04,P2000690,0.0,3.0,-3.0,-3.0
2023-06,P2000690,0.0,1.0,-1.0,-4.0
2021-03,P2000692,0.0,1.0,-1.0,-1.0
2021-04,P2000692,0.0,1.0,-1.0,-2.0
2021-05,P2000692,0.0,1.0,-1.0,-3.0
2021-07,P2000692,0.0,2.0,-2.0,-5.0
2022-01,P2000692,1.0,1.0,0.0,-5.0
2022-02,P2000692,3.0,0.0,3.0,-2.0
2022-04,P2000692,0.0,3.0,-3.0,-5.0
2023-06,P2000692,1.0,1.0,0.0,-5.0
2021-05,P2000721,11.0,0.0,11.0,11.0
2021-06,P2000721,0.0,6.0,-6.0,5.0
2021-12,P2000721,15.0,0.0,15.0,20.0
2022-01,P2000721,2.0,0.0,2.0,22.0
2022-03,P2000721,0.0,2.0,-2.0,20.0
2022-11,P2000721,0.0,2.0,-2.0,18.0
2022-12,P2000721,0.0,3.0,-3.0,15.0
2023-05,P2000721,0.0,3.0,-3.0,12.0
2023-07,P2000721,0.0,8.0,-8.0,4.0
2023-08,P2000721,0.0,2.0,-2.0,2.0
2023-09,P2000721,0.0,2.0,-2.0,0.0
2021-01,P2000726,7.0,0.0,7.0,7.0
2021-02,P2000726,0.0,6.0,-6.0,1.0
2021-03,P2000726,7.0,0.0,7.0,8.0
2021-05,P2000726,0.0,3.0,-3.0,5.0
2021-07,P2000726,0.0,1.0,-1.0,4.0
2021-12,P2000726,0.0,4.0,-4.0,0.0
2022-01,P2000726,0.0,2.0,-2.0,-2.0
2022-02,P2000726,6.0,0.0,6.0,4.0
2022-03,P2000726,0.0,3.0,-3.0,1.0
2022-05,P2000726,0.0,2.0,-2.0,-1.0
2022-07,P2000726,0.0,1.0,-1.0,-2.0
2023-03,P2000726,6.0,0.0,6.0,4.0
2023-07,P2000726,0.0,6.0,-6.0,-2.0
2021-05,P2000731,4.0,0.0,4.0,4.0
2022-01,P2000733,4.0,0.0,4.0,4.0
2022-10,P2000740,10.0,0.0,10.0,10.0
2023-07,P2000740,0.0,10.0,-10.0,0.0
2023-07,P2000744,10.0,0.0,10.0,10.0
2021-07,P2000751,3.0,0.0,3.0,3.0
2023-04,P2000751,0.0,2.0,-2.0,1.0
2021-05,P2000755,1.0,0.0,1.0,1.0
2021-07,P2000812,15.0,30.0,-15.0,-15.0
2021-01,P2000822,96.0,0.0,96.0,96.0
2021-04,P2000822,189.0,0.0,189.0,285.0
2021-05,P2000822,0.0,28.0,-28.0,257.0
2021-06,P2000822,93.0,72.0,21.0,278.0
2021-07,P2000822,0.0,102.0,-102.0,176.0
2021-08,P2000822,0.0,96.0,-96.0,80.0
2021-09,P2000822,0.0,16.0,-16.0,64.0
2021-10,P2000822,192.0,55.0,137.0,201.0
2021-11,P2000822,0.0,54.0,-54.0,147.0
2021-12,P2000822,384.0,131.0,253.0,400.0
2022-01,P2000822,0.0,20.0,-20.0,380.0
2022-02,P2000822,192.0,33.0,159.0,539.0
2022-03,P2000822,192.0,21.0,171.0,710.0
2022-04,P2000822,192.0,57.0,135.0,845.0
2022-05,P2000822,96.0,30.0,66.0,911.0
2022-07,P2000822,0.0,96.0,-96.0,815.0
2022-08,P2000822,0.0,96.0,-96.0,719.0
2022-09,P2000822,192.0,0.0,192.0,911.0
2022-11,P2000822,288.0,0.0,288.0,1199.0
2022-12,P2000822,288.0,0.0,288.0,1487.0
2023-01,P2000822,0.0,58.0,-58.0,1429.0
2023-02,P2000822,0.0,15.0,-15.0,1414.0
2023-03,P2000822,0.0,23.0,-23.0,1391.0
2023-04,P2000822,0.0,96.0,-96.0,1295.0
2023-05,P2000822,0.0,92.0,-92.0,1203.0
2023-07,P2000822,0.0,95.0,-95.0,1108.0
2021-05,P2000824,138.0,46.0,92.0,92.0
2021-06,P2000824,78.0,201.0,-123.0,-31.0
2021-07,P2000824,217.0,482.0,-265.0,-296.0
2021-08,P2000824,88.0,109.0,-21.0,-317.0
2021-09,P2000824,55.0,18.0,37.0,-280.0
2021-10,P2000824,258.0,189.0,69.0,-211.0
2021-11,P2000824,80.0,139.0,-59.0,-270.0
2021-12,P2000824,332.0,50.0,282.0,12.0
2022-01,P2000824,301.0,86.0,215.0,227.0
2022-02,P2000824,0.0,25.0,-25.0,202.0
2022-03,P2000824,0.0,190.0,-190.0,12.0
2022-04,P2000824,103.0,80.0,23.0,35.0
2022-05,P2000824,0.0,76.0,-76.0,-41.0
2022-06,P2000824,74.0,27.0,47.0,6.0
2022-07,P2000824,0.0,31.0,-31.0,-25.0
2023-05,P2000824,0.0,3.0,-3.0,-28.0
2023-08,P2000824,0.0,24.0,-24.0,-52.0
2023-09,P2000824,0.0,88.0,-88.0,-140.0
2021-01,P2000828,0.0,4.0,-4.0,-4.0
2021-03,P2000828,0.0,14.0,-14.0,-18.0
2021-04,P2000828,0.0,17.0,-17.0,-35.0
2021-05,P2000828,302.0,90.0,212.0,177.0
2021-06,P2000828,70.0,254.0,-184.0,-7.0
2021-07,P2000828,0.0,142.0,-142.0,-149.0
2021-08,P2000828,270.0,146.0,124.0,-25.0
2021-09,P2000828,300.0,360.0,-60.0,-85.0
2021-10,P2000828,102.0,279.0,-177.0,-262.0
2021-11,P2000828,263.0,113.0,150.0,-112.0
2021-12,P2000828,28.0,144.0,-116.0,-228.0
2022-01,P2000828,585.0,80.0,505.0,277.0
2022-02,P2000828,34.0,50.0,-16.0,261.0
2022-03,P2000828,0.0,100.0,-100.0,161.0
2022-04,P2000828,100.0,125.0,-25.0,136.0
2022-05,P2000828,320.0,355.0,-35.0,101.0
2022-06,P2000828,282.0,45.0,237.0,338.0
2022-07,P2000828,0.0,43.0,-43.0,295.0
2023-02,P2000828,1260.0,170.0,1090.0,1385.0
2023-03,P2000828,0.0,136.0,-136.0,1249.0
2023-05,P2000828,0.0,213.0,-213.0,1036.0
2023-06,P2000828,0.0,154.0,-154.0,882.0
2023-07,P2000828,0.0,190.0,-190.0,692.0
2023-08,P2000828,0.0,60.0,-60.0,632.0
2021-05,P2000830,27.0,0.0,27.0,27.0
2021-06,P2000830,0.0,24.0,-24.0,3.0
2021-08,P2000830,30.0,31.0,-1.0,2.0
2021-09,P2000830,54.0,72.0,-18.0,-16.0
2021-10,P2000830,0.0,16.0,-16.0,-32.0
2021-11,P2000830,30.0,0.0,30.0,-2.0
2022-01,P2000830,60.0,0.0,60.0,58.0
2022-02,P2000830,0.0,10.0,-10.0,48.0
2022-03,P2000830,0.0,20.0,-20.0,28.0
2022-04,P2000830,60.0,0.0,60.0,88.0
2022-11,P2000830,0.0,7.0,-7.0,81.0
2022-12,P2000830,0.0,27.0,-27.0,54.0
2023-01,P2000830,0.0,23.0,-23.0,31.0
2023-07,P2000830,0.0,12.0,-12.0,19.0
2023-08,P2000830,0.0,86.0,-86.0,-67.0
2021-05,P2000832,30.0,17.0,13.0,13.0
2021-06,P2000832,10.0,13.0,-3.0,10.0
2021-07,P2000832,20.0,24.0,-4.0,6.0
2021-08,P2000832,50.0,34.0,16.0,22.0
2021-09,P2000832,20.0,40.0,-20.0,2.0
2021-10,P2000832,20.0,9.0,11.0,13.0
2021-11,P2000832,20.0,32.0,-12.0,1.0
2021-12,P2000832,20.0,3.0,17.0,18.0
2022-01,P2000832,40.0,21.0,19.0,37.0
2022-02,P2000832,90.0,17.0,73.0,110.0
2022-03,P2000832,20.0,24.0,-4.0,106.0
2022-04,P2000832,10.0,9.0,1.0,107.0
2022-05,P2000832,0.0,3.0,-3.0,104.0
2022-06,P2000832,0.0,4.0,-4.0,100.0
2022-07,P2000832,10.0,25.0,-15.0,85.0
2022-08,P2000832,30.0,10.0,20.0,105.0
2022-09,P2000832,0.0,50.0,-50.0,55.0
2022-10,P2000832,0.0,50.0,-50.0,5.0
2023-01,P2000832,0.0,5.0,-5.0,0.0
2023-02,P2000832,0.0,18.0,-18.0,-18.0
2023-03,P2000832,0.0,10.0,-10.0,-28.0
2023-04,P2000832,37.0,23.0,14.0,-14.0
2023-05,P2000832,0.0,7.0,-7.0,-21.0
2023-06,P2000832,70.0,18.0,52.0,31.0
2023-07,P2000832,0.0,32.0,-32.0,-1.0
2023-08,P2000832,35.0,0.0,35.0,34.0
2023-09,P2000832,0.0,10.0,-10.0,24.0
2021-07,P2000836,10.0,0.0,10.0,10.0
2021-08,P2000836,0.0,20.0,-20.0,-10.0
2021-01,P2000838,56.0,0.0,56.0,56.0
2021-03,P2000838,56.0,32.0,24.0,80.0
2021-04,P2000838,112.0,22.0,90.0,170.0
2021-05,P2000838,168.0,36.0,132.0,302.0
2021-06,P2000838,0.0,46.0,-46.0,256.0
2021-07,P2000838,56.0,88.0,-32.0,224.0
2021-08,P2000838,224.0,62.0,162.0,386.0
2021-09,P2000838,0.0,44.0,-44.0,342.0
2021-10,P2000838,298.0,120.0,178.0,520.0
2021-11,P2000838,100.0,35.0,65.0,585.0
2021-12,P2000838,0.0,6.0,-6.0,579.0
2022-01,P2000838,56.0,23.0,33.0,612.0
2022-02,P2000838,56.0,9.0,47.0,659.0
2022-03,P2000838,0.0,38.0,-38.0,621.0
2022-04,P2000838,0.0,8.0,-8.0,613.0
2022-05,P2000838,0.0,39.0,-39.0,574.0
2022-06,P2000838,112.0,10.0,102.0,676.0
2022-07,P2000838,0.0,66.0,-66.0,610.0
2022-08,P2000838,0.0,56.0,-56.0,554.0
2022-09,P2000838,224.0,56.0,168.0,722.0
2022-11,P2000838,112.0,5.0,107.0,829.0
2022-12,P2000838,280.0,55.0,225.0,1054.0
2023-01,P2000838,0.0,45.0,-45.0,1009.0
2023-02,P2000838,0.0,26.0,-26.0,983.0
2023-03,P2000838,0.0,58.0,-58.0,925.0
2023-04,P2000838,0.0,16.0,-16.0,909.0
2023-05,P2000838,0.0,47.0,-47.0,862.0
2023-06,P2000838,0.0,21.0,-21.0,841.0
2023-07,P2000838,0.0,41.0,-41.0,800.0
2023-09,P2000838,0.0,43.0,-43.0,757.0
2022-01,P2000840,48.0,0.0,48.0,48.0
2022-06,P2000840,0.0,3.0,-3.0,45.0
2022-08,P2000840,0.0,2.0,-2.0,43.0
2022-09,P2000840,0.0,5.0,-5.0,38.0
2022-10,P2000840,0.0,2.0,-2.0,36.0
2023-05,P2000840,3.0,0.0,3.0,39.0
2023-08,P2000840,0.0,36.0,-36.0,3.0
2021-02,P2000842,0.0,43.0,-43.0,-43.0
2021-03,P2000842,168.0,134.0,34.0,-9.0
2021-04,P2000842,96.0,120.0,-24.0,-33.0
2021-05,P2000842,168.0,72.0,96.0,63.0
2021-06,P2000842,168.0,264.0,-96.0,-33.0
2021-07,P2000842,144.0,264.0,-120.0,-153.0
2021-08,P2000842,360.0,168.0,192.0,39.0
2021-09,P2000842,334.0,720.0,-386.0,-347.0
2021-10,P2000842,291.0,432.0,-141.0,-488.0
2021-11,P2000842,474.0,250.0,224.0,-264.0
2021-12,P2000842,90.0,144.0,-54.0,-318.0
2022-01,P2000842,168.0,96.0,72.0,-246.0
2022-02,P2000842,339.0,144.0,195.0,-51.0
2022-03,P2000842,0.0,216.0,-216.0,-267.0
2022-04,P2000842,0.0,48.0,-48.0,-315.0
2022-05,P2000842,72.0,143.0,-71.0,-386.0
2022-06,P2000842,306.0,90.0,216.0,-170.0
2022-07,P2000842,216.0,95.0,121.0,-49.0
2022-08,P2000842,21.0,240.0,-219.0,-268.0
2022-09,P2000842,168.0,0.0,168.0,-100.0
2022-10,P2000842,48.0,87.0,-39.0,-139.0
2022-11,P2000842,432.0,104.0,328.0,189.0
2022-12,P2000842,360.0,204.0,156.0,345.0
2023-01,P2000842,0.0,120.0,-120.0,225.0
2023-03,P2000842,207.0,0.0,207.0,432.0
2023-05,P2000842,0.0,165.0,-165.0,267.0
2023-06,P2000842,0.0,117.0,-117.0,150.0
2023-07,P2000842,609.0,120.0,489.0,639.0
2023-08,P2000842,63.0,24.0,39.0,678.0
2021-03,P2000844,0.0,5.0,-5.0,-5.0
2021-06,P2000844,54.0,0.0,54.0,49.0
2021-07,P2000844,0.0,24.0,-24.0,25.0
2021-08,P2000844,0.0,14.0,-14.0,11.0
2021-09,P2000844,30.0,60.0,-30.0,-19.0
2021-10,P2000844,25.0,50.0,-25.0,-44.0
2021-11,P2000844,56.0,56.0,0.0,-44.0
2021-12,P2000844,57.0,8.0,49.0,5.0
2022-01,P2000844,102.0,49.0,53.0,58.0
2022-02,P2000844,100.0,0.0,100.0,158.0
2022-03,P2000844,223.0,202.0,21.0,179.0
2022-05,P2000844,144.0,0.0,144.0,323.0
2022-06,P2000844,0.0,76.0,-76.0,247.0
2022-07,P2000844,0.0,28.0,-28.0,219.0
2023-03,P2000844,0.0,64.0,-64.0,155.0
2023-04,P2000844,0.0,199.0,-199.0,-44.0
2023-05,P2000844,3.0,0.0,3.0,-41.0
2023-06,P2000844,0.0,3.0,-3.0,-44.0
2021-01,P2000848,60.0,0.0,60.0,60.0
