year,quarter,month,item_number,received_qty,shipped_qty,turnover_rate
2023,1,1,115175,0.0,2.0,0.0
2023,1,1,115176,0.0,24.0,0.0
2023,1,1,115177,0.0,31.0,0.0
2023,1,1,115178,0.0,11.0,0.0
2023,1,1,115179,0.0,38.0,0.0
2023,1,1,115181,0.0,2.0,0.0
2023,1,1,115182,0.0,66.0,0.0
2023,1,1,115183,0.0,3.0,0.0
2023,1,1,115184,0.0,25.0,0.0
2023,1,1,115185,0.0,4.0,0.0
2023,1,1,115186,0.0,25.0,0.0
2023,1,1,115188,0.0,6.0,0.0
2023,1,1,115189,0.0,4.0,0.0
2023,1,1,117103LF,0.0,624.0,0.0
2023,1,1,117104LF,0.0,694.0,0.0
2023,1,1,117105LF,0.0,540.0,0.0
2023,1,1,117401LF,0.0,485.0,0.0
2023,1,1,117402LF,0.0,38.0,0.0
2023,1,1,117403LF,0.0,120.0,0.0
2023,1,1,117404LF,0.0,47.0,0.0
2023,1,1,117410LF,0.0,530.0,0.0
2023,1,1,117411LF,0.0,228.0,0.0
2023,1,1,117412LF,0.0,1443.0,0.0
2023,1,1,117413LF,0.0,1647.0,0.0
2023,1,1,117414LF,0.0,2860.0,0.0
2023,1,1,117415LF,0.0,1374.0,0.0
2023,1,1,117416LF,0.0,660.0,0.0
2023,1,1,132200,0.0,1.0,0.0
2023,1,1,132204,0.0,19.0,0.0
2023,1,1,132206,0.0,19.0,0.0
2023,1,1,169035,0.0,52.0,0.0
2023,1,1,169038,0.0,24.0,0.0
2023,1,1,169053,0.0,28.0,0.0
2023,1,1,175008,0.0,2.0,0.0
2023,1,1,175011,0.0,2.0,0.0
2023,1,1,175019,0.0,3.0,0.0
2023,1,1,175020,0.0,2.0,0.0
2023,1,1,175028,0.0,2.0,0.0
2023,1,1,175031,0.0,2.0,0.0
2023,1,1,175062,0.0,3.0,0.0
2023,1,1,175065,0.0,6.0,0.0
2023,1,1,175824,0.0,1.0,0.0
2023,1,1,175826,0.0,1.0,0.0
2023,1,1,175827,0.0,4.0,0.0
2023,1,1,175829,0.0,4.0,0.0
2023,1,1,175838,0.0,3.0,0.0
2023,1,1,175845,0.0,1.0,0.0
2023,1,1,175846,0.0,2.0,0.0
2023,1,1,175847,0.0,1.0,0.0
2023,1,1,175855,0.0,2.0,0.0
2023,1,1,175862,0.0,5.0,0.0
2023,1,1,175908,0.0,1.0,0.0
2023,1,1,175955,0.0,4.0,0.0
2023,1,1,178456,0.0,1.0,0.0
2023,1,1,178463,0.0,3.0,0.0
2023,1,1,178473,0.0,5.0,0.0
2023,1,1,178592,0.0,2.0,0.0
2023,1,1,178624,0.0,3.0,0.0
2023,1,1,178657,0.0,1.0,0.0
2023,1,1,178671,0.0,29.0,0.0
2023,1,1,178691,0.0,1.0,0.0
2023,1,1,178769,0.0,3.0,0.0
2023,1,1,178772,0.0,1.0,0.0
2023,1,1,178776,0.0,1.0,0.0
2023,1,1,178781,0.0,1.0,0.0
2023,1,1,178948,0.0,3.0,0.0
2023,1,1,178987,0.0,2.0,0.0
2023,1,1,179191,0.0,1.0,0.0
2023,1,1,179218,0.0,2.0,0.0
2023,1,1,179249,0.0,11.0,0.0
2023,1,1,179251,0.0,2.0,0.0
2023,1,1,179253,0.0,5.0,0.0
2023,1,1,179267,0.0,9.0,0.0
2023,1,1,179349,0.0,1.0,0.0
2023,1,1,179350,0.0,1.0,0.0
2023,1,1,179353,0.0,8.0,0.0
2023,1,1,179367,0.0,2.0,0.0
2023,1,1,180235,0.0,1.0,0.0
2023,1,1,180778,0.0,1.0,0.0
2023,1,1,180849,0.0,6.0,0.0
2023,1,1,181845,0.0,3.0,0.0
2023,1,1,181888,0.0,1.0,0.0
2023,1,1,181913,0.0,1.0,0.0
2023,1,1,182182,0.0,4.0,0.0
2023,1,1,182194,0.0,10.0,0.0
2023,1,1,182198,0.0,1.0,0.0
2023,1,1,182211,0.0,2.0,0.0
2023,1,1,182232,0.0,2.0,0.0
2023,1,1,182234,0.0,2.0,0.0
2023,1,1,183530,0.0,1.0,0.0
2023,1,1,183532,0.0,1.0,0.0
2023,1,1,183557,0.0,2.0,0.0
2023,1,1,183583,0.0,4.0,0.0
2023,1,1,183734,0.0,3.0,0.0
2023,1,1,183747,0.0,2.0,0.0
2023,1,1,183753,0.0,2.0,0.0
2023,1,1,183759,0.0,2.0,0.0
2023,1,1,183774,0.0,2.0,0.0
2023,1,1,183786,0.0,1.0,0.0
2023,1,1,183800,0.0,1.0,0.0
2023,1,1,184049,0.0,2.0,0.0
2023,1,1,184057,0.0,2.0,0.0
2023,1,1,184065,0.0,3.0,0.0
2023,1,1,184085,0.0,3.0,0.0
2023,1,1,184390,0.0,2.0,0.0
2023,1,1,184456,0.0,1.0,0.0
2023,1,1,184722,0.0,3.0,0.0
2023,1,1,184730,0.0,4.0,0.0
2023,1,1,184734,0.0,1.0,0.0
2023,1,1,184738,0.0,4.0,0.0
2023,1,1,184750,0.0,2.0,0.0
2023,1,1,188418,0.0,5.0,0.0
2023,1,1,188427,0.0,3.0,0.0
2023,1,1,188431,0.0,2.0,0.0
2023,1,1,188553,0.0,2.0,0.0
2023,1,1,188555,0.0,1.0,0.0
2023,1,1,188556,0.0,1.0,0.0
2023,1,1,188701,0.0,6.0,0.0
2023,1,1,188709,0.0,2.0,0.0
2023,1,1,188712,0.0,11.0,0.0
2023,1,1,209085,0.0,67.0,0.0
2023,1,1,210619,0.0,480.0,0.0
2023,1,1,223240,0.0,2000.0,0.0
2023,1,1,228680,0.0,86.0,0.0
2023,1,1,228700,0.0,31.0,0.0
2023,1,1,231900,0.0,150.0,0.0
2023,1,1,231940,0.0,191.0,0.0
2023,1,1,235061,0.0,411.0,0.0
2023,1,1,235080,0.0,27.0,0.0
2023,1,1,235400,0.0,124.0,0.0
2023,1,1,245105,0.0,100.0,0.0
2023,1,1,245123,0.0,150.0,0.0
2023,1,1,510368,0.0,293.0,0.0
2023,1,1,510762,0.0,1897.0,0.0
2023,1,1,512620,0.0,480.0,0.0
2023,1,1,512740,0.0,140.0,0.0
2023,1,1,513025,0.0,3072.0,0.0
2023,1,1,513601,0.0,32.0,0.0
2023,1,1,513622,0.0,8.0,0.0
2023,1,1,517414,0.0,1200.0,0.0
2023,1,1,52-115-223-001,0.0,3.0,0.0
2023,1,1,52-116-917-501,0.0,2.0,0.0
2023,1,1,52-116-917-520,0.0,3.0,0.0
2023,1,1,52-116-917-523,0.0,6.0,0.0
2023,1,1,52-116-918-501,0.0,4.0,0.0
2023,1,1,52-116-921-501,0.0,3.0,0.0
2023,1,1,52-116-924-501,0.0,32.0,0.0
2023,1,1,52-128-321-521,0.0,2.0,0.0
2023,1,1,52-235-608-001,0.0,6.0,0.0
2023,1,1,52-239-343-001,0.0,14.0,0.0
2023,1,1,52-239-344-001,0.0,2.0,0.0
2023,1,1,52-324-007-098,0.0,1.0,0.0
2023,1,1,52-429-717-020,0.0,3.0,0.0
2023,1,1,52-430-323-001,0.0,1.0,0.0
2023,1,1,52-460-769-005,0.0,1.0,0.0
2023,1,1,52-460-769-012,0.0,4.0,0.0
2023,1,1,52-460-769-013,0.0,5.0,0.0
2023,1,1,52-460-769-017,0.0,7.0,0.0
2023,1,1,52-460-769-021,0.0,3.0,0.0
2023,1,1,52-460-769-022,0.0,2.0,0.0
2023,1,1,52-460-769-210,0.0,1.0,0.0
2023,1,1,52-460-769-212,0.0,1.0,0.0
2023,1,1,52-460-769-216,0.0,1.0,0.0
2023,1,1,52-460-808-501,0.0,12.0,0.0
2023,1,1,52-461-103-501,0.0,1.0,0.0
2023,1,1,52-462-165-501,0.0,36.0,0.0
2023,1,1,52-462-482-501,0.0,3.0,0.0
2023,1,1,572651076,0.0,60.0,0.0
2023,1,1,60A0B1004,0.0,8.0,0.0
2023,1,1,60A0B3002,0.0,278.0,0.0
2023,1,1,60B0B1004,0.0,15.0,0.0
2023,1,1,707940250,0.0,3.0,0.0
2023,1,1,707940270,0.0,4.0,0.0
2023,1,1,761270100,0.0,19.0,0.0
2023,1,1,7624A0430,0.0,1.0,0.0
2023,1,1,762503370,0.0,2.0,0.0
2023,1,1,762503900,0.0,6.0,0.0
2023,1,1,762503910,0.0,1.0,0.0
2023,1,1,762871000,0.0,19.0,0.0
2023,1,1,762881030,0.0,11.0,0.0
2023,1,1,763418220,0.0,2.0,0.0
2023,1,1,763871010,0.0,13.0,0.0
2023,1,1,763871020,0.0,2.0,0.0
2023,1,1,763970700,0.0,1.0,0.0
2023,1,1,765560250,0.0,3.0,0.0
2023,1,1,767780020,0.0,4.0,0.0
2023,1,1,768560030,0.0,1023.0,0.0
2023,1,1,768560850,0.0,46.0,0.0
2023,1,1,768567470,0.0,8.0,0.0
2023,1,1,769580070,0.0,16.0,0.0
2023,1,1,769582630,0.0,40.0,0.0
2023,1,1,769582730,0.0,52.0,0.0
2023,1,1,771750142,0.0,2.0,0.0
2023,1,1,772221421,0.0,19.0,0.0
2023,1,1,772310235,0.0,1.0,0.0
2023,1,1,772610734,0.0,30.0,0.0
2023,1,1,772614325,0.0,23.0,0.0
2023,1,1,772615714,0.0,16.0,0.0
2023,1,1,772615715,0.0,3.0,0.0
2023,1,1,772615716,0.0,23.0,0.0
2023,1,1,772618921,0.0,10.0,0.0
2023,1,1,772630056,0.0,88.0,0.0
2023,1,1,772634070,0.0,98.0,0.0
2023,1,1,772634104,0.0,155.0,0.0
2023,1,1,772634153,0.0,503.0,0.0
2023,1,1,772640853,0.0,5.0,0.0
2023,1,1,772650305,0.0,16.0,0.0
2023,1,1,772650353,0.0,1.0,0.0
2023,1,1,772650413,0.0,20.0,0.0
2023,1,1,772650798,0.0,2.0,0.0
2023,1,1,772762007,0.0,3.0,0.0
2023,1,1,772818941,0.0,550.0,0.0
2023,1,1,7C0252000,0.0,14.0,0.0
2023,1,1,7C0342480,0.0,2.0,0.0
2023,1,1,7C0449020,0.0,1.0,0.0
2023,1,1,7C0449030,0.0,5.0,0.0
2023,1,1,7C0449159,0.0,5.0,0.0
2023,1,1,7C064103B,0.0,21.0,0.0
2023,1,1,7C1052510,0.0,40.0,0.0
2023,1,1,7C1052530,0.0,1.0,0.0
2023,1,1,7C105253B,0.0,9.0,0.0
2023,1,1,7C1252150,0.0,10.0,0.0
2023,1,1,7C1252180,0.0,4.0,0.0
2023,1,1,7C1252220,0.0,4.0,0.0
2023,1,1,7C8051030,0.0,12.0,0.0
2023,1,1,7C8051140,0.0,10.0,0.0
2023,1,1,7C9550100,0.0,1.0,0.0
2023,1,1,7C9550120,0.0,1.0,0.0
2023,1,1,903568,0.0,4.0,0.0
2023,1,1,903584,0.0,27.0,0.0
2023,1,1,AC0274,0.0,2.0,0.0
2023,1,1,AC0306,0.0,5.0,0.0
2023,1,1,AC0394,0.0,5.0,0.0
2023,1,1,AC0732,0.0,38.0,0.0
2023,1,1,AC0734,0.0,17.0,0.0
2023,1,1,AC1408,0.0,2.0,0.0
2023,1,1,AC1445,0.0,10.0,0.0
2023,1,1,AC1863,0.0,16.0,0.0
2023,1,1,AC2471,0.0,1.0,0.0
2023,1,1,AC2486,0.0,1.0,0.0
2023,1,1,AC2559,0.0,4.0,0.0
2023,1,1,AC2607,0.0,6.0,0.0
2023,1,1,AC5361,0.0,3.0,0.0
2023,1,1,AC6113,0.0,154.0,0.0
2023,1,1,AC8431,0.0,1.0,0.0
2023,1,1,AC8480,0.0,1.0,0.0
2023,1,1,AP0139,0.0,1.0,0.0
2023,1,1,AP0148,0.0,1.0,0.0
2023,1,1,AP0163,0.0,2.0,0.0
2023,1,1,DA0742,0.0,2.0,0.0
2023,1,1,DB0216,0.0,1.0,0.0
2023,1,1,DF0676,0.0,48.0,0.0
2023,1,1,DM0055,0.0,35.0,0.0
2023,1,1,DM0457,0.0,5.0,0.0
2023,1,1,DM0458,0.0,55.0,0.0
2023,1,1,DM0460,0.0,10.0,0.0
2023,1,1,DM0463,0.0,2.0,0.0
2023,1,1,DM0467,0.0,1.0,0.0
2023,1,1,DM1096,0.0,9.0,0.0
2023,1,1,DM2060,0.0,69.0,0.0
2023,1,1,DM2434,0.0,4.0,0.0
2023,1,1,DM2438,0.0,1.0,0.0
2023,1,1,DM3222,0.0,1.0,0.0
2023,1,1,DP1493,0.0,2.0,0.0
2023,1,1,DT0420,0.0,30.0,0.0
2023,1,1,DT0766,0.0,10.0,0.0
2023,1,1,DT0817,0.0,2.0,0.0
2023,1,1,FK604A,0.0,1.0,0.0
2023,1,1,FM0045,0.0,1.0,0.0
2023,1,1,FM0054,0.0,2.0,0.0
2023,1,1,M28099,0.0,2304.0,0.0
2023,1,1,M28101,0.0,1002.0,0.0
2023,1,1,M28177,0.0,408.0,0.0
2023,1,1,M28179,0.0,320.0,0.0
2023,1,1,M49302,0.0,1.0,0.0
2023,1,1,M75064,0.0,8.0,0.0
2023,1,1,P00220,0.0,86.0,0.0
2023,1,1,P2000822,0.0,58.0,0.0
2023,1,1,P2000830,0.0,23.0,0.0
2023,1,1,P2000832,0.0,5.0,0.0
2023,1,1,P2000838,0.0,45.0,0.0
2023,1,1,P2000842,0.0,120.0,0.0
2023,1,1,P2000848,0.0,68.0,0.0
2023,1,1,P2000850,0.0,50.0,0.0
2023,1,1,P2000856,0.0,58.0,0.0
2023,1,1,P2000864,0.0,67.0,0.0
2023,1,1,P2000866,0.0,16.0,0.0
2023,1,1,P2000872,0.0,41.0,0.0
2023,1,1,P2000874,0.0,78.0,0.0
2023,1,1,P2000890,0.0,28.0,0.0
2023,1,1,P2000898,0.0,18.0,0.0
2023,1,1,P2000919,0.0,33.0,0.0
2023,1,1,P2001003,0.0,18.0,0.0
2023,1,1,P2001007,0.0,57.0,0.0
2023,1,1,P2001011,0.0,195.0,0.0
2023,1,1,P2001149,0.0,1.0,0.0
2023,1,1,P2001335,0.0,396.0,0.0
2023,1,1,P2001617,0.0,7.0,0.0
2023,1,1,P2001742,0.0,10.0,0.0
2023,1,1,P2001745,0.0,60.0,0.0
2023,1,1,P2002376,0.0,97.0,0.0
2023,1,1,P2002394,0.0,181.0,0.0
2023,1,1,P2002400,0.0,52.0,0.0
2023,1,1,P2002444,0.0,2.0,0.0
2023,1,1,P2002463,0.0,4.0,0.0
2023,1,1,P2002467,0.0,6.0,0.0
2023,1,1,P2002487,0.0,8.0,0.0
2023,1,1,P2002498,0.0,12.0,0.0
2023,1,1,P2002504,0.0,22.0,0.0
2023,1,1,P2002506,0.0,1.0,0.0
2023,1,1,P2002519,0.0,4.0,0.0
2023,1,1,P2002536,0.0,179.0,0.0
2023,1,1,P2002637,0.0,1.0,0.0
2023,1,1,P2002685,0.0,4.0,0.0
2023,1,1,P2002864,0.0,26.0,0.0
2023,1,1,P2002868,0.0,20.0,0.0
2023,1,1,P2003472,0.0,4.0,0.0
2023,1,1,P2004411,0.0,129.0,0.0
2023,1,1,P2004415,0.0,49.0,0.0
2023,1,1,P2004417,0.0,69.0,0.0
2023,1,1,P2004419,0.0,78.0,0.0
2023,1,1,P2004421,0.0,71.0,0.0
2023,1,1,P2004563,0.0,15.0,0.0
2023,1,1,P2004565,0.0,44.0,0.0
2023,1,1,P2004620,0.0,1120.0,0.0
2023,1,1,P2004945,0.0,3.0,0.0
2023,1,1,P41100,0.0,33.0,0.0
2023,1,1,P41270,0.0,22.0,0.0
2023,1,1,P41620,0.0,8.0,0.0
2023,1,1,P43672,0.0,26.0,0.0
2023,1,1,P43972,0.0,46.0,0.0
2023,1,1,P44081,0.0,18.0,0.0
2023,1,1,P49940,0.0,48.0,0.0
2023,1,1,P5001019,0.0,194.0,0.0
2023,1,1,P5001023,0.0,97.0,0.0
2023,1,1,P5001024,0.0,30.0,0.0
2023,1,1,P5001099,0.0,5.0,0.0
2023,1,1,P5001185,0.0,18.0,0.0
2023,1,1,P5001186,0.0,12.0,0.0
2023,1,1,P5001193,0.0,10.0,0.0
2023,1,1,P5001247,0.0,65.0,0.0
2023,1,1,P5001431,0.0,1.0,0.0
2023,1,1,P5001434,0.0,1.0,0.0
2023,1,1,P5001524,0.0,5.0,0.0
2023,1,1,P5001530,0.0,5.0,0.0
2023,1,1,P5001647,0.0,15.0,0.0
2023,1,1,P5001667,0.0,2.0,0.0
2023,1,1,P5001688,0.0,3.0,0.0
2023,1,1,P5001771,0.0,4.0,0.0
2023,1,1,P5001777,0.0,1.0,0.0
2023,1,1,P5001790,0.0,10.0,0.0
2023,1,1,P5001997,0.0,12.0,0.0
2023,1,1,P5002654,0.0,5.0,0.0
2023,1,1,P5003562,0.0,20.0,0.0
2023,1,1,P5003564,0.0,40.0,0.0
2023,1,1,P5003578,0.0,60.0,0.0
2023,1,1,P5003603,0.0,68.0,0.0
2023,1,1,P5003609,0.0,2.0,0.0
2023,1,1,P5003611,0.0,16.0,0.0
2023,1,1,P5003613,0.0,10.0,0.0
2023,1,1,P5003623,0.0,16.0,0.0
2023,1,1,P5003625,0.0,13.0,0.0
2023,1,1,P5004635,0.0,5.0,0.0
2023,1,1,P51540,0.0,159.0,0.0
2023,1,1,P53046,0.0,78.0,0.0
2023,1,1,P57221,0.0,420.0,0.0
2023,1,1,P58496,0.0,1344.0,0.0
2023,1,1,P58501,0.0,2500.0,0.0
2023,1,1,P58576,0.0,100.0,0.0
2023,1,1,P6010088,0.0,20.0,0.0
2023,1,1,P6010101,0.0,20.0,0.0
2023,1,1,P6010103,0.0,50.0,0.0
2023,1,1,P6010131,0.0,24.0,0.0
2023,1,1,P6010267,0.0,32.0,0.0
2023,1,1,P6010322,0.0,2.0,0.0
2023,1,1,P6010343,0.0,4.0,0.0
2023,1,1,P6010354,0.0,8.0,0.0
2023,1,1,P6010361,0.0,10.0,0.0
2023,1,1,P6010362,0.0,8.0,0.0
2023,1,1,P6010363,0.0,8.0,0.0
2023,1,1,P6010365,0.0,24.0,0.0
2023,1,1,P6010369,0.0,24.0,0.0
2023,1,1,P6010375,0.0,24.0,0.0
2023,1,1,P6010415,0.0,102.0,0.0
2023,1,1,P6010416,0.0,42.0,0.0
2023,1,1,P6010448,0.0,1.0,0.0
2023,1,1,P6010499,0.0,2.0,0.0
2023,1,1,P6010542,0.0,3.0,0.0
2023,1,1,P6010544,0.0,2.0,0.0
2023,1,1,P6010548,0.0,1.0,0.0
2023,1,1,P6010554,0.0,4.0,0.0
2023,1,1,P6010584,0.0,4.0,0.0
2023,1,1,P6010594,0.0,3.0,0.0
2023,1,1,P6010617,0.0,4.0,0.0
2023,1,1,P6010671,0.0,1.0,0.0
2023,1,1,P6010792,0.0,2.0,0.0
2023,1,1,P6010880,0.0,2.0,0.0
2023,1,1,P6010882,0.0,6.0,0.0
2023,1,1,P6010894,0.0,30.0,0.0
2023,1,1,P6010904,0.0,12.0,0.0
2023,1,1,P6010907,0.0,12.0,0.0
2023,1,1,P6011001,0.0,20.0,0.0
2023,1,1,P6011009,0.0,50.0,0.0
2023,1,1,P6011019,0.0,7.0,0.0
2023,1,1,P6011023,0.0,2.0,0.0
2023,1,1,P6011033,0.0,12.0,0.0
2023,1,1,P6011062,0.0,2.0,0.0
2023,1,1,P6011210,0.0,8.0,0.0
2023,1,1,P6011343,0.0,50.0,0.0
2023,1,1,P6011344,0.0,50.0,0.0
2023,1,1,P6011510,0.0,1.0,0.0
2023,1,1,P6011544,0.0,1.0,0.0
2023,1,1,P6011623,0.0,18.0,0.0
2023,1,1,P6011630,0.0,4.0,0.0
2023,1,1,P6011800,0.0,7.0,0.0
2023,1,1,P6011912,0.0,8.0,0.0
2023,1,1,P6012650,0.0,2.0,0.0
2023,1,1,P6012688,0.0,10.0,0.0
2023,1,1,P6012689,0.0,10.0,0.0
2023,1,1,P6012695,0.0,2.0,0.0
2023,1,1,P6012741,0.0,2.0,0.0
2023,1,1,P6012744,0.0,3.0,0.0
2023,1,1,P6012749,0.0,4.0,0.0
2023,1,1,P6012878,0.0,46.0,0.0
2023,1,1,P6013078,0.0,2.0,0.0
2023,1,1,P6013152,0.0,1.0,0.0
2023,1,1,P6013424,0.0,2.0,0.0
2023,1,1,P6013506,0.0,12.0,0.0
2023,1,1,P6014863,0.0,6.0,0.0
2023,1,1,P6014876,0.0,2.0,0.0
2023,1,1,P6014908,0.0,24.0,0.0
2023,1,1,P6014923,0.0,24.0,0.0
2023,1,1,P6014929,0.0,24.0,0.0
2023,1,1,P6014955,0.0,24.0,0.0
2023,1,1,P6015114,0.0,1.0,0.0
2023,1,1,P6015258,0.0,24.0,0.0
2023,1,1,P6015375,0.0,50.0,0.0
2023,1,1,P6015422,0.0,50.0,0.0
2023,1,1,P6015549,0.0,12.0,0.0
2023,1,1,P6015650,0.0,6.0,0.0
2023,1,1,P6015747,0.0,50.0,0.0
2023,1,1,P6019636,0.0,8.0,0.0
2023,1,1,P6019640,0.0,12.0,0.0
2023,1,1,P61550FAB,0.0,74.0,0.0
2023,1,1,P63235,0.0,375.0,0.0
2023,1,1,P63238,0.0,69.0,0.0
2023,1,1,P63246,0.0,18.0,0.0
2023,1,1,P63248,0.0,18.0,0.0
2023,1,1,P64150,0.0,1200.0,0.0
2023,1,1,P70873,0.0,840.0,0.0
2023,1,1,P70875,0.0,2520.0,0.0
2023,1,1,P70877,0.0,1680.0,0.0
2023,1,1,P70960,0.0,1260.0,0.0
2023,1,1,P70962,0.0,1680.0,0.0
2023,1,1,P70965,0.0,1260.0,0.0
2023,1,1,P75214,0.0,156.0,0.0
2023,1,1,P75612,0.0,179.0,0.0
2023,1,1,P77101,0.0,70.0,0.0
2023,1,1,P77115,0.0,3220.0,0.0
2023,1,1,P79025,0.0,79.0,0.0
2023,1,1,P81289,0.0,124.0,0.0
2023,1,1,P81295,0.0,36.0,0.0
2023,1,1,P81334,0.0,217.0,0.0
2023,1,1,P81488,0.0,370.0,0.0
2023,1,1,P81498,0.0,7.0,0.0
2023,1,1,P82641,0.0,5.0,0.0
2023,1,1,P82646,0.0,4.0,0.0
2023,1,1,P85240,0.0,8.0,0.0
2023,1,1,P85251,0.0,6.0,0.0
2023,1,1,P85258,0.0,11.0,0.0
2023,1,1,P85266,0.0,74.0,0.0
2023,1,1,P90523,0.0,340.0,0.0
2023,1,1,P90527,0.0,96.0,0.0
2023,1,1,SM0001,0.0,5.0,0.0
2023,1,1,SM0006,0.0,2.0,0.0
2023,1,1,SM0016,0.0,3.0,0.0
2023,1,1,SM0158,0.0,5.0,0.0
2023,1,1,SM0159,0.0,2.0,0.0
2023,1,1,SM0297,0.0,1.0,0.0
2023,1,1,SM0369,0.0,2.0,0.0
2023,1,1,SM0706,0.0,2.0,0.0
2023,1,1,SM0707,0.0,1.0,0.0
2023,1,1,SM0709,0.0,10.0,0.0
2023,1,1,SM0716,0.0,5.0,0.0
2023,1,1,SM0734,0.0,1.0,0.0
2023,1,1,SM0735,0.0,2.0,0.0
2023,1,1,SM0752,0.0,2.0,0.0
2023,1,1,SM0753,0.0,9.0,0.0
2023,1,1,SM0754,0.0,3.0,0.0
2023,1,1,SM0760,0.0,6.0,0.0
2023,1,1,SM0808,0.0,3.0,0.0
2023,1,1,SM1818,0.0,1.0,0.0
2023,1,1,SM1851,0.0,2.0,0.0
2023,1,1,SM2118,0.0,2.0,0.0
2023,1,1,SM2120,0.0,1.0,0.0
2023,1,1,SM2123,0.0,2.0,0.0
2023,1,1,SM2211,0.0,2.0,0.0
2023,1,1,SM2213,0.0,1.0,0.0
2023,1,1,SM2223,0.0,1.0,0.0
2023,1,1,SM2243,0.0,2.0,0.0
2023,1,1,SM2246,0.0,1.0,0.0
2023,1,1,SM2247,0.0,4.0,0.0
2023,1,1,SM2258,0.0,2.0,0.0
2023,1,1,SM2259,0.0,4.0,0.0
2023,1,1,SM2261,0.0,1.0,0.0
2023,1,1,SM2269,0.0,3.0,0.0
2023,1,1,V1000022,0.0,96.0,0.0
2023,1,1,V1000030,0.0,24.0,0.0
2023,1,1,V1000288,0.0,340.0,0.0
2023,1,1,V1000300,0.0,84.0,0.0
2023,1,1,V1001071,0.0,7.0,0.0
2023,1,1,V1001222,0.0,1.0,0.0
2023,1,1,V51967,0.0,136.0,0.0
2023,1,1,Y043944,0.0,1.0,0.0
2023,1,1,Y043948,0.0,1.0,0.0
2023,1,1,Y043964,0.0,3.0,0.0
2023,1,1,Y043965,0.0,1.0,0.0
2023,1,1,Y043994,0.0,2.0,0.0
2023,1,1,Y044012,0.0,2.0,0.0
2023,1,1,Y044022,0.0,2.0,0.0
2023,1,1,Y044025,0.0,3.0,0.0
2023,1,1,Y044049,0.0,2.0,0.0
2023,1,1,YA3560,0.0,1.0,0.0
2023,1,1,YA6111,0.0,1.0,0.0
2023,1,1,YA6276,0.0,1.0,0.0
2023,1,2,08-105-173-065,0.0,3.0,0.0
2023,1,2,104300,0.0,31.0,0.0
2023,1,2,104301,0.0,69.0,0.0
2023,1,2,104302,0.0,25.0,0.0
2023,1,2,104306,0.0,42.0,0.0
2023,1,2,104308,0.0,39.0,0.0
2023,1,2,104309,0.0,42.0,0.0
2023,1,2,104310,0.0,27.0,0.0
2023,1,2,104313,0.0,5.0,0.0
2023,1,2,104315,0.0,52.0,0.0
2023,1,2,104318,0.0,24.0,0.0
2023,1,2,104321,0.0,27.0,0.0
2023,1,2,104326,0.0,4.0,0.0
2023,1,2,104328,0.0,43.0,0.0
2023,1,2,104450LF,0.0,37.0,0.0
2023,1,2,104452LF,0.0,12.0,0.0
2023,1,2,104453LF,0.0,12.0,0.0
2023,1,2,104454LF,0.0,4.0,0.0
2023,1,2,104458LF,0.0,2.0,0.0
2023,1,2,104460LF,0.0,27.0,0.0
2023,1,2,104463LF,0.0,6.0,0.0
2023,1,2,104465LF,0.0,19.0,0.0
2023,1,2,104471LF,0.0,20.0,0.0
2023,1,2,104473LF,0.0,1.0,0.0
2023,1,2,104476LF,0.0,17.0,0.0
2023,1,2,104501,0.0,42.0,0.0
2023,1,2,104606,0.0,6.0,0.0
2023,1,2,104612,0.0,11.0,0.0
2023,1,2,104645,0.0,1.0,0.0
2023,1,2,104800,0.0,2.0,0.0
2023,1,2,107020,0.0,48.0,0.0
2023,1,2,110198LF,0.0,120.0,0.0
2023,1,2,111034,0.0,168.0,0.0
2023,1,2,111046,0.0,12.0,0.0
2023,1,2,112100,0.0,36.0,0.0
2023,1,2,112118,0.0,171.0,0.0
2023,1,2,113041,0.0,816.0,0.0
2023,1,2,115112,0.0,112.0,0.0
2023,1,2,115113,0.0,5.0,0.0
2023,1,2,115114,0.0,36.0,0.0
2023,1,2,115119,0.0,36.0,0.0
2023,1,2,115126,0.0,8.0,0.0
2023,1,2,115127,0.0,8.0,0.0
2023,1,2,115128,0.0,16.0,0.0
2023,1,2,115170,0.0,74.0,0.0
2023,1,2,115174,0.0,74.0,0.0
2023,1,2,115175,0.0,30.0,0.0
2023,1,2,115177,0.0,57.0,0.0
2023,1,2,115178,0.0,9.0,0.0
2023,1,2,115180,0.0,9.0,0.0
2023,1,2,115182,0.0,41.0,0.0
2023,1,2,115184,0.0,31.0,0.0
2023,1,2,115185,0.0,4.0,0.0
2023,1,2,115186,0.0,17.0,0.0
2023,1,2,115189,0.0,4.0,0.0
2023,1,2,117105LF,0.0,908.0,0.0
2023,1,2,117106LF,0.0,297.0,0.0
2023,1,2,117107LF,0.0,366.0,0.0
2023,1,2,117402LF,0.0,399.0,0.0
2023,1,2,117403LF,0.0,447.0,0.0
2023,1,2,117404LF,0.0,430.0,0.0
2023,1,2,117411LF,0.0,632.0,0.0
2023,1,2,117412LF,0.0,3259.0,0.0
2023,1,2,117413LF,0.0,3264.0,0.0
2023,1,2,117416LF,0.0,1228.0,0.0
2023,1,2,117682LF,0.0,96.0,0.0
2023,1,2,132200,0.0,182.0,0.0
2023,1,2,132202,0.0,146.0,0.0
2023,1,2,132204,0.0,114.0,0.0
