item_number,transaction_date_received,Quantity_received,period,transaction_date_shipped,Quantity_shipped,ship_receive_ratio,previous_ratio
P2004724,2022-06-30 00:00:00,3.0,2022Q2,0,0.0,0.0,
P2004724,2022-09-30 00:00:00,7.0,2022Q3,2022-09-30 00:00:00,9.0,1.2857142857142858,0.0
P2004738,2021-09-30 00:00:00,9.0,2021Q3,0,0.0,0.0,
P2004738,2022-12-31 00:00:00,5.0,2022Q4,2022-12-31 00:00:00,5.0,1.0,0.0
P2004743,2021-06-30 00:00:00,41.0,2021Q2,2021-06-30 00:00:00,2.0,0.04878048780487805,
P2004757,2022-06-30 00:00:00,2.0,2022Q2,2022-06-30 00:00:00,2.0,1.0,
P2004757,2023-06-30 00:00:00,20.0,2023Q2,0,0.0,0.0,1.0
P2004757,2023-09-30 00:00:00,9.0,2023Q3,2023-09-30 00:00:00,10.0,1.1111111111111112,0.0
P2004831,2022-03-31 00:00:00,4.0,2022Q1,2022-03-31 00:00:00,4.0,1.0,
P2004831,2022-06-30 00:00:00,4.0,2022Q2,0,0.0,0.0,1.0
P2004831,2023-09-30 00:00:00,6.0,2023Q3,0,0.0,0.0,0.0
P2004929,2021-09-30 00:00:00,4.0,2021Q3,0,0.0,0.0,
P2004929,2021-12-31 00:00:00,1.0,2021Q4,0,0.0,0.0,0.0
P2004929,2022-12-31 00:00:00,6.0,2022Q4,2022-12-31 00:00:00,3.0,0.5,0.0
P2004945,2022-12-31 00:00:00,12.0,2022Q4,2022-12-31 00:00:00,5.0,0.4166666666666667,
P2005001,2022-06-30 00:00:00,49.0,2022Q2,0,0.0,0.0,
P2005084,2023-03-31 00:00:00,3.0,2023Q1,2023-03-31 00:00:00,3.0,1.0,
P2005084,2023-06-30 00:00:00,16.0,2023Q2,2023-06-30 00:00:00,16.0,1.0,1.0
P2005084,2023-09-30 00:00:00,81.0,2023Q3,2023-09-30 00:00:00,65.0,0.8024691358024691,1.0
P2005125,2023-03-31 00:00:00,3348.0,2023Q1,2023-03-31 00:00:00,1404.0,0.41935483870967744,
P2005126,2023-03-31 00:00:00,3024.0,2023Q1,2023-03-31 00:00:00,3024.0,1.0,
P2005127,2023-03-31 00:00:00,2592.0,2023Q1,2023-03-31 00:00:00,6480.0,2.5,
P2005127,2023-06-30 00:00:00,2484.0,2023Q2,2023-06-30 00:00:00,1836.0,0.7391304347826086,2.5
P2005127,2023-09-30 00:00:00,1404.0,2023Q3,2023-09-30 00:00:00,2052.0,1.4615384615384615,0.7391304347826086
P2005128,2023-06-30 00:00:00,200.0,2023Q2,2023-06-30 00:00:00,400.0,2.0,
P2005128,2023-09-30 00:00:00,400.0,2023Q3,2023-09-30 00:00:00,400.0,1.0,2.0
P2007024,2022-06-30 00:00:00,2640.0,2022Q2,0,0.0,0.0,
P2007024,2022-12-31 00:00:00,3160.0,2022Q4,0,0.0,0.0,0.0
P2007024,2023-06-30 00:00:00,970.0,2023Q2,2023-06-30 00:00:00,3986.0,4.1092783505154635,0.0
P40600,2022-03-31 00:00:00,96.0,2022Q1,0,0.0,0.0,
P41100,2021-03-31 00:00:00,17.0,2021Q1,2021-03-31 00:00:00,18.0,1.0588235294117647,
P41100,2021-06-30 00:00:00,96.0,2021Q2,2021-06-30 00:00:00,94.0,0.9791666666666666,1.0588235294117647
P41100,2021-09-30 00:00:00,128.0,2021Q3,2021-09-30 00:00:00,184.0,1.4375,0.9791666666666666
P41100,2021-12-31 00:00:00,136.0,2021Q4,0,0.0,0.0,1.4375
P41100,2022-03-31 00:00:00,1.0,2022Q1,2022-03-31 00:00:00,39.0,39.0,0.0
P41100,2023-06-30 00:00:00,18.0,2023Q2,0,0.0,0.0,39.0
P41270,2021-06-30 00:00:00,73.0,2021Q2,0,0.0,0.0,
P41270,2022-06-30 00:00:00,108.0,2022Q2,2022-06-30 00:00:00,10.0,0.09259259259259259,0.0
P41270,2023-03-31 00:00:00,62.0,2023Q1,2023-03-31 00:00:00,22.0,0.3548387096774194,0.09259259259259259
P41270,2023-06-30 00:00:00,91.0,2023Q2,2023-06-30 00:00:00,10.0,0.10989010989010989,0.3548387096774194
P41612,2021-09-30 00:00:00,6.0,2021Q3,0,0.0,0.0,
P41616,2021-06-30 00:00:00,54.0,2021Q2,0,0.0,0.0,
P41616,2021-09-30 00:00:00,45.0,2021Q3,0,0.0,0.0,0.0
P41620,2021-03-31 00:00:00,36.0,2021Q1,2021-03-31 00:00:00,20.0,0.5555555555555556,
P41620,2021-06-30 00:00:00,36.0,2021Q2,2021-06-30 00:00:00,52.0,1.4444444444444444,0.5555555555555556
P41620,2021-09-30 00:00:00,162.0,2021Q3,2021-09-30 00:00:00,80.0,0.49382716049382713,1.4444444444444444
P41620,2021-12-31 00:00:00,218.0,2021Q4,2021-12-31 00:00:00,170.0,0.7798165137614679,0.49382716049382713
P41620,2022-03-31 00:00:00,152.0,2022Q1,2022-03-31 00:00:00,70.0,0.4605263157894737,0.7798165137614679
P41620,2022-06-30 00:00:00,120.0,2022Q2,2022-06-30 00:00:00,107.0,0.8916666666666667,0.4605263157894737
P41620,2022-09-30 00:00:00,36.0,2022Q3,2022-09-30 00:00:00,72.0,2.0,0.8916666666666667
P41620,2022-12-31 00:00:00,108.0,2022Q4,2022-12-31 00:00:00,10.0,0.09259259259259259,2.0
P41620,2023-06-30 00:00:00,54.0,2023Q2,2023-06-30 00:00:00,116.0,2.1481481481481484,0.09259259259259259
P41624,2021-09-30 00:00:00,264.0,2021Q3,2021-09-30 00:00:00,38.0,0.14393939393939395,
P41624,2021-12-31 00:00:00,40.0,2021Q4,2021-12-31 00:00:00,67.0,1.675,0.14393939393939395
P41624,2022-03-31 00:00:00,206.0,2022Q1,2022-03-31 00:00:00,64.0,0.3106796116504854,1.675
P41780,2021-03-31 00:00:00,108.0,2021Q1,2021-03-31 00:00:00,36.0,0.3333333333333333,
P41780,2021-06-30 00:00:00,100.0,2021Q2,2021-06-30 00:00:00,100.0,1.0,0.3333333333333333
P41780,2021-09-30 00:00:00,144.0,2021Q3,2021-09-30 00:00:00,140.0,0.9722222222222222,1.0
P41780,2021-12-31 00:00:00,264.0,2021Q4,2021-12-31 00:00:00,134.0,0.5075757575757576,0.9722222222222222
P41780,2022-03-31 00:00:00,362.0,2022Q1,2022-03-31 00:00:00,168.0,0.46408839779005523,0.5075757575757576
P41780,2022-06-30 00:00:00,500.0,2022Q2,2022-06-30 00:00:00,123.0,0.246,0.46408839779005523
P41780,2022-09-30 00:00:00,450.0,2022Q3,2022-09-30 00:00:00,206.0,0.4577777777777778,0.246
P41780,2022-12-31 00:00:00,396.0,2022Q4,2022-12-31 00:00:00,128.0,0.32323232323232326,0.4577777777777778
P41780,2023-03-31 00:00:00,114.0,2023Q1,2023-03-31 00:00:00,198.0,1.736842105263158,0.32323232323232326
P41820,2021-06-30 00:00:00,32.0,2021Q2,2021-06-30 00:00:00,16.0,0.5,
P41820,2021-09-30 00:00:00,184.0,2021Q3,2021-09-30 00:00:00,90.0,0.4891304347826087,0.5
P41820,2021-12-31 00:00:00,352.0,2021Q4,2021-12-31 00:00:00,82.0,0.23295454545454544,0.4891304347826087
P41820,2022-06-30 00:00:00,158.0,2022Q2,2022-06-30 00:00:00,26.0,0.16455696202531644,0.23295454545454544
P41820,2022-09-30 00:00:00,72.0,2022Q3,2022-09-30 00:00:00,175.0,2.4305555555555554,0.16455696202531644
P41820,2022-12-31 00:00:00,94.0,2022Q4,0,0.0,0.0,2.4305555555555554
P42254,2021-09-30 00:00:00,4.0,2021Q3,0,0.0,0.0,
P42254,2021-12-31 00:00:00,20.0,2021Q4,0,0.0,0.0,0.0
P42268,2021-09-30 00:00:00,36.0,2021Q3,2021-09-30 00:00:00,4.0,0.1111111111111111,
P42542,2021-03-31 00:00:00,268.0,2021Q1,0,0.0,0.0,
P42542,2021-06-30 00:00:00,425.0,2021Q2,2021-06-30 00:00:00,364.0,0.8564705882352941,0.0
P42542,2021-09-30 00:00:00,829.0,2021Q3,2021-09-30 00:00:00,759.0,0.9155609167671894,0.8564705882352941
P42542,2021-12-31 00:00:00,582.0,2021Q4,2021-12-31 00:00:00,366.0,0.6288659793814433,0.9155609167671894
P42542,2022-03-31 00:00:00,792.0,2022Q1,2022-03-31 00:00:00,407.0,0.5138888888888888,0.6288659793814433
P42542,2022-06-30 00:00:00,891.0,2022Q2,2022-06-30 00:00:00,218.0,0.244668911335578,0.5138888888888888
P42542,2022-09-30 00:00:00,644.0,2022Q3,2022-09-30 00:00:00,965.0,1.4984472049689441,0.244668911335578
P42542,2022-12-31 00:00:00,636.0,2022Q4,2022-12-31 00:00:00,115.0,0.18081761006289307,1.4984472049689441
P42542,2023-03-31 00:00:00,240.0,2023Q1,0,0.0,0.0,0.18081761006289307
P42542,2023-06-30 00:00:00,12.0,2023Q2,2023-06-30 00:00:00,496.0,41.333333333333336,0.0
P42546,2021-03-31 00:00:00,72.0,2021Q1,2021-03-31 00:00:00,22.0,0.3055555555555556,
P42546,2021-06-30 00:00:00,147.0,2021Q2,2021-06-30 00:00:00,103.0,0.7006802721088435,0.3055555555555556
P42546,2021-09-30 00:00:00,138.0,2021Q3,2021-09-30 00:00:00,62.0,0.4492753623188406,0.7006802721088435
P42546,2021-12-31 00:00:00,292.0,2021Q4,2021-12-31 00:00:00,87.0,0.2979452054794521,0.4492753623188406
P42546,2022-03-31 00:00:00,73.0,2022Q1,2022-03-31 00:00:00,46.0,0.6301369863013698,0.2979452054794521
P42546,2022-06-30 00:00:00,36.0,2022Q2,2022-06-30 00:00:00,30.0,0.8333333333333334,0.6301369863013698
P42546,2022-09-30 00:00:00,72.0,2022Q3,2022-09-30 00:00:00,70.0,0.9722222222222222,0.8333333333333334
P42546,2023-09-30 00:00:00,48.0,2023Q3,2023-09-30 00:00:00,8.0,0.16666666666666666,0.9722222222222222
P43366,2021-09-30 00:00:00,16.0,2021Q3,0,0.0,0.0,
P43663,2021-06-30 00:00:00,48.0,2021Q2,2021-06-30 00:00:00,18.0,0.375,
P43663,2021-09-30 00:00:00,57.0,2021Q3,2021-09-30 00:00:00,46.0,0.8070175438596491,0.375
P43663,2021-12-31 00:00:00,22.0,2021Q4,2021-12-31 00:00:00,13.0,0.5909090909090909,0.8070175438596491
P43663,2022-03-31 00:00:00,48.0,2022Q1,2022-03-31 00:00:00,21.0,0.4375,0.5909090909090909
P43663,2022-06-30 00:00:00,6.0,2022Q2,2022-06-30 00:00:00,8.0,1.3333333333333333,0.4375
P43663,2023-03-31 00:00:00,36.0,2023Q1,2023-03-31 00:00:00,20.0,0.5555555555555556,1.3333333333333333
P43663,2023-06-30 00:00:00,16.0,2023Q2,2023-06-30 00:00:00,32.0,2.0,0.5555555555555556
P43663,2023-09-30 00:00:00,30.0,2023Q3,0,0.0,0.0,2.0
P43672,2021-03-31 00:00:00,24.0,2021Q1,2021-03-31 00:00:00,15.0,0.625,
P43672,2021-06-30 00:00:00,60.0,2021Q2,2021-06-30 00:00:00,7.0,0.11666666666666667,0.625
P43672,2021-09-30 00:00:00,48.0,2021Q3,2021-09-30 00:00:00,102.0,2.125,0.11666666666666667
P43672,2021-12-31 00:00:00,114.0,2021Q4,2021-12-31 00:00:00,48.0,0.42105263157894735,2.125
P43672,2022-03-31 00:00:00,160.0,2022Q1,2022-03-31 00:00:00,67.0,0.41875,0.42105263157894735
P43672,2022-06-30 00:00:00,96.0,2022Q2,2022-06-30 00:00:00,24.0,0.25,0.41875
P43672,2022-12-31 00:00:00,80.0,2022Q4,2022-12-31 00:00:00,48.0,0.6,0.25
P43672,2023-06-30 00:00:00,30.0,2023Q2,2023-06-30 00:00:00,14.0,0.4666666666666667,0.6
P43972,2021-03-31 00:00:00,79.0,2021Q1,2021-03-31 00:00:00,12.0,0.1518987341772152,
P43972,2021-06-30 00:00:00,62.0,2021Q2,2021-06-30 00:00:00,83.0,1.3387096774193548,0.1518987341772152
P43972,2021-09-30 00:00:00,96.0,2021Q3,2021-09-30 00:00:00,104.0,1.0833333333333333,1.3387096774193548
P43972,2021-12-31 00:00:00,96.0,2021Q4,2021-12-31 00:00:00,56.0,0.5833333333333334,1.0833333333333333
P43972,2022-03-31 00:00:00,202.0,2022Q1,2022-03-31 00:00:00,106.0,0.5247524752475248,0.5833333333333334
P43972,2022-06-30 00:00:00,260.0,2022Q2,2022-06-30 00:00:00,166.0,0.6384615384615384,0.5247524752475248
P43972,2022-09-30 00:00:00,126.0,2022Q3,2022-09-30 00:00:00,44.0,0.3492063492063492,0.6384615384615384
P43972,2022-12-31 00:00:00,60.0,2022Q4,2022-12-31 00:00:00,56.0,0.9333333333333333,0.3492063492063492
P43972,2023-03-31 00:00:00,12.0,2023Q1,2023-03-31 00:00:00,114.0,9.5,0.9333333333333333
P43972,2023-06-30 00:00:00,16.0,2023Q2,2023-06-30 00:00:00,24.0,1.5,9.5
P43972,2023-09-30 00:00:00,36.0,2023Q3,2023-09-30 00:00:00,24.0,0.6666666666666666,1.5
P44073,2021-06-30 00:00:00,10.0,2021Q2,0,0.0,0.0,
P44073,2021-09-30 00:00:00,8.0,2021Q3,0,0.0,0.0,0.0
P44081,2021-03-31 00:00:00,123.0,2021Q1,2021-03-31 00:00:00,25.0,0.2032520325203252,
P44081,2021-06-30 00:00:00,150.0,2021Q2,2021-06-30 00:00:00,100.0,0.6666666666666666,0.2032520325203252
P44081,2021-09-30 00:00:00,196.0,2021Q3,2021-09-30 00:00:00,179.0,0.9132653061224489,0.6666666666666666
P44081,2021-12-31 00:00:00,108.0,2021Q4,2021-12-31 00:00:00,102.0,0.9444444444444444,0.9132653061224489
P44081,2022-03-31 00:00:00,180.0,2022Q1,2022-03-31 00:00:00,73.0,0.40555555555555556,0.9444444444444444
P44081,2022-06-30 00:00:00,222.0,2022Q2,2022-06-30 00:00:00,48.0,0.21621621621621623,0.40555555555555556
P44081,2022-09-30 00:00:00,24.0,2022Q3,2022-09-30 00:00:00,41.0,1.7083333333333333,0.21621621621621623
P44081,2022-12-31 00:00:00,78.0,2022Q4,2022-12-31 00:00:00,116.0,1.4871794871794872,1.7083333333333333
P44081,2023-06-30 00:00:00,6.0,2023Q2,2023-06-30 00:00:00,24.0,4.0,1.4871794871794872
P44081,2023-09-30 00:00:00,30.0,2023Q3,2023-09-30 00:00:00,10.0,0.3333333333333333,4.0
P45471,2021-09-30 00:00:00,1.0,2021Q3,0,0.0,0.0,
P45481,2021-09-30 00:00:00,46.0,2021Q3,0,0.0,0.0,
P45720,2021-09-30 00:00:00,40.0,2021Q3,0,0.0,0.0,
P45720,2022-03-31 00:00:00,80.0,2022Q1,2022-03-31 00:00:00,40.0,0.5,0.0
P45720,2022-09-30 00:00:00,120.0,2022Q3,2022-09-30 00:00:00,78.0,0.65,0.5
P45720,2022-12-31 00:00:00,40.0,2022Q4,2022-12-31 00:00:00,40.0,1.0,0.65
P45720,2023-03-31 00:00:00,80.0,2023Q1,2023-03-31 00:00:00,91.0,1.1375,1.0
P45720,2023-06-30 00:00:00,70.0,2023Q2,2023-06-30 00:00:00,97.0,1.3857142857142857,1.1375
P45720,2023-09-30 00:00:00,40.0,2023Q3,2023-09-30 00:00:00,80.0,2.0,1.3857142857142857
P45730,2021-03-31 00:00:00,200.0,2021Q1,2021-03-31 00:00:00,120.0,0.6,
P45730,2021-06-30 00:00:00,400.0,2021Q2,2021-06-30 00:00:00,360.0,0.9,0.6
P45730,2021-09-30 00:00:00,372.0,2021Q3,2021-09-30 00:00:00,620.0,1.6666666666666667,0.9
P45730,2021-12-31 00:00:00,736.0,2021Q4,2021-12-31 00:00:00,488.0,0.6630434782608695,1.6666666666666667
P45730,2022-03-31 00:00:00,644.0,2022Q1,2022-03-31 00:00:00,184.0,0.2857142857142857,0.6630434782608695
P45730,2022-06-30 00:00:00,92.0,2022Q2,2022-06-30 00:00:00,130.0,1.4130434782608696,0.2857142857142857
P45730,2022-09-30 00:00:00,276.0,2022Q3,2022-09-30 00:00:00,276.0,1.0,1.4130434782608696
P45730,2022-12-31 00:00:00,92.0,2022Q4,2022-12-31 00:00:00,184.0,2.0,1.0
P45730,2023-03-31 00:00:00,552.0,2023Q1,2023-03-31 00:00:00,276.0,0.5,2.0
P45730,2023-09-30 00:00:00,184.0,2023Q3,2023-09-30 00:00:00,184.0,1.0,0.5
P47800,2021-03-31 00:00:00,2.0,2021Q1,2021-03-31 00:00:00,4.0,2.0,
P47950,2021-09-30 00:00:00,39.0,2021Q3,2021-09-30 00:00:00,14.0,0.358974358974359,
P48060,2023-06-30 00:00:00,17.0,2023Q2,2023-06-30 00:00:00,10.0,0.5882352941176471,
P48498,2021-03-31 00:00:00,500.0,2021Q1,0,0.0,0.0,
P48690,2023-06-30 00:00:00,186.0,2023Q2,0,0.0,0.0,
P49940,2022-12-31 00:00:00,144.0,2022Q4,0,0.0,0.0,
P5001003,2022-03-31 00:00:00,6.0,2022Q1,2022-03-31 00:00:00,3.0,0.5,
P5001003,2022-06-30 00:00:00,2.0,2022Q2,2022-06-30 00:00:00,1.0,0.5,0.5
P5001003,2023-09-30 00:00:00,6.0,2023Q3,0,0.0,0.0,0.5
P5001010,2021-06-30 00:00:00,3.0,2021Q2,2021-06-30 00:00:00,6.0,2.0,
P5001010,2021-09-30 00:00:00,24.0,2021Q3,2021-09-30 00:00:00,36.0,1.5,2.0
P5001010,2021-12-31 00:00:00,24.0,2021Q4,2021-12-31 00:00:00,23.0,0.9583333333333334,1.5
P5001010,2023-06-30 00:00:00,37.0,2023Q2,0,0.0,0.0,0.9583333333333334
P5001010,2023-09-30 00:00:00,6.0,2023Q3,0,0.0,0.0,0.0
P5001011,2021-06-30 00:00:00,1.0,2021Q2,0,0.0,0.0,
P5001011,2022-03-31 00:00:00,12.0,2022Q1,2022-03-31 00:00:00,2.0,0.16666666666666666,0.0
P5001011,2023-06-30 00:00:00,3.0,2023Q2,0,0.0,0.0,0.16666666666666666
P5001013,2021-06-30 00:00:00,5.0,2021Q2,2021-06-30 00:00:00,2.0,0.4,
P5001013,2021-09-30 00:00:00,55.0,2021Q3,2021-09-30 00:00:00,64.0,1.1636363636363636,0.4
P5001013,2021-12-31 00:00:00,30.0,2021Q4,2021-12-31 00:00:00,22.0,0.7333333333333333,1.1636363636363636
P5001013,2023-06-30 00:00:00,7.0,2023Q2,0,0.0,0.0,0.7333333333333333
P5001014,2021-06-30 00:00:00,2.0,2021Q2,0,0.0,0.0,
P5001014,2021-09-30 00:00:00,8.0,2021Q3,2021-09-30 00:00:00,11.0,1.375,0.0
P5001014,2021-12-31 00:00:00,4.0,2021Q4,2021-12-31 00:00:00,11.0,2.75,1.375
P5001014,2023-03-31 00:00:00,8.0,2023Q1,0,0.0,0.0,2.75
P5001016,2021-06-30 00:00:00,232.0,2021Q2,0,0.0,0.0,
P5001016,2021-09-30 00:00:00,455.0,2021Q3,2021-09-30 00:00:00,536.0,1.178021978021978,0.0
P5001016,2021-12-31 00:00:00,300.0,2021Q4,2021-12-31 00:00:00,267.0,0.89,1.178021978021978
P5001016,2022-03-31 00:00:00,522.0,2022Q1,2022-03-31 00:00:00,141.0,0.27011494252873564,0.89
P5001016,2022-09-30 00:00:00,450.0,2022Q3,2022-09-30 00:00:00,155.0,0.34444444444444444,0.27011494252873564
P5001016,2023-03-31 00:00:00,350.0,2023Q1,2023-03-31 00:00:00,150.0,0.42857142857142855,0.34444444444444444
P5001017,2021-03-31 00:00:00,150.0,2021Q1,0,0.0,0.0,
P5001017,2021-06-30 00:00:00,687.0,2021Q2,2021-06-30 00:00:00,287.0,0.4177583697234352,0.0
P5001017,2021-09-30 00:00:00,305.0,2021Q3,2021-09-30 00:00:00,519.0,1.701639344262295,0.4177583697234352
P5001017,2022-03-31 00:00:00,300.0,2022Q1,2022-03-31 00:00:00,150.0,0.5,1.701639344262295
P5001017,2022-06-30 00:00:00,450.0,2022Q2,2022-06-30 00:00:00,17.0,0.03777777777777778,0.5
P5001017,2022-09-30 00:00:00,150.0,2022Q3,2022-09-30 00:00:00,438.0,2.92,0.03777777777777778
P5001017,2023-03-31 00:00:00,570.0,2023Q1,2023-03-31 00:00:00,470.0,0.8245614035087719,2.92
P5001019,2021-06-30 00:00:00,207.0,2021Q2,2021-06-30 00:00:00,108.0,0.5217391304347826,
P5001019,2021-09-30 00:00:00,591.0,2021Q3,2021-09-30 00:00:00,1078.0,1.8240270727580372,0.5217391304347826
P5001019,2021-12-31 00:00:00,110.0,2021Q4,2021-12-31 00:00:00,340.0,3.090909090909091,1.8240270727580372
P5001019,2022-03-31 00:00:00,1746.0,2022Q1,2022-03-31 00:00:00,452.0,0.2588774341351661,3.090909090909091
P5001019,2022-06-30 00:00:00,194.0,2022Q2,2022-06-30 00:00:00,195.0,1.0051546391752577,0.2588774341351661
P5001019,2023-06-30 00:00:00,494.0,2023Q2,2023-06-30 00:00:00,189.0,0.3825910931174089,1.0051546391752577
P5001019,2023-09-30 00:00:00,1908.0,2023Q3,0,0.0,0.0,0.3825910931174089
P5001021,2021-06-30 00:00:00,432.0,2021Q2,2021-06-30 00:00:00,342.0,0.7916666666666666,
P5001021,2021-09-30 00:00:00,673.0,2021Q3,2021-09-30 00:00:00,1256.0,1.8662704309063893,0.7916666666666666
P5001021,2021-12-31 00:00:00,336.0,2021Q4,2021-12-31 00:00:00,551.0,1.6398809523809523,1.8662704309063893
P5001021,2022-03-31 00:00:00,864.0,2022Q1,2022-03-31 00:00:00,940.0,1.087962962962963,1.6398809523809523
P5001021,2023-06-30 00:00:00,269.0,2023Q2,0,0.0,0.0,1.087962962962963
P5001023,2021-06-30 00:00:00,400.0,2021Q2,2021-06-30 00:00:00,162.0,0.405,
P5001023,2021-09-30 00:00:00,525.0,2021Q3,2021-09-30 00:00:00,1062.0,2.0228571428571427,0.405
P5001023,2022-03-31 00:00:00,3159.0,2022Q1,2022-03-31 00:00:00,971.0,0.3073757518201963,2.0228571428571427
P5001023,2022-09-30 00:00:00,1000.0,2022Q3,2022-09-30 00:00:00,108.0,0.108,0.3073757518201963
P5001023,2022-12-31 00:00:00,630.0,2022Q4,2022-12-31 00:00:00,291.0,0.46190476190476193,0.108
P5001023,2023-06-30 00:00:00,14.0,2023Q2,2023-06-30 00:00:00,194.0,13.857142857142858,0.46190476190476193
P5001024,2021-03-31 00:00:00,100.0,2021Q1,0,0.0,0.0,
P5001024,2021-06-30 00:00:00,149.0,2021Q2,0,0.0,0.0,0.0
P5001024,2021-09-30 00:00:00,70.0,2021Q3,2021-09-30 00:00:00,64.0,0.9142857142857143,0.0
P5001041,2021-03-31 00:00:00,20.0,2021Q1,0,0.0,0.0,
P5001041,2021-06-30 00:00:00,20.0,2021Q2,0,0.0,0.0,0.0
P5001041,2021-09-30 00:00:00,57.0,2021Q3,2021-09-30 00:00:00,14.0,0.24561403508771928,0.0
P5001041,2023-03-31 00:00:00,31.0,2023Q1,2023-03-31 00:00:00,31.0,1.0,0.24561403508771928
P5001041,2023-06-30 00:00:00,23.0,2023Q2,0,0.0,0.0,1.0
P5001045,2022-03-31 00:00:00,4.0,2022Q1,2022-03-31 00:00:00,1.0,0.25,
P5001051,2021-06-30 00:00:00,36.0,2021Q2,2021-06-30 00:00:00,6.0,0.16666666666666666,
P5001051,2021-09-30 00:00:00,30.0,2021Q3,2021-09-30 00:00:00,46.0,1.5333333333333334,0.16666666666666666
P5001051,2021-12-31 00:00:00,44.0,2021Q4,2021-12-31 00:00:00,43.0,0.9772727272727273,1.5333333333333334
P5001051,2022-03-31 00:00:00,10.0,2022Q1,2022-03-31 00:00:00,24.0,2.4,0.9772727272727273
P5001051,2022-06-30 00:00:00,12.0,2022Q2,2022-06-30 00:00:00,12.0,1.0,2.4
P5001051,2022-09-30 00:00:00,11.0,2022Q3,2022-09-30 00:00:00,6.0,0.5454545454545454,1.0
P5001051,2023-06-30 00:00:00,49.0,2023Q2,2023-06-30 00:00:00,18.0,0.3673469387755102,0.5454545454545454
P5001052,2021-12-31 00:00:00,8.0,2021Q4,2021-12-31 00:00:00,6.0,0.75,
P5001052,2022-03-31 00:00:00,2.0,2022Q1,2022-03-31 00:00:00,4.0,2.0,0.75
P5001052,2023-06-30 00:00:00,1.0,2023Q2,0,0.0,0.0,2.0
P5001052,2023-09-30 00:00:00,12.0,2023Q3,0,0.0,0.0,0.0
P5001053,2021-06-30 00:00:00,12.0,2021Q2,0,0.0,0.0,
P5001053,2021-09-30 00:00:00,36.0,2021Q3,2021-09-30 00:00:00,44.0,1.2222222222222223,0.0
P5001053,2021-12-31 00:00:00,36.0,2021Q4,2021-12-31 00:00:00,40.0,1.1111111111111112,1.2222222222222223
P5001053,2022-03-31 00:00:00,18.0,2022Q1,2022-03-31 00:00:00,36.0,2.0,1.1111111111111112
P5001053,2022-06-30 00:00:00,10.0,2022Q2,0,0.0,0.0,2.0
P5001053,2023-06-30 00:00:00,22.0,2023Q2,2023-06-30 00:00:00,2.0,0.09090909090909091,0.0
P5001055,2021-06-30 00:00:00,2.0,2021Q2,2021-06-30 00:00:00,11.0,5.5,
P5001055,2021-09-30 00:00:00,8.0,2021Q3,2021-09-30 00:00:00,10.0,1.25,5.5
P5001055,2021-12-31 00:00:00,8.0,2021Q4,2021-12-31 00:00:00,6.0,0.75,1.25
P5001055,2022-03-31 00:00:00,6.0,2022Q1,2022-03-31 00:00:00,6.0,1.0,0.75
P5001055,2022-06-30 00:00:00,4.0,2022Q2,0,0.0,0.0,1.0
P5001055,2023-09-30 00:00:00,23.0,2023Q3,0,0.0,0.0,0.0
P5001056,2021-06-30 00:00:00,193.0,2021Q2,0,0.0,0.0,
P5001061,2021-06-30 00:00:00,21.0,2021Q2,0,0.0,0.0,
P5001061,2021-09-30 00:00:00,16.0,2021Q3,0,0.0,0.0,0.0
P5001061,2023-06-30 00:00:00,6.0,2023Q2,2023-06-30 00:00:00,6.0,1.0,0.0
P5001064,2023-09-30 00:00:00,2.0,2023Q3,0,0.0,0.0,
P5001068,2023-06-30 00:00:00,5.0,2023Q2,0,0.0,0.0,
P5001071,2023-06-30 00:00:00,11.0,2023Q2,0,0.0,0.0,
P5001074,2021-09-30 00:00:00,150.0,2021Q3,2021-09-30 00:00:00,74.0,0.49333333333333335,
P5001074,2023-03-31 00:00:00,600.0,2023Q1,2023-03-31 00:00:00,150.0,0.25,0.49333333333333335
P5001075,2021-09-30 00:00:00,5.0,2021Q3,2021-09-30 00:00:00,74.0,14.8,
P5001075,2021-12-31 00:00:00,300.0,2021Q4,2021-12-31 00:00:00,10.0,0.03333333333333333,14.8
P5001075,2022-06-30 00:00:00,150.0,2022Q2,2022-06-30 00:00:00,30.0,0.2,0.03333333333333333
P5001075,2023-03-31 00:00:00,60.0,2023Q1,0,0.0,0.0,0.2
P5001079,2021-06-30 00:00:00,30.0,2021Q2,2021-06-30 00:00:00,72.0,2.4,
P5001079,2021-09-30 00:00:00,120.0,2021Q3,2021-09-30 00:00:00,205.0,1.7083333333333333,2.4
P5001079,2021-12-31 00:00:00,90.0,2021Q4,2021-12-31 00:00:00,72.0,0.8,1.7083333333333333
P5001079,2022-03-31 00:00:00,160.0,2022Q1,2022-03-31 00:00:00,68.0,0.425,0.8
P5001079,2023-06-30 00:00:00,289.0,2023Q2,2023-06-30 00:00:00,149.0,0.5155709342560554,0.425
P5001081,2023-06-30 00:00:00,32.0,2023Q2,2023-06-30 00:00:00,32.0,1.0,
P5001082,2023-06-30 00:00:00,33.0,2023Q2,0,0.0,0.0,
P5001099,2021-06-30 00:00:00,6.0,2021Q2,0,0.0,0.0,
P5001099,2022-06-30 00:00:00,5.0,2022Q2,2022-06-30 00:00:00,8.0,1.6,0.0
P5001099,2022-12-31 00:00:00,5.0,2022Q4,0,0.0,0.0,1.6
P5001099,2023-09-30 00:00:00,12.0,2023Q3,0,0.0,0.0,0.0
