year,item_number,received_qty,shipped_qty,turnover_rate
2022,P6011453,10.0,4.0,0.4
2022,P6011472,12.0,18.0,1.5
2022,P6011474,16.0,8.0,0.5
2022,P6011478,2.0,4.0,2.0
2022,P6011484,6.0,8.0,1.3333333333333333
2022,P6011510,3.0,0.0,0.0
2022,P6011544,8.0,2.0,0.25
2022,P6011548,25.0,0.0,0.0
2022,P6011549,10.0,3.0,0.3
2022,P6011552,4.0,9.0,2.25
2022,P6011553,8.0,0.0,0.0
2022,P6011555,5.0,0.0,0.0
2022,P6011568,22.0,21.0,0.9545454545454546
2022,P6011598,5.0,5.0,1.0
2022,P6011605,3.0,0.0,0.0
2022,P6011612,4.0,0.0,0.0
2022,P6011617,20.0,10.0,0.5
2022,P6011623,22.0,4.0,0.18181818181818182
2022,P6011624,5.0,3.0,0.6
2022,P6011630,8.0,0.0,0.0
2022,P6011638,3.0,3.0,1.0
2022,P6011646,7.0,4.0,0.5714285714285714
2022,P6011648,6.0,6.0,1.0
2022,P6011800,7.0,0.0,0.0
2022,P6011923,4.0,2.0,0.5
2022,P6012464,4.0,1.0,0.25
2022,P6012473,24.0,2.0,0.08333333333333333
2022,P6012500,52.0,2.0,0.038461538461538464
2022,P6012501,52.0,2.0,0.038461538461538464
2022,P6012510,128.0,44.0,0.34375
2022,P6012511,4.0,0.0,0.0
2022,P6012519,14.0,7.0,0.5
2022,P6012546,90.0,0.0,0.0
2022,P6012547,62.0,64.0,1.032258064516129
2022,P6012556,16.0,11.0,0.6875
2022,P6012565,119.0,57.0,0.4789915966386555
2022,P6012566,5.0,0.0,0.0
2022,P6012592,50.0,41.0,0.82
2022,P6012593,50.0,53.0,1.06
2022,P6012602,38.0,9.0,0.23684210526315788
2022,P6012611,14.0,22.0,1.5714285714285714
2022,P6012638,54.0,40.0,0.7407407407407407
2022,P6012639,72.0,43.0,0.5972222222222222
2022,P6012648,6.0,5.0,0.8333333333333334
2022,P6012695,3.0,2.0,0.6666666666666666
2022,P6012703,10.0,3.0,0.3
2022,P6012732,19.0,8.0,0.42105263157894735
2022,P6012736,71.0,49.0,0.6901408450704225
2022,P6012737,15.0,0.0,0.0
2022,P6012740,50.0,24.0,0.48
2022,P6012741,32.0,10.0,0.3125
2022,P6012744,69.0,23.0,0.3333333333333333
2022,P6012745,4.0,0.0,0.0
2022,P6012747,15.0,0.0,0.0
2022,P6012749,7.0,0.0,0.0
2022,P6012988,2.0,0.0,0.0
2022,P6012997,12.0,5.0,0.4166666666666667
2022,P6013006,4.0,2.0,0.5
2022,P6013015,20.0,14.0,0.7
2022,P6013016,2.0,1.0,0.5
2022,P6013024,18.0,11.0,0.6111111111111112
2022,P6013033,38.0,21.0,0.5526315789473685
2022,P6013042,45.0,36.0,0.8
2022,P6013043,9.0,7.0,0.7777777777777778
2022,P6013051,85.0,38.0,0.4470588235294118
2022,P6013078,30.0,10.0,0.3333333333333333
2022,P6013087,31.0,11.0,0.3548387096774194
2022,P6013096,15.0,4.0,0.26666666666666666
2022,P6013105,36.0,8.0,0.2222222222222222
2022,P6013123,9.0,3.0,0.3333333333333333
2022,P6013124,2.0,0.0,0.0
2022,P6013134,50.0,45.0,0.9
2022,P6013136,60.0,30.0,0.5
2022,P6013137,58.0,22.0,0.3793103448275862
2022,P6013138,101.0,61.0,0.6039603960396039
2022,P6013139,140.0,34.0,0.24285714285714285
2022,P6013142,90.0,29.0,0.32222222222222224
2022,P6013144,2.0,2.0,1.0
2022,P6013147,56.0,16.0,0.2857142857142857
2022,P6013152,5.0,4.0,0.8
2022,P6013185,1.0,1.0,1.0
2022,P6013289,7.0,0.0,0.0
2022,P6013346,52.0,2.0,0.038461538461538464
2022,P6013351,4.0,0.0,0.0
2022,P6013370,6.0,0.0,0.0
2022,P6013388,3.0,0.0,0.0
2022,P6013397,2.0,2.0,1.0
2022,P6013424,10.0,3.0,0.3
2022,P6013433,2.0,0.0,0.0
2022,P6013444,2.0,9.0,4.5
2022,P6013448,8.0,14.0,1.75
2022,P6013452,47.0,26.0,0.5531914893617021
2022,P6013453,15.0,4.0,0.26666666666666666
2022,P6013456,93.0,44.0,0.4731182795698925
2022,P6013457,23.0,9.0,0.391304347826087
2022,P6013462,60.0,10.0,0.16666666666666666
2022,P6013463,4.0,0.0,0.0
2022,P6013466,39.0,8.0,0.20512820512820512
2022,P6013469,7.0,3.0,0.42857142857142855
2022,P6013476,2.0,0.0,0.0
2022,P6013480,2.0,2.0,1.0
2022,P6013488,14.0,9.0,0.6428571428571429
2022,P6013506,12.0,0.0,0.0
2022,P6013507,15.0,6.0,0.4
2022,P6013509,11.0,2.0,0.18181818181818182
2022,P6013519,1.0,1.0,1.0
2022,P6014717,640.0,540.0,0.84375
2022,P6014851,28.0,21.0,0.75
2022,P6014857,34.0,5.0,0.14705882352941177
2022,P6014869,5.0,0.0,0.0
2022,P6014872,10.0,10.0,1.0
2022,P6014875,36.0,6.0,0.16666666666666666
2022,P6014876,18.0,3.0,0.16666666666666666
2022,P6014899,58.0,30.0,0.5172413793103449
2022,P6014902,61.0,88.0,1.4426229508196722
2022,P6014903,10.0,0.0,0.0
2022,P6014905,42.0,10.0,0.23809523809523808
2022,P6014908,66.0,24.0,0.36363636363636365
2022,P6014909,31.0,14.0,0.45161290322580644
2022,P6014912,18.0,0.0,0.0
2022,P6014914,52.0,0.0,0.0
2022,P6014917,24.0,2.0,0.08333333333333333
2022,P6014920,40.0,12.0,0.3
2022,P6014923,108.0,32.0,0.2962962962962963
2022,P6014926,36.0,6.0,0.16666666666666666
2022,P6014929,19.0,0.0,0.0
2022,P6014932,24.0,23.0,0.9583333333333334
2022,P6014933,2.0,2.0,1.0
2022,P6014938,50.0,48.0,0.96
2022,P6014939,50.0,67.0,1.34
2022,P6014943,24.0,20.0,0.8333333333333334
2022,P6014946,55.0,13.0,0.23636363636363636
2022,P6014947,40.0,10.0,0.25
2022,P6014949,98.0,67.0,0.6836734693877551
2022,P6014950,42.0,0.0,0.0
2022,P6014952,74.0,20.0,0.2702702702702703
2022,P6014953,10.0,0.0,0.0
2022,P6014955,66.0,10.0,0.15151515151515152
2022,P6014956,20.0,10.0,0.5
2022,P6014958,24.0,0.0,0.0
2022,P6014959,15.0,0.0,0.0
2022,P6014961,24.0,0.0,0.0
2022,P6014964,12.0,2.0,0.16666666666666666
2022,P6014967,38.0,0.0,0.0
2022,P6014971,146.0,24.0,0.1643835616438356
2022,P6014973,101.0,11.0,0.10891089108910891
2022,P6014977,128.0,0.0,0.0
2022,P6014981,52.0,19.0,0.36538461538461536
2022,P6014985,57.0,4.0,0.07017543859649122
2022,P6014989,17.0,0.0,0.0
2022,P6014993,19.0,0.0,0.0
2022,P6015007,26.0,22.0,0.8461538461538461
2022,P6015014,5.0,4.0,0.8
2022,P6015043,3.0,3.0,1.0
2022,P6015045,7.0,4.0,0.5714285714285714
2022,P6015047,11.0,12.0,1.0909090909090908
2022,P6015051,2.0,2.0,1.0
2022,P6015053,10.0,10.0,1.0
2022,P6015055,13.0,12.0,0.9230769230769231
2022,P6015057,9.0,8.0,0.8888888888888888
2022,P6015059,30.0,29.0,0.9666666666666667
2022,P6015065,2.0,2.0,1.0
2022,P6015067,10.0,6.0,0.6
2022,P6015073,1.0,1.0,1.0
2022,P6015077,3.0,3.0,1.0
2022,P6015081,3.0,3.0,1.0
2022,P6015083,8.0,6.0,0.75
2022,P6015114,7.0,5.0,0.7142857142857143
2022,P6015133,4.0,4.0,1.0
2022,P6015135,19.0,25.0,1.3157894736842106
2022,P6015245,6.0,6.0,1.0
2022,P6015251,75.0,24.0,0.32
2022,P6015252,48.0,25.0,0.5208333333333334
2022,P6015253,51.0,24.0,0.47058823529411764
2022,P6015254,24.0,6.0,0.25
2022,P6015255,182.0,50.0,0.27472527472527475
2022,P6015256,103.0,28.0,0.27184466019417475
2022,P6015257,28.0,0.0,0.0
2022,P6015258,34.0,1.0,0.029411764705882353
2022,P6015259,7.0,0.0,0.0
2022,P6015260,49.0,9.0,0.1836734693877551
2022,P6015261,56.0,14.0,0.25
2022,P6015262,24.0,1.0,0.041666666666666664
2022,P6015263,8.0,24.0,3.0
2022,P6015264,18.0,24.0,1.3333333333333333
2022,P6015265,18.0,24.0,1.3333333333333333
2022,P6015266,30.0,0.0,0.0
2022,P6015267,32.0,24.0,0.75
2022,P6015268,46.0,24.0,0.5217391304347826
2022,P6015269,23.0,0.0,0.0
2022,P6015270,52.0,24.0,0.46153846153846156
2022,P6015271,8.0,0.0,0.0
2022,P6015274,1.0,0.0,0.0
2022,P6015275,24.0,0.0,0.0
2022,P6015278,24.0,0.0,0.0
2022,P6015280,24.0,0.0,0.0
2022,P6015281,12.0,1.0,0.08333333333333333
2022,P6015282,12.0,1.0,0.08333333333333333
2022,P6015283,12.0,1.0,0.08333333333333333
2022,P6015284,12.0,1.0,0.08333333333333333
2022,P6015286,12.0,1.0,0.08333333333333333
2022,P6015287,37.0,0.0,0.0
2022,P6015288,37.0,0.0,0.0
2022,P6015289,37.0,0.0,0.0
2022,P6015290,37.0,0.0,0.0
2022,P6015291,37.0,0.0,0.0
2022,P6015292,25.0,0.0,0.0
2022,P6015294,74.0,23.0,0.3108108108108108
2022,P6015300,95.0,66.0,0.6947368421052632
2022,P6015302,12.0,0.0,0.0
2022,P6015306,8.0,2.0,0.25
2022,P6015308,50.0,4.0,0.08
2022,P6015312,80.0,0.0,0.0
2022,P6015316,31.0,16.0,0.5161290322580645
2022,P6015318,24.0,4.0,0.16666666666666666
2022,P6015324,11.0,2.0,0.18181818181818182
2022,P6015326,3.0,0.0,0.0
2022,P6015345,64.0,10.0,0.15625
2022,P6015347,122.0,40.0,0.32786885245901637
2022,P6015349,98.0,8.0,0.08163265306122448
2022,P6015350,48.0,2.0,0.041666666666666664
2022,P6015351,57.0,0.0,0.0
2022,P6015355,24.0,0.0,0.0
2022,P6015357,24.0,2.0,0.08333333333333333
2022,P6015358,13.0,0.0,0.0
2022,P6015367,20.0,22.0,1.1
2022,P6015368,60.0,4.0,0.06666666666666667
2022,P6015371,20.0,4.0,0.2
2022,P6015375,300.0,44.0,0.14666666666666667
2022,P6015383,50.0,48.0,0.96
2022,P6015385,50.0,25.0,0.5
2022,P6015387,153.0,48.0,0.3137254901960784
2022,P6015388,50.0,48.0,0.96
2022,P6015389,50.0,0.0,0.0
2022,P6015391,50.0,13.0,0.26
2022,P6015394,50.0,0.0,0.0
2022,P6015404,250.0,0.0,0.0
2022,P6015405,50.0,0.0,0.0
2022,P6015414,80.0,4.0,0.05
2022,P6015415,64.0,15.0,0.234375
2022,P6015416,80.0,4.0,0.05
2022,P6015418,400.0,154.0,0.385
2022,P6015420,50.0,0.0,0.0
2022,P6015422,50.0,0.0,0.0
2022,P6015423,50.0,30.0,0.6
2022,P6015426,50.0,0.0,0.0
2022,P6015548,107.0,26.0,0.24299065420560748
2022,P6015549,87.0,38.0,0.4367816091954023
2022,P6015550,142.0,37.0,0.2605633802816901
2022,P6015551,40.0,45.0,1.125
2022,P6015552,96.0,35.0,0.3645833333333333
2022,P6015553,312.0,76.0,0.24358974358974358
2022,P6015554,72.0,83.0,1.1527777777777777
2022,P6015555,15.0,12.0,0.8
2022,P6015607,50.0,75.0,1.5
2022,P6015650,24.0,9.0,0.375
2022,P6015667,4.0,1.0,0.25
2022,P6015674,41.0,0.0,0.0
2022,P6015675,41.0,0.0,0.0
2022,P6015723,54.0,39.0,0.7222222222222222
2022,P6015747,50.0,22.0,0.44
2022,P6015749,140.0,26.0,0.18571428571428572
2022,P6015752,20.0,20.0,1.0
2022,P6015753,20.0,20.0,1.0
2022,P6015764,5.0,0.0,0.0
2022,P6015767,150.0,96.0,0.64
2022,P6015785,50.0,10.0,0.2
2022,P6015833,50.0,22.0,0.44
2022,P6015862,40.0,2.0,0.05
2022,P6015863,10.0,0.0,0.0
2022,P6015870,50.0,0.0,0.0
2022,P6015883,35.0,19.0,0.5428571428571428
2022,P6015891,19.0,12.0,0.631578947368421
2022,P6015899,16.0,1.0,0.0625
2022,P6015907,6.0,2.0,0.3333333333333333
2022,P6015923,11.0,0.0,0.0
2022,P6015939,2.0,0.0,0.0
2022,P6015949,100.0,38.0,0.38
2022,P6015950,10.0,0.0,0.0
2022,P6015952,27.0,24.0,0.8888888888888888
2022,P6015955,30.0,4.0,0.13333333333333333
2022,P6015958,24.0,4.0,0.16666666666666666
2022,P6015961,33.0,24.0,0.7272727272727273
2022,P6015962,10.0,10.0,1.0
2022,P6015964,24.0,0.0,0.0
2022,P6015970,1.0,0.0,0.0
2022,P6015982,6.0,0.0,0.0
2022,P6016045,2.0,0.0,0.0
2022,P6016072,2.0,1.0,0.5
2022,P6016191,20.0,0.0,0.0
2022,P6016201,52.0,24.0,0.46153846153846156
2022,P6016210,24.0,0.0,0.0
2022,P6016216,12.0,2.0,0.16666666666666666
2022,P6016234,13.0,0.0,0.0
2022,P6016250,5.0,0.0,0.0
2022,P6016274,10.0,0.0,0.0
2022,P6016282,10.0,1.0,0.1
2022,P6018934,2.0,0.0,0.0
2022,P6019505,12.0,6.0,0.5
2022,P6019636,51.0,4.0,0.0784313725490196
2022,P6019640,25.0,4.0,0.16
2022,P6019664,64.0,26.0,0.40625
2022,P6019671,18.0,18.0,1.0
2022,P6019699,24.0,0.0,0.0
2022,P6021332,6.0,6.0,1.0
2022,P61129,448.0,384.0,0.8571428571428571
2022,P61449,10932.0,1596.0,0.145993413830955
2022,P61550FAB,74.0,0.0,0.0
2022,P61570FAB,200.0,0.0,0.0
2022,P63231,200.0,71.0,0.355
2022,P63233,250.0,0.0,0.0
2022,P63235,625.0,0.0,0.0
2022,P63238,300.0,180.0,0.6
2022,P63239,80.0,0.0,0.0
2022,P63241,250.0,100.0,0.4
2022,P63242,200.0,0.0,0.0
2022,P63243,3.0,0.0,0.0
2022,P63244,150.0,0.0,0.0
2022,P63245,10.0,1.0,0.1
2022,P63246,18.0,0.0,0.0
2022,P63247,40.0,0.0,0.0
2022,P63248,30.0,12.0,0.4
2022,P64150,45000.0,19900.0,0.44222222222222224
2022,P64990FAB,120.0,0.0,0.0
2022,P7000109,7.0,19.0,2.7142857142857144
2022,P70873,20160.0,11760.0,0.5833333333333334
2022,P70875,11760.0,6720.0,0.5714285714285714
2022,P70877,41160.0,26044.0,0.6327502429543246
2022,P70905,228.0,314.0,1.3771929824561404
2022,P70906,4.0,4.0,1.0
2022,P70939,41.0,60.0,1.4634146341463414
2022,P70960,13860.0,6720.0,0.48484848484848486
2022,P70961,840.0,840.0,1.0
2022,P70962,36960.0,24360.0,0.6590909090909091
2022,P70963,840.0,420.0,0.5
2022,P70965,24344.0,16375.0,0.6726503450542228
2022,P70995,250.0,143.0,0.572
2022,P70997,347.0,489.0,1.4092219020172911
2022,P71385,60.0,0.0,0.0
2022,P75148,2000.0,1333.0,0.6665
2022,P75149,1600.0,1405.0,0.878125
2022,P75214,1259.0,1155.0,0.9173947577442415
2022,P75383,5.0,11.0,2.2
2022,P75606,1100.0,1100.0,1.0
2022,P75612,1988.0,1786.0,0.8983903420523138
2022,P76995,710.0,710.0,1.0
2022,P77101,420.0,300.0,0.7142857142857143
2022,P77109,41760.0,22000.0,0.5268199233716475
2022,P77115,38364.0,25668.0,0.6690647482014388
2022,P77119,46195.0,26395.0,0.5713821842190713
2022,P77139,16512.0,11260.0,0.6819282945736435
2022,P77171,612.0,529.0,0.8643790849673203
2022,P77177,18680.0,8212.0,0.43961456102783725
2022,P77179,15316.0,7227.0,0.47185949334029775
2022,P77214,15120.0,7890.0,0.5218253968253969
2022,P77265,360.0,0.0,0.0
2022,P77273,20.0,0.0,0.0
2022,P77277,1100.0,800.0,0.7272727272727273
2022,P77278,480.0,120.0,0.25
2022,P78724,15800.0,9256.0,0.5858227848101266
2022,P78725,4920.0,4003.0,0.8136178861788618
2022,P78729,7.0,0.0,0.0
2022,P78791,20.0,0.0,0.0
2022,P78792,19.0,0.0,0.0
2022,P78802,31.0,0.0,0.0
2022,P78803,34.0,0.0,0.0
2022,P78804,22.0,0.0,0.0
2022,P78922,9600.0,3020.0,0.3145833333333333
2022,P78927,4594.0,7020.0,1.5280801044841097
2022,P78985,36.0,38.0,1.0555555555555556
2022,P79011,150.0,150.0,1.0
2022,P79018,72.0,117.0,1.625
2022,P79025,4110.0,4391.0,1.0683698296836983
2022,P81289,2048.0,1920.0,0.9375
2022,P81290,10160.0,6980.0,0.687007874015748
2022,P81295,648.0,396.0,0.6111111111111112
2022,P81312,216.0,108.0,0.5
2022,P81314,504.0,360.0,0.7142857142857143
2022,P81334,1764.0,1301.0,0.7375283446712018
2022,P81354,540.0,324.0,0.6
2022,P81357,864.0,444.0,0.5138888888888888
2022,P81485,2400.0,2073.0,0.86375
2022,P81486,7000.0,5134.0,0.7334285714285714
2022,P81487,1500.0,1182.0,0.788
2022,P81488,4203.0,2605.0,0.6197953842493457
2022,P81496,749.0,739.0,0.986648865153538
2022,P81497,400.0,412.0,1.03
2022,P81498,75.0,73.0,0.9733333333333334
2022,P81933,32.0,4.0,0.125
2022,P81950,2048.0,2688.0,1.3125
2022,P81952,2304.0,2215.0,0.9613715277777778
2022,P82096,1.0,0.0,0.0
2022,P82098,2.0,0.0,0.0
2022,P82099,2.0,0.0,0.0
2022,P82155,2.0,0.0,0.0
2022,P82160,1.0,0.0,0.0
2022,P82169,24.0,0.0,0.0
2022,P82170,9.0,0.0,0.0
2022,P82329,690.0,514.0,0.744927536231884
2022,P82331,448.0,346.0,0.7723214285714286
2022,P82333,48.0,44.0,0.9166666666666666
2022,P82364,86.0,60.0,0.6976744186046512
2022,P82641,6.0,0.0,0.0
2022,P82643,21.0,0.0,0.0
2022,P82645,12.0,0.0,0.0
2022,P82646,20.0,4.0,0.2
2022,P82859,3.0,3.0,1.0
2022,P82888,1398.0,1068.0,0.7639484978540773
2022,P82929,6.0,8.0,1.3333333333333333
2022,P82946,18.0,19.0,1.0555555555555556
2022,P85018,38.0,38.0,1.0
2022,P85075,266.0,200.0,0.7518796992481203
2022,P85164,5.0,5.0,1.0
2022,P85166,648.0,515.0,0.7947530864197531
2022,P85180,100.0,50.0,0.5
2022,P85237,1200.0,759.0,0.6325
2022,P85238,1056.0,763.0,0.7225378787878788
2022,P85239,2610.0,1715.0,0.657088122605364
2022,P85240,128.0,69.0,0.5390625
2022,P85242,432.0,322.0,0.7453703703703703
2022,P85243,2970.0,2429.0,0.8178451178451178
2022,P85245,960.0,569.0,0.5927083333333333
2022,P85246,1044.0,699.0,0.6695402298850575
2022,P85248,2160.0,1565.0,0.7245370370370371
2022,P85249,128.0,112.0,0.875
2022,P85250,384.0,312.0,0.8125
2022,P85252,10.0,18.0,1.8
2022,P85254,696.0,528.0,0.7586206896551724
2022,P85255,540.0,445.0,0.8240740740740741
2022,P85258,112.0,64.0,0.5714285714285714
2022,P85265,100.0,80.0,0.8
2022,P85266,350.0,277.0,0.7914285714285715
2022,P85267,380.0,360.0,0.9473684210526315
2022,P85268,105.0,92.0,0.8761904761904762
2022,P85285,1212.0,840.0,0.693069306930693
2022,P85286,3684.0,2940.0,0.7980456026058632
2022,P85287,4026.0,3089.0,0.7672627918529558
2022,P85288,1206.0,930.0,0.7711442786069652
2022,P85289,2220.0,1687.0,0.7599099099099099
2022,P85290,1542.0,1368.0,0.8871595330739299
2022,P85291,996.0,853.0,0.856425702811245
2022,P85298,1032.0,840.0,0.813953488372093
2022,P85299,64.0,64.0,1.0
2022,P85304,1.0,4.0,4.0
2022,P85419,40.0,0.0,0.0
2022,P85426,4.0,3.0,0.75
2022,P86111,20.0,25.0,1.25
2022,P86130,6.0,6.0,1.0
2022,P86236,12.0,23.0,1.9166666666666667
2022,P90523,12002.0,2012.0,0.16763872687885353
2022,P90524,1960.0,935.0,0.4770408163265306
2022,P90527,2659.0,1607.0,0.6043625423091388
2022,P90528,2448.0,1644.0,0.6715686274509803
2022,P90532,357.0,74.0,0.20728291316526612
2022,R02940,200.0,284.0,1.42
2022,R18270,184.0,219.0,1.190217391304348
2022,R18410,144.0,80.0,0.5555555555555556
2022,SM0001,19.0,15.0,0.7894736842105263
2022,SM0002,3.0,3.0,1.0
2022,SM0003,3.0,3.0,1.0
2022,SM0006,2.0,0.0,0.0
2022,SM0007,2.0,0.0,0.0
2022,SM0011,6.0,4.0,0.6666666666666666
2022,SM0014,4.0,7.0,1.75
2022,SM0016,8.0,4.0,0.5
2022,SM0028,3.0,1.0,0.3333333333333333
2022,SM0030,2.0,1.0,0.5
2022,SM0031,3.0,6.0,2.0
2022,SM0035,1.0,1.0,1.0
2022,SM0054,3.0,3.0,1.0
2022,SM0071,1.0,0.0,0.0
2022,SM0151,33.0,11.0,0.3333333333333333
2022,SM0153,9.0,9.0,1.0
2022,SM0156,4.0,4.0,1.0
2022,SM0158,12.0,3.0,0.25
2022,SM0159,2.0,0.0,0.0
2022,SM0162,1.0,1.0,1.0
2022,SM0165,4.0,3.0,0.75
2022,SM0176,2.0,2.0,1.0
2022,SM0177,3.0,3.0,1.0
2022,SM0178,2.0,4.0,2.0
2022,SM0179,3.0,3.0,1.0
2022,SM0180,5.0,5.0,1.0
2022,SM0181,16.0,16.0,1.0
2022,SM0261,2.0,0.0,0.0
2022,SM0270,1.0,2.0,2.0
2022,SM0297,1.0,0.0,0.0
2022,SM0355,2.0,2.0,1.0
2022,SM0368,3.0,0.0,0.0
2022,SM0369,2.0,0.0,0.0
2022,SM0398,1.0,1.0,1.0
2022,SM0478,2.0,2.0,1.0
2022,SM0523,2.0,2.0,1.0
2022,SM0526,5.0,5.0,1.0
2022,SM0529,2.0,2.0,1.0
2022,SM0531,2.0,2.0,1.0
2022,SM0607,1.0,1.0,1.0
2022,SM0633,2.0,2.0,1.0
2022,SM0704,4.0,8.0,2.0
2022,SM0705,1.0,1.0,1.0
2022,SM0706,20.0,21.0,1.05
2022,SM0707,11.0,13.0,1.1818181818181819
2022,SM0708,28.0,30.0,1.0714285714285714
2022,SM0709,17.0,9.0,0.5294117647058824
2022,SM0710,64.0,66.0,1.03125
2022,SM0711,11.0,10.0,0.9090909090909091
2022,SM0712,45.0,54.0,1.2
2022,SM0713,2.0,2.0,1.0
2022,SM0714,31.0,40.0,1.2903225806451613
2022,SM0715,7.0,7.0,1.0
2022,SM0716,28.0,30.0,1.0714285714285714
2022,SM0718,25.0,30.0,1.2
2022,SM0720,21.0,17.0,0.8095238095238095
2022,SM0722,6.0,6.0,1.0
2022,SM0727,2.0,2.0,1.0
2022,SM0728,6.0,12.0,2.0
2022,SM0729,9.0,11.0,1.2222222222222223
2022,SM0730,14.0,15.0,1.0714285714285714
2022,SM0731,14.0,12.0,0.8571428571428571
2022,SM0732,5.0,5.0,1.0
2022,SM0733,17.0,14.0,0.8235294117647058
2022,SM0734,4.0,6.0,1.5
2022,SM0735,2.0,0.0,0.0
2022,SM0737,2.0,2.0,1.0
2022,SM0738,6.0,12.0,2.0
2022,SM0739,40.0,42.0,1.05
2022,SM0740,48.0,62.0,1.2916666666666667
2022,SM0741,58.0,83.0,1.4310344827586208
2022,SM0742,163.0,171.0,1.049079754601227
2022,SM0743,96.0,98.0,1.0208333333333333
2022,SM0744,187.0,159.0,0.8502673796791443
2022,SM0745,110.0,124.0,1.1272727272727272
2022,SM0746,45.0,44.0,0.9777777777777777
2022,SM0747,45.0,45.0,1.0
2022,SM0748,52.0,63.0,1.2115384615384615
2022,SM0749,48.0,51.0,1.0625
2022,SM0751,2.0,4.0,2.0
2022,SM0752,9.0,5.0,0.5555555555555556
2022,SM0753,29.0,19.0,0.6551724137931034
2022,SM0754,58.0,69.0,1.1896551724137931
2022,SM0755,27.0,39.0,1.4444444444444444
2022,SM0756,92.0,95.0,1.0326086956521738
2022,SM0757,35.0,31.0,0.8857142857142857
2022,SM0758,33.0,35.0,1.0606060606060606
2022,SM0759,39.0,53.0,1.358974358974359
2022,SM0760,17.0,17.0,1.0
2022,SM0761,25.0,19.0,0.76
2022,SM0762,14.0,16.0,1.1428571428571428
2022,SM0805,1.0,0.0,0.0
2022,SM0808,3.0,0.0,0.0
2022,SM1123,2.0,2.0,1.0
2022,SM1241,2.0,2.0,1.0
2022,SM1243,1.0,0.0,0.0
2022,SM1248,2.0,4.0,2.0
2022,SM1249,4.0,2.0,0.5
2022,SM1252,4.0,2.0,0.5
2022,SM1263,1.0,0.0,0.0
2022,SM1488,2.0,3.0,1.5
2022,SM1816,7.0,4.0,0.5714285714285714
2022,SM1817,1.0,0.0,0.0
2022,SM1818,2.0,1.0,0.5
2022,SM1851,2.0,0.0,0.0
2022,SM1861,2.0,0.0,0.0
2022,SM2053,48.0,48.0,1.0
2022,SM2060,12.0,0.0,0.0
2022,SM2061,30.0,66.0,2.2
2022,SM2062,240.0,228.0,0.95
2022,SM2074,12.0,12.0,1.0
2022,SM2081,144.0,287.0,1.9930555555555556
2022,SM2083,72.0,108.0,1.5
2022,SM2085,64.0,32.0,0.5
2022,SM2087,66.0,66.0,1.0
2022,SM2090,30.0,1.0,0.03333333333333333
2022,SM2093,198.0,110.0,0.5555555555555556
2022,SM2097,112.0,144.0,1.2857142857142858
2022,SM2104,1.0,1.0,1.0
2022,SM2105,72.0,164.0,2.2777777777777777
2022,SM2106,203.0,252.0,1.2413793103448276
2022,SM2107,144.0,112.0,0.7777777777777778
2022,SM2108,71.0,173.0,2.436619718309859
2022,SM2110,80.0,140.0,1.75
2022,SM2111,8.0,42.0,5.25
2022,SM2112,42.0,46.0,1.0952380952380953
2022,SM2113,60.0,60.0,1.0
2022,SM2114,2.0,2.0,1.0
2022,SM2115,30.0,26.0,0.8666666666666667
2022,SM2116,30.0,30.0,1.0
2022,SM2117,56.0,56.0,1.0
2022,SM2118,58.0,67.0,1.1551724137931034
2022,SM2119,10.0,9.0,0.9
2022,SM2120,4.0,3.0,0.75
2022,SM2123,8.0,6.0,0.75
2022,SM2131,30.0,0.0,0.0
2022,SM2154,32.0,32.0,1.0
2022,SM2159,75.0,75.0,1.0
2022,SM2167,25.0,24.0,0.96
2022,SM2168,36.0,42.0,1.1666666666666667
2022,SM2190,2.0,1.0,0.5
2022,SM2193,1.0,1.0,1.0
2022,SM2196,4.0,4.0,1.0
2022,SM2198,3.0,0.0,0.0
2022,SM2199,23.0,21.0,0.9130434782608695
2022,SM2200,4.0,4.0,1.0
2022,SM2201,4.0,6.0,1.5
2022,SM2202,34.0,35.0,1.0294117647058822
2022,SM2203,1.0,1.0,1.0
2022,SM2204,1.0,1.0,1.0
2022,SM2205,10.0,11.0,1.1
2022,SM2207,2.0,0.0,0.0
2022,SM2208,30.0,33.0,1.1
2022,SM2209,1.0,1.0,1.0
2022,SM2210,1.0,1.0,1.0
2022,SM2211,45.0,45.0,1.0
2022,SM2212,9.0,4.0,0.4444444444444444
2022,SM2213,1.0,4.0,4.0
2022,SM2216,19.0,16.0,0.8421052631578947
2022,SM2217,3.0,3.0,1.0
2022,SM2218,1.0,0.0,0.0
2022,SM2219,11.0,18.0,1.6363636363636365
2022,SM2221,1.0,3.0,3.0
2022,SM2222,20.0,24.0,1.2
2022,SM2225,21.0,23.0,1.0952380952380953
2022,SM2226,3.0,1.0,0.3333333333333333
2022,SM2227,26.0,22.0,0.8461538461538461
2022,SM2228,3.0,0.0,0.0
2022,SM2230,5.0,5.0,1.0
2022,SM2232,13.0,11.0,0.8461538461538461
2022,SM2235,18.0,15.0,0.8333333333333334
2022,SM2238,32.0,32.0,1.0
2022,SM2240,3.0,2.0,0.6666666666666666
2022,SM2241,17.0,19.0,1.1176470588235294
2022,SM2242,4.0,2.0,0.5
2022,SM2243,2.0,0.0,0.0
2022,SM2244,49.0,59.0,1.2040816326530612
2022,SM2245,5.0,5.0,1.0
2022,SM2246,9.0,7.0,0.7777777777777778
