item_number,total_overstock_net,latest_inventory,reduction_percentage
08-104-599-504,-22.0,1.0,-2200.0
08-105-085-057,-22.0,-5.0,440.00000000000006
08-105-173-065,-30.0,-4.0,750.0
08-105-687-059,-24.0,-59.0,40.67796610169492
08-111-626-501,-5.0,5.0,-100.0
08-112-783-501,-6.0,-5.0,120.0
08-217-566-005,-19.0,0.0,-inf
103259LF,-144.0,0.0,-inf
103261LF,-103.0,9.0,-1144.4444444444446
103267,0.0,-288.0,-0.0
103306LF,-838.0,-419.0,200.0
103351LF,-288.0,0.0,-inf
103400,100.0,3500.0,2.857142857142857
103404,-140.0,0.0,-inf
104303,-202.0,39.0,-517.948717948718
104306,-117.0,-158.0,74.0506329113924
104308,-6.0,-168.0,3.571428571428571
104310,-45.0,-90.0,50.0
104313,-37.0,13.0,-284.61538461538464
104315,4.0,90.0,4.444444444444445
104318,-8.0,-113.0,7.079646017699115
104321,-92.0,-52.0,176.9230769230769
104323,-18.0,16.0,-112.5
104326,-5.0,-38.0,13.157894736842104
104450LF,-112.0,-144.0,77.77777777777779
104451LF,-373.0,-69.0,540.5797101449275
104452LF,-24.0,-6.0,400.0
104453LF,-26.0,-3.0,866.6666666666666
104454LF,-12.0,18.0,-66.66666666666666
104456LF,-197.0,-38.0,518.421052631579
104458LF,-4.0,-7.0,57.14285714285714
104459LF,0.0,-94.0,-0.0
104460LF,-13.0,-56.0,23.214285714285715
104463LF,-6.0,-2.0,300.0
104465LF,8.0,-35.0,-22.857142857142858
104468LF,4.0,-5.0,-80.0
104471LF,-58.0,9.0,-644.4444444444445
104473LF,-1.0,0.0,-inf
104476LF,-3.0,14.0,-21.428571428571427
104478LF,2.0,20.0,10.0
104502,-305.0,-64.0,476.5625
104503,0.0,0.0,
104504,-2.0,0.0,-inf
104600,-6.0,1.0,-600.0
104602,-1.0,-4.0,25.0
104606,-2.0,-10.0,20.0
104609,5.0,37.0,13.513513513513514
104610,-1.0,0.0,-inf
104618,-8.0,0.0,-inf
104621,3.0,5.0,60.0
104631,-1.0,0.0,-inf
104639,0.0,0.0,
104643,0.0,0.0,
104675,2.0,2.0,100.0
104681,-2.0,0.0,-inf
104701,-2.0,0.0,-inf
104706,0.0,2.0,0.0
104726,-5.0,0.0,-inf
104728,0.0,0.0,
104800,-26.0,4.0,-650.0
106514LF,144.0,778.0,18.50899742930591
107018,-1416.0,311.0,-455.3054662379421
107020,48.0,-178.0,-26.96629213483146
107024,48.0,334.0,14.37125748502994
107034,-272.0,1026.0,-26.510721247563353
110190LF,168.0,2844.0,5.9071729957805905
110192LF,-55326.0,-6090.0,908.472906403941
110193LF,-2496.0,-584.0,427.3972602739726
110194LF,-10.0,296.0,-3.3783783783783785
110195LF,-2312.0,-76.0,3042.105263157895
110196LF,-56.0,-5313.0,1.0540184453227932
110197LF,-360.0,396.0,-90.9090909090909
111034,-378.0,713.0,-53.015427769985976
111049,-66.0,196.0,-33.6734693877551
111061,130.0,1326.0,9.803921568627452
112098,-112.0,-2.0,5600.0
112100,11.0,-92.0,-11.956521739130435
113041,-816.0,552.0,-147.82608695652172
115104,-782.0,64.0,-1221.875
115111,-890.0,-284.0,313.38028169014086
115112,-351.0,-24.0,1462.5
115113,-26.0,58.0,-44.827586206896555
115114,-185.0,-66.0,280.3030303030303
115116,-154.0,-232.0,66.37931034482759
115117,16.0,241.0,6.639004149377594
115118,-108.0,177.0,-61.016949152542374
115119,-82.0,313.0,-26.198083067092654
115120,-179.0,131.0,-136.64122137404578
115121,-939.0,-17.0,5523.529411764705
115122,-76.0,157.0,-48.40764331210191
115123,-316.0,-653.0,48.39203675344563
115124,-121.0,8.0,-1512.5
115125,-237.0,-173.0,136.9942196531792
115126,-59.0,-213.0,27.699530516431924
115127,-64.0,-15.0,426.6666666666667
115128,-203.0,-30.0,676.6666666666666
115129,-109.0,-30.0,363.3333333333333
115170,-33.0,-76.0,43.42105263157895
115174,-110.0,30.0,-366.66666666666663
115175,-44.0,-2.0,2200.0
115177,-18.0,-186.0,9.67741935483871
115178,-1.0,148.0,-0.6756756756756757
115179,-60.0,-186.0,32.25806451612903
115180,-24.0,22.0,-109.09090909090908
115181,-15.0,128.0,-11.71875
115182,-61.0,-134.0,45.52238805970149
115183,-10.0,4.0,-250.0
115184,-66.0,-171.0,38.59649122807017
115185,-12.0,-40.0,30.0
115186,-4.0,-75.0,5.333333333333334
115188,-100.0,3.0,-3333.3333333333335
115189,-48.0,-14.0,342.85714285714283
117104LF,-2880.0,1027.0,-280.4284323271665
117105LF,-380.0,1241.0,-30.620467365028205
117402LF,-1152.0,1518.0,-75.8893280632411
117410LF,-780.0,6351.0,-12.281530467642892
117411LF,-632.0,406.0,-155.6650246305419
117412LF,-9796.0,-3119.0,314.0750240461686
117414LF,-2369.0,-3176.0,74.59068010075566
117678LF,-300.0,0.0,-inf
117682LF,-96.0,0.0,-inf
132203,-10.0,0.0,-inf
132205,-36.0,36.0,-100.0
169035,-66.0,270.0,-24.444444444444443
169231,-6.0,0.0,-inf
169233,-2.0,0.0,-inf
169237,-1.0,0.0,-inf
175001,3.0,-3.0,-100.0
175003,0.0,0.0,
175004,-25.0,-12.0,208.33333333333334
175006,-1.0,-8.0,12.5
175008,-2.0,0.0,-inf
175009,-1.0,2.0,-50.0
175010,2.0,4.0,50.0
175011,-38.0,11.0,-345.45454545454544
175012,-7.0,1.0,-700.0
175013,-3.0,2.0,-150.0
175014,-16.0,-38.0,42.10526315789473
175015,2.0,-3.0,-66.66666666666666
175016,0.0,0.0,
175018,0.0,0.0,
175020,-5.0,1.0,-500.0
175022,-18.0,-3.0,600.0
175024,-1.0,0.0,-inf
175025,-9.0,-7.0,128.57142857142858
175026,-4.0,0.0,-inf
175027,-9.0,-2.0,450.0
175028,-2.0,-1.0,200.0
175029,-1.0,0.0,-inf
175031,-2.0,0.0,-inf
175032,-3.0,0.0,-inf
175033,-8.0,1.0,-800.0
175036,-4.0,-2.0,200.0
175037,-2.0,0.0,-inf
175047,-1.0,2.0,-50.0
175048,0.0,0.0,
175049,-6.0,-17.0,35.294117647058826
175051,-1.0,0.0,-inf
175053,-9.0,-2.0,450.0
175054,-1.0,4.0,-25.0
175056,-4.0,0.0,-inf
175057,-2.0,2.0,-100.0
175059,-3.0,3.0,-100.0
175060,-1.0,0.0,-inf
175062,-3.0,0.0,-inf
175063,-2.0,3.0,-66.66666666666666
175065,-8.0,2.0,-400.0
175066,-1.0,1.0,-100.0
175068,2.0,2.0,100.0
175071,-1.0,0.0,-inf
175074,-2.0,3.0,-66.66666666666666
175078,-1.0,1.0,-100.0
175079,-27.0,-37.0,72.97297297297297
175080,-59.0,4.0,-1475.0
175277,-1.0,1.0,-100.0
175302,-1.0,0.0,-inf
175404,-1.0,0.0,-inf
175717,-1.0,0.0,-inf
175819,-2.0,0.0,-inf
175823,-2.0,4.0,-50.0
175824,12.0,10.0,120.0
175825,-4.0,1.0,-400.0
175826,-27.0,19.0,-142.10526315789474
175827,-26.0,-4.0,650.0
175828,-8.0,-6.0,133.33333333333331
175830,-10.0,10.0,-100.0
175832,-5.0,3.0,-166.66666666666669
175834,-6.0,-3.0,200.0
175835,0.0,1.0,0.0
175837,-1.0,0.0,-inf
175838,-7.0,-1.0,700.0
175839,-6.0,4.0,-150.0
175840,-1.0,1.0,-100.0
175841,-1.0,0.0,-inf
175844,-3.0,1.0,-300.0
175845,-1.0,-1.0,100.0
175846,1.0,-2.0,-50.0
175847,2.0,-5.0,-40.0
175848,-7.0,2.0,-350.0
175849,-6.0,-4.0,150.0
175850,-4.0,-3.0,133.33333333333331
175851,-1.0,0.0,-inf
175852,-4.0,1.0,-400.0
175853,-4.0,0.0,-inf
175854,-7.0,0.0,-inf
175855,-1.0,-14.0,7.142857142857142
175857,-7.0,-1.0,700.0
175858,-1.0,0.0,-inf
175859,-4.0,-4.0,100.0
175860,-6.0,3.0,-200.0
175861,-1.0,0.0,-inf
175862,-6.0,0.0,-inf
175863,-7.0,9.0,-77.77777777777779
175884,0.0,1.0,0.0
175886,-1.0,0.0,-inf
175887,-1.0,0.0,-inf
175889,-3.0,2.0,-150.0
175890,0.0,0.0,
175894,-6.0,0.0,-inf
175904,2.0,4.0,50.0
175905,0.0,0.0,
175906,-3.0,0.0,-inf
175907,0.0,0.0,
175908,-1.0,0.0,-inf
175909,-5.0,1.0,-500.0
175910,-4.0,1.0,-400.0
175911,-1.0,0.0,-inf
175924,0.0,0.0,
175925,0.0,0.0,
175955,-4.0,0.0,-inf
178031,0.0,0.0,
178106,-1.0,0.0,-inf
178125,-1.0,0.0,-inf
178138,-1.0,0.0,-inf
178171,-1.0,0.0,-inf
178442,-4.0,1.0,-400.0
178443,0.0,1.0,0.0
178450,0.0,-1.0,-0.0
178456,-1.0,2.0,-50.0
178458,-3.0,-1.0,300.0
178459,0.0,0.0,
178463,-4.0,4.0,-100.0
178464,-1.0,1.0,-100.0
178467,-3.0,3.0,-100.0
178473,-15.0,-10.0,150.0
178475,-2.0,0.0,-inf
178476,-11.0,5.0,-220.00000000000003
178477,-1.0,0.0,-inf
178483,0.0,10.0,0.0
178487,-6.0,-2.0,300.0
178489,-1.0,-2.0,50.0
178490,-16.0,5.0,-320.0
178491,-1.0,-3.0,33.33333333333333
178497,-1.0,3.0,-33.33333333333333
178505,-4.0,7.0,-57.14285714285714
178508,-10.0,-24.0,41.66666666666667
178509,-2.0,1.0,-200.0
178515,-18.0,5.0,-360.0
178516,0.0,0.0,
178518,-6.0,-3.0,200.0
178528,-1.0,0.0,-inf
178555,-1.0,0.0,-inf
178569,-2.0,0.0,-inf
178580,-3.0,-6.0,50.0
178581,0.0,0.0,
178582,-3.0,5.0,-60.0
178588,0.0,17.0,0.0
178592,-1.0,1.0,-100.0
178611,-8.0,4.0,-200.0
178620,0.0,0.0,
178623,-4.0,6.0,-66.66666666666666
178624,-3.0,0.0,-inf
178628,-2.0,0.0,-inf
178629,-4.0,0.0,-inf
178631,-2.0,1.0,-200.0
178633,-6.0,2.0,-300.0
178635,2.0,0.0,inf
178636,-1.0,2.0,-50.0
178639,0.0,-1.0,-0.0
178640,-2.0,3.0,-66.66666666666666
178642,0.0,-2.0,-0.0
178643,0.0,1.0,0.0
178645,-10.0,3.0,-333.33333333333337
178646,0.0,0.0,
178651,-1.0,1.0,-100.0
178652,-4.0,0.0,-inf
178654,-2.0,12.0,-16.666666666666664
178655,-2.0,3.0,-66.66666666666666
178657,-8.0,3.0,-266.66666666666663
178661,-3.0,0.0,-inf
178662,-2.0,-6.0,33.33333333333333
178663,0.0,0.0,
178664,-1.0,0.0,-inf
178666,-5.0,0.0,-inf
178669,-4.0,2.0,-200.0
178670,-1.0,3.0,-33.33333333333333
178671,-22.0,-6.0,366.66666666666663
178672,-4.0,-7.0,57.14285714285714
178677,-8.0,0.0,-inf
178682,-4.0,-1.0,400.0
178685,0.0,0.0,
178687,-1.0,0.0,-inf
178689,-5.0,2.0,-250.0
178690,-12.0,-4.0,300.0
178691,-3.0,-8.0,37.5
178695,-2.0,0.0,-inf
178706,-10.0,0.0,-inf
178707,-13.0,16.0,-81.25
178708,-1.0,2.0,-50.0
178711,-1.0,0.0,-inf
178712,-4.0,1.0,-400.0
178714,-2.0,0.0,-inf
178716,-2.0,0.0,-inf
178717,-2.0,-1.0,200.0
178718,-1.0,-3.0,33.33333333333333
178724,0.0,1.0,0.0
178730,0.0,0.0,
178733,-12.0,-2.0,600.0
178735,-2.0,1.0,-200.0
178739,-1.0,0.0,-inf
178748,-4.0,5.0,-80.0
178760,0.0,2.0,0.0
178772,-1.0,0.0,-inf
178773,-5.0,-7.0,71.42857142857143
178775,0.0,4.0,0.0
178776,-2.0,0.0,-inf
178777,0.0,0.0,
178778,-1.0,0.0,-inf
178787,-2.0,2.0,-100.0
178809,0.0,6.0,0.0
178813,-4.0,1.0,-400.0
178814,-3.0,2.0,-150.0
178815,0.0,4.0,0.0
178816,-1.0,0.0,-inf
178817,-1.0,-6.0,16.666666666666664
178819,-1.0,1.0,-100.0
178867,-1.0,0.0,-inf
178872,-4.0,0.0,-inf
178873,-2.0,0.0,-inf
178877,0.0,1.0,0.0
178882,-4.0,-3.0,133.33333333333331
178883,-2.0,0.0,-inf
178885,0.0,0.0,
178889,0.0,0.0,
178948,-2.0,5.0,-40.0
178952,-1.0,0.0,-inf
178955,-1.0,0.0,-inf
178977,0.0,1.0,0.0
178987,-2.0,0.0,-inf
179182,-2.0,0.0,-inf
179184,-2.0,0.0,-inf
179185,5.0,6.0,83.33333333333334
179186,-1.0,-2.0,50.0
179188,0.0,1.0,0.0
179190,-1.0,2.0,-50.0
179191,-1.0,0.0,-inf
179193,0.0,0.0,
179194,0.0,0.0,
179218,-2.0,0.0,-inf
179220,-4.0,0.0,-inf
179224,0.0,0.0,
179225,-2.0,0.0,-inf
179227,-2.0,0.0,-inf
179228,-2.0,0.0,-inf
179229,0.0,0.0,
179247,-1.0,-4.0,25.0
179249,-17.0,-2.0,850.0
179250,1.0,1.0,100.0
179251,-5.0,2.0,-250.0
179252,1.0,0.0,inf
179253,-7.0,0.0,-inf
179254,-10.0,6.0,-166.66666666666669
179255,-4.0,1.0,-400.0
179256,1.0,1.0,100.0
179257,-2.0,0.0,-inf
179258,-11.0,1.0,-1100.0
179260,-2.0,0.0,-inf
179263,0.0,0.0,
179264,0.0,0.0,
179265,-1.0,2.0,-50.0
179266,-1.0,2.0,-50.0
179267,-11.0,0.0,-inf
179268,-1.0,0.0,-inf
179269,-1.0,4.0,-25.0
179270,-2.0,2.0,-100.0
179271,-9.0,-3.0,300.0
179272,-2.0,0.0,-inf
179274,-2.0,2.0,-100.0
179276,-2.0,0.0,-inf
179278,-5.0,0.0,-inf
179281,0.0,0.0,
179282,-9.0,3.0,-300.0
179283,0.0,7.0,0.0
179284,-6.0,-4.0,150.0
179285,-2.0,0.0,-inf
179286,0.0,3.0,0.0
179287,0.0,0.0,
179288,-2.0,2.0,-100.0
179289,-2.0,2.0,-100.0
179294,0.0,0.0,
179298,-3.0,0.0,-inf
179300,-1.0,0.0,-inf
179308,0.0,0.0,
179316,-4.0,0.0,-inf
179318,1.0,3.0,33.33333333333333
179321,-2.0,0.0,-inf
179322,0.0,0.0,
179323,-6.0,0.0,-inf
179343,-2.0,2.0,-100.0
179345,-15.0,-3.0,500.0
179347,-6.0,-3.0,200.0
179348,-2.0,0.0,-inf
179349,-4.0,1.0,-400.0
179350,-1.0,0.0,-inf
179351,-3.0,-1.0,300.0
179352,-1.0,0.0,-inf
179353,-10.0,0.0,-inf
179354,-2.0,0.0,-inf
179355,-3.0,-1.0,300.0
179356,-11.0,-2.0,550.0
179357,-10.0,1.0,-1000.0
179359,-1.0,5.0,-20.0
179361,-14.0,-12.0,116.66666666666667
179362,2.0,1.0,200.0
179363,-4.0,-10.0,40.0
179364,2.0,5.0,40.0
179365,-2.0,4.0,-50.0
179366,-5.0,1.0,-500.0
179367,-7.0,-2.0,350.0
180114,0.0,2.0,0.0
180125,-1.0,0.0,-inf
180130,0.0,0.0,
180153,-7.0,0.0,-inf
180155,-2.0,1.0,-200.0
180159,-1.0,0.0,-inf
180164,-4.0,0.0,-inf
180165,-1.0,0.0,-inf
180166,-6.0,2.0,-300.0
180167,-6.0,0.0,-inf
180170,-2.0,0.0,-inf
180220,0.0,1.0,0.0
180221,-1.0,0.0,-inf
180222,-2.0,0.0,-inf
180224,-3.0,0.0,-inf
180225,-2.0,0.0,-inf
180226,-4.0,3.0,-133.33333333333331
180227,-3.0,0.0,-inf
180228,-1.0,1.0,-100.0
180234,-1.0,1.0,-100.0
180235,-1.0,2.0,-50.0
180237,-3.0,8.0,-37.5
180249,0.0,2.0,0.0
180250,-1.0,0.0,-inf
180251,0.0,2.0,0.0
180252,-1.0,0.0,-inf
180503,-2.0,0.0,-inf
180546,0.0,3.0,0.0
180554,-2.0,3.0,-66.66666666666666
180555,-2.0,0.0,-inf
180617,-1.0,0.0,-inf
180665,-1.0,0.0,-inf
180668,-2.0,0.0,-inf
180678,-3.0,0.0,-inf
180679,-1.0,-1.0,100.0
180695,0.0,0.0,
180704,-1.0,1.0,-100.0
180705,-3.0,0.0,-inf
180710,-2.0,0.0,-inf
180711,0.0,2.0,0.0
180716,-1.0,3.0,-33.33333333333333
180719,-8.0,2.0,-400.0
180722,-3.0,0.0,-inf
180724,0.0,0.0,
180729,-11.0,0.0,-inf
180778,-1.0,0.0,-inf
180781,2.0,1.0,200.0
180815,-1.0,2.0,-50.0
180836,-1.0,1.0,-100.0
180837,-2.0,-2.0,100.0
180838,-2.0,0.0,-inf
180841,-1.0,2.0,-50.0
180842,0.0,1.0,0.0
180843,0.0,0.0,
180846,-3.0,4.0,-75.0
180848,-2.0,0.0,-inf
180849,-7.0,0.0,-inf
180850,0.0,0.0,
180851,-1.0,0.0,-inf
180945,0.0,0.0,
181051,0.0,0.0,
181101,0.0,0.0,
181112,-5.0,0.0,-inf
181124,0.0,0.0,
181134,0.0,0.0,
181142,0.0,0.0,
181156,-1.0,0.0,-inf
181266,0.0,0.0,
181270,0.0,2.0,0.0
181307,-2.0,1.0,-200.0
181398,0.0,0.0,
181455,0.0,0.0,
181731,-2.0,0.0,-inf
181733,-1.0,0.0,-inf
181734,0.0,0.0,
181826,0.0,0.0,
181829,-1.0,0.0,-inf
181832,-1.0,0.0,-inf
181835,-2.0,0.0,-inf
181836,0.0,10.0,0.0
181839,-2.0,2.0,-100.0
181845,-3.0,0.0,-inf
181847,0.0,0.0,
181851,0.0,0.0,
181853,-2.0,0.0,-inf
181869,-1.0,1.0,-100.0
181876,-21.0,5.0,-420.0
181882,-3.0,0.0,-inf
181888,-8.0,0.0,-inf
181891,-34.0,-11.0,309.09090909090907
181897,-3.0,1.0,-300.0
181903,-3.0,1.0,-300.0
181907,-1.0,0.0,-inf
181909,-2.0,3.0,-66.66666666666666
181913,-5.0,1.0,-500.0
181915,-5.0,1.0,-500.0
181930,-1.0,0.0,-inf
182073,-1.0,0.0,-inf
182123,1.0,2.0,50.0
182134,0.0,0.0,
182137,-1.0,2.0,-50.0
182146,-3.0,8.0,-37.5
182182,-4.0,0.0,-inf
182188,0.0,0.0,
182190,-4.0,0.0,-inf
182192,-1.0,1.0,-100.0
182193,-1.0,0.0,-inf
182194,-10.0,1.0,-1000.0
182196,-6.0,-15.0,40.0
182198,-23.0,-5.0,459.99999999999994
182200,-8.0,-1.0,800.0
182203,-4.0,0.0,-inf
182205,-5.0,-4.0,125.0
182207,-1.0,0.0,-inf
182209,-4.0,4.0,-100.0
182211,-4.0,-8.0,50.0
182213,-7.0,0.0,-inf
182214,-2.0,0.0,-inf
182216,-1.0,2.0,-50.0
182218,0.0,2.0,0.0
182220,-2.0,1.0,-200.0
182221,1.0,1.0,100.0
182222,-8.0,3.0,-266.66666666666663
182224,-1.0,0.0,-inf
182226,-2.0,0.0,-inf
182228,-4.0,3.0,-133.33333333333331
182230,-5.0,2.0,-250.0
182232,-2.0,0.0,-inf
182234,-6.0,2.0,-300.0
182238,-1.0,0.0,-inf
182243,-1.0,0.0,-inf
182255,0.0,0.0,
182257,-2.0,0.0,-inf
182266,0.0,0.0,
182347,-2.0,0.0,-inf
182356,-1.0,0.0,-inf
182419,0.0,0.0,
182446,0.0,0.0,
182544,-1.0,0.0,-inf
182547,-3.0,0.0,-inf
182550,7.0,25.0,28.000000000000004
182551,-3.0,1.0,-300.0
182552,-2.0,0.0,-inf
182594,-4.0,1.0,-400.0
182653,0.0,0.0,
182697,-1.0,0.0,-inf
182701,0.0,0.0,
182714,2.0,2.0,100.0
182716,-13.0,0.0,-inf
182717,3.0,5.0,60.0
182718,1.0,4.0,25.0
182719,-2.0,0.0,-inf
183047,-2.0,0.0,-inf
183059,-2.0,0.0,-inf
183060,0.0,0.0,
183086,-2.0,2.0,-100.0
183293,-1.0,1.0,-100.0
183298,-1.0,0.0,-inf
183302,0.0,0.0,
183308,-3.0,0.0,-inf
183311,-2.0,0.0,-inf
183312,-1.0,1.0,-100.0
183315,-1.0,0.0,-inf
183319,-1.0,0.0,-inf
183322,0.0,0.0,
183328,0.0,0.0,
183463,-1.0,0.0,-inf
183512,-1.0,0.0,-inf
183513,0.0,-4.0,-0.0
183515,-2.0,8.0,-25.0
183517,-10.0,-1.0,1000.0
183518,-1.0,0.0,-inf
183519,1.0,0.0,inf
183521,-2.0,1.0,-200.0
183522,0.0,0.0,
183523,-3.0,1.0,-300.0
183525,-3.0,0.0,-inf
183528,0.0,2.0,0.0
183530,-1.0,0.0,-inf
183532,-5.0,0.0,-inf
183534,-4.0,9.0,-44.44444444444444
183541,0.0,0.0,
183545,-8.0,3.0,-266.66666666666663
183547,-17.0,0.0,-inf
183550,0.0,2.0,0.0
183557,-2.0,0.0,-inf
183559,0.0,0.0,
183560,-2.0,1.0,-200.0
183561,-1.0,0.0,-inf
183563,0.0,2.0,0.0
183565,4.0,4.0,100.0
183567,0.0,2.0,0.0
183573,0.0,0.0,
183577,-1.0,0.0,-inf
183579,-2.0,2.0,-100.0
183581,-2.0,2.0,-100.0
183583,-4.0,0.0,-inf
183671,-2.0,0.0,-inf
183693,-2.0,0.0,-inf
183695,0.0,0.0,
183696,-5.0,1.0,-500.0
183699,-2.0,3.0,-66.66666666666666
183702,-1.0,3.0,-33.33333333333333
183708,-2.0,0.0,-inf
183711,-1.0,0.0,-inf
183714,-3.0,0.0,-inf
183734,-3.0,0.0,-inf
183735,0.0,2.0,0.0
183740,-3.0,0.0,-inf
183743,-2.0,0.0,-inf
183746,-1.0,0.0,-inf
183747,-16.0,0.0,-inf
183749,0.0,0.0,
183750,-4.0,0.0,-inf
183753,-4.0,0.0,-inf
183756,-1.0,0.0,-inf
183759,-4.0,0.0,-inf
183761,0.0,0.0,
183762,-2.0,-3.0,66.66666666666666
183765,-1.0,1.0,-100.0
183767,-3.0,0.0,-inf
183770,-2.0,0.0,-inf
183771,-1.0,2.0,-50.0
183774,-6.0,1.0,-600.0
183777,-4.0,0.0,-inf
183783,-3.0,1.0,-300.0
183786,-3.0,0.0,-inf
183789,-5.0,1.0,-500.0
183795,-2.0,0.0,-inf
183800,-1.0,0.0,-inf
183801,-1.0,0.0,-inf
183813,0.0,0.0,
183814,-3.0,0.0,-inf
183889,-3.0,0.0,-inf
183898,-3.0,0.0,-inf
183904,-1.0,1.0,-100.0
183907,0.0,-2.0,-0.0
183913,-2.0,0.0,-inf
183922,-2.0,2.0,-100.0
183962,-1.0,0.0,-inf
183985,-1.0,0.0,-inf
183993,-4.0,2.0,-200.0
184000,-2.0,0.0,-inf
184001,-3.0,4.0,-75.0
184009,-8.0,0.0,-inf
184029,-1.0,0.0,-inf
184033,0.0,0.0,
184040,-1.0,0.0,-inf
184041,-2.0,1.0,-200.0
184048,-1.0,0.0,-inf
184049,-2.0,2.0,-100.0
184053,-2.0,2.0,-100.0
184056,-4.0,0.0,-inf
184057,-5.0,-2.0,250.0
184064,-5.0,0.0,-inf
184065,-2.0,0.0,-inf
184069,-4.0,0.0,-inf
184072,-1.0,0.0,-inf
184073,2.0,4.0,50.0
184081,0.0,0.0,
184085,-4.0,0.0,-inf
184089,-9.0,2.0,-450.0
184096,0.0,0.0,
184097,-4.0,-1.0,400.0
184105,-6.0,2.0,-300.0
184113,-4.0,1.0,-400.0
184121,0.0,0.0,
184125,0.0,-2.0,-0.0
184129,0.0,2.0,0.0
184242,0.0,0.0,
184250,-2.0,0.0,-inf
184306,-2.0,0.0,-inf
184360,-1.0,0.0,-inf
184363,-2.0,0.0,-inf
184365,-2.0,0.0,-inf
184366,-2.0,0.0,-inf
184369,-4.0,0.0,-inf
184375,-1.0,0.0,-inf
184384,0.0,0.0,
184390,-2.0,0.0,-inf
184399,-4.0,0.0,-inf
184402,-2.0,0.0,-inf
184405,1.0,2.0,50.0
184408,0.0,0.0,
184414,-1.0,0.0,-inf
184416,-2.0,2.0,-100.0
184417,0.0,3.0,0.0
184423,-4.0,-1.0,400.0
184426,0.0,0.0,
184428,0.0,0.0,
184429,-1.0,0.0,-inf
184432,-3.0,0.0,-inf
184438,0.0,0.0,
184441,-4.0,0.0,-inf
184447,-3.0,0.0,-inf
184450,-2.0,0.0,-inf
184453,-3.0,0.0,-inf
184456,-1.0,0.0,-inf
184480,-2.0,1.0,-200.0
184535,-2.0,0.0,-inf
184541,-2.0,0.0,-inf
184623,-1.0,0.0,-inf
184656,0.0,0.0,
184664,-2.0,0.0,-inf
184706,0.0,0.0,
184712,-1.0,0.0,-inf
184718,0.0,0.0,
184720,-2.0,1.0,-200.0
184722,-5.0,0.0,-inf
184730,0.0,0.0,
184734,-2.0,2.0,-100.0
184738,-4.0,0.0,-inf
184743,-5.0,0.0,-inf
184750,-2.0,0.0,-inf
184752,-1.0,0.0,-inf
184784,0.0,0.0,
184786,-1.0,1.0,-100.0
184873,0.0,0.0,
184897,0.0,0.0,
184919,-1.0,0.0,-inf
184935,-2.0,0.0,-inf
184939,-2.0,0.0,-inf
184969,-1.0,0.0,-inf
185022,-180.0,1022.0,-17.61252446183953
185025,-3132.0,10492.0,-29.851315287838354
185108,-3.0,-49.0,6.122448979591836
185109,-2.0,-29.0,6.896551724137931
185110,4.0,-36.0,-11.11111111111111
185111,-37.0,-39.0,94.87179487179486
185112,-4.0,-18.0,22.22222222222222
185113,-12.0,-15.0,80.0
185114,0.0,-16.0,-0.0
185115,-11.0,-16.0,68.75
185116,4.0,-23.0,-17.391304347826086
185117,-10.0,-1.0,1000.0
185119,-1.0,-9.0,11.11111111111111
185141,-1356.0,2831.0,-47.89826916283999
185143,-216.0,557.0,-38.77917414721723
185516,0.0,0.0,
187202,-216.0,1639.0,-13.178767541183648
188417,-5.0,0.0,-inf
188418,-6.0,6.0,-100.0
188426,-5.0,0.0,-inf
188427,-6.0,11.0,-54.54545454545454
188428,1.0,7.0,14.285714285714285
188429,-4.0,1.0,-400.0
188432,-5.0,7.0,-71.42857142857143
188433,-2.0,0.0,-inf
188553,-7.0,0.0,-inf
188554,0.0,-8.0,-0.0
188555,-2.0,-6.0,33.33333333333333
188556,-5.0,-1.0,500.0
188557,3.0,-2.0,-150.0
188560,-1.0,0.0,-inf
188561,3.0,2.0,150.0
188562,-6.0,0.0,-inf
188563,-1.0,0.0,-inf
188567,-1.0,0.0,-inf
188702,-8.0,0.0,-inf
188704,0.0,1.0,0.0
188705,-2.0,3.0,-66.66666666666666
188709,-3.0,2.0,-150.0
188711,-2.0,0.0,-inf
188712,-11.0,3.0,-366.66666666666663
188714,0.0,0.0,
188715,-2.0,-1.0,200.0
188763,-1.0,-1.0,100.0
1EF006LF,-1.0,0.0,-inf
1EF010LF,-5.0,0.0,-inf
1EF014LF,-4.0,0.0,-inf
1EF023LF,-3.0,0.0,-inf
1EF032LF,-4.0,0.0,-inf
1EF040LF,-1.0,0.0,-inf
1EF043LF,-2.0,0.0,-inf
1EF053LF,-6.0,0.0,-inf
1EF056LF,-2.0,0.0,-inf
1EF057LF,-1.0,0.0,-inf
1EF058LF,-5.0,0.0,-inf
1EF062LF,-1.0,0.0,-inf
1EF063LF,-2.0,0.0,-inf
1EF067LF,-1.0,0.0,-inf
1EF068LF,-2.0,0.0,-inf
1EF070LF,-1.0,0.0,-inf
1EF071LF,-3.0,1.0,-300.0
1EF142LF,-1.0,0.0,-inf
1EF148LF,-2.0,0.0,-inf
209047,-1929.0,146.0,-1321.2328767123288
210618,-2640.0,16273.0,-16.22319179008173
223240,-2000.0,0.0,-inf
226220,-34.0,434.0,-7.834101382488479
226260,-1236.0,289.0,-427.68166089965393
226280,-555.0,-363.0,152.89256198347107
226700,-14.0,189.0,-7.4074074074074066
226720,-935.0,414.0,-225.8454106280193
226740,-245.0,202.0,-121.28712871287128
227000,-86.0,82.0,-104.8780487804878
