item_number,transaction_date_received,Quantity_received,period,transaction_date_shipped,Quantity_shipped,ship_receive_ratio,previous_ratio
P2000884,2022-12-31 00:00:00,75.0,2022,2022-12-31 00:00:00,113.0,1.5066666666666666,0.46956521739130436
P2000884,2023-12-31 00:00:00,54.0,2023,2023-12-31 00:00:00,88.0,1.6296296296296295,1.5066666666666666
P2000888,2021-12-31 00:00:00,321.0,2021,2021-12-31 00:00:00,602.0,1.8753894080996885,
P2000888,2022-12-31 00:00:00,348.0,2022,2022-12-31 00:00:00,346.0,0.9942528735632183,1.8753894080996885
P2000888,2023-12-31 00:00:00,70.0,2023,2023-12-31 00:00:00,69.0,0.9857142857142858,0.9942528735632183
P2000890,2021-12-31 00:00:00,187.0,2021,2021-12-31 00:00:00,208.0,1.1122994652406417,
P2000890,2022-12-31 00:00:00,220.0,2022,2022-12-31 00:00:00,91.0,0.41363636363636364,1.1122994652406417
P2000890,2023-12-31 00:00:00,54.0,2023,2023-12-31 00:00:00,121.0,2.240740740740741,0.41363636363636364
P2000892,2021-12-31 00:00:00,54.0,2021,2021-12-31 00:00:00,108.0,2.0,
P2000892,2022-12-31 00:00:00,134.0,2022,2022-12-31 00:00:00,134.0,1.0,2.0
P2000892,2023-12-31 00:00:00,58.0,2023,2023-12-31 00:00:00,38.0,0.6551724137931034,1.0
P2000896,2021-12-31 00:00:00,10.0,2021,0,0.0,0.0,
P2000896,2022-12-31 00:00:00,1.0,2022,0,0.0,0.0,0.0
P2000898,2021-12-31 00:00:00,10.0,2021,0,0.0,0.0,
P2000898,2022-12-31 00:00:00,14.0,2022,0,0.0,0.0,0.0
P2000905,2021-12-31 00:00:00,17.0,2021,0,0.0,0.0,
P2000911,2021-12-31 00:00:00,24.0,2021,2021-12-31 00:00:00,10.0,0.4166666666666667,
P2000915,2021-12-31 00:00:00,337.0,2021,2021-12-31 00:00:00,390.0,1.1572700296735905,
P2000915,2022-12-31 00:00:00,126.0,2022,2022-12-31 00:00:00,64.0,0.5079365079365079,1.1572700296735905
P2000915,2023-12-31 00:00:00,74.0,2023,2023-12-31 00:00:00,146.0,1.972972972972973,0.5079365079365079
P2000917,2021-12-31 00:00:00,618.0,2021,2021-12-31 00:00:00,846.0,1.3689320388349515,
P2000917,2022-12-31 00:00:00,344.0,2022,2022-12-31 00:00:00,239.0,0.6947674418604651,1.3689320388349515
P2000917,2023-12-31 00:00:00,70.0,2023,2023-12-31 00:00:00,198.0,2.8285714285714287,0.6947674418604651
P2000919,2021-12-31 00:00:00,316.0,2021,2021-12-31 00:00:00,301.0,0.9525316455696202,
P2000919,2022-12-31 00:00:00,188.0,2022,2022-12-31 00:00:00,141.0,0.75,0.9525316455696202
P2000921,2021-12-31 00:00:00,7.0,2021,0,0.0,0.0,
P2000921,2022-12-31 00:00:00,20.0,2022,0,0.0,0.0,0.0
P2000970,2023-12-31 00:00:00,4.0,2023,2023-12-31 00:00:00,4.0,1.0,
P2000986,2023-12-31 00:00:00,4.0,2023,2023-12-31 00:00:00,4.0,1.0,
P2001003,2021-12-31 00:00:00,355.0,2021,2021-12-31 00:00:00,218.0,0.6140845070422535,
P2001003,2022-12-31 00:00:00,120.0,2022,2022-12-31 00:00:00,276.0,2.3,0.6140845070422535
P2001005,2021-12-31 00:00:00,23.0,2021,2021-12-31 00:00:00,19.0,0.8260869565217391,
P2001005,2023-12-31 00:00:00,22.0,2023,2023-12-31 00:00:00,1.0,0.045454545454545456,0.8260869565217391
P2001007,2021-12-31 00:00:00,808.0,2021,2021-12-31 00:00:00,1079.0,1.3353960396039604,
P2001007,2022-12-31 00:00:00,689.0,2022,2022-12-31 00:00:00,534.0,0.7750362844702468,1.3353960396039604
P2001007,2023-12-31 00:00:00,717.0,2023,2023-12-31 00:00:00,547.0,0.7629009762900977,0.7750362844702468
P2001009,2021-12-31 00:00:00,22.0,2021,0,0.0,0.0,
P2001011,2021-12-31 00:00:00,922.0,2021,2021-12-31 00:00:00,1406.0,1.524945770065076,
P2001011,2022-12-31 00:00:00,701.0,2022,2022-12-31 00:00:00,639.0,0.9115549215406562,1.524945770065076
P2001011,2023-12-31 00:00:00,684.0,2023,2023-12-31 00:00:00,834.0,1.219298245614035,0.9115549215406562
P2001013,2021-12-31 00:00:00,26.0,2021,2021-12-31 00:00:00,20.0,0.7692307692307693,
P2001013,2022-12-31 00:00:00,39.0,2022,2022-12-31 00:00:00,10.0,0.2564102564102564,0.7692307692307693
P2001013,2023-12-31 00:00:00,3.0,2023,0,0.0,0.0,0.2564102564102564
P2001053,2021-12-31 00:00:00,3.0,2021,2021-12-31 00:00:00,2.0,0.6666666666666666,
P2001057,2022-12-31 00:00:00,3.0,2022,2022-12-31 00:00:00,2.0,0.6666666666666666,
P2001125,2021-12-31 00:00:00,640.0,2021,2021-12-31 00:00:00,640.0,1.0,
P2001125,2022-12-31 00:00:00,18784.0,2022,2022-12-31 00:00:00,2663.0,0.14176959114139692,1.0
P2001125,2023-12-31 00:00:00,723.0,2023,2023-12-31 00:00:00,7858.0,10.868603042876902,0.14176959114139692
P2001127,2021-12-31 00:00:00,2040.0,2021,2021-12-31 00:00:00,2765.0,1.3553921568627452,
P2001127,2022-12-31 00:00:00,7870.0,2022,2022-12-31 00:00:00,2408.0,0.3059720457433291,1.3553921568627452
P2001127,2023-12-31 00:00:00,1189.0,2023,2023-12-31 00:00:00,3497.0,2.9411269974768715,0.3059720457433291
P2001146,2021-12-31 00:00:00,358.0,2021,2021-12-31 00:00:00,401.0,1.1201117318435754,
P2001146,2022-12-31 00:00:00,84.0,2022,2022-12-31 00:00:00,241.0,2.869047619047619,1.1201117318435754
P2001146,2023-12-31 00:00:00,138.0,2023,0,0.0,0.0,2.869047619047619
P2001147,2021-12-31 00:00:00,83.0,2021,2021-12-31 00:00:00,61.0,0.7349397590361446,
P2001147,2022-12-31 00:00:00,28.0,2022,2022-12-31 00:00:00,34.0,1.2142857142857142,0.7349397590361446
P2001149,2022-12-31 00:00:00,40.0,2022,2022-12-31 00:00:00,13.0,0.325,
P2001149,2023-12-31 00:00:00,28.0,2023,2023-12-31 00:00:00,31.0,1.1071428571428572,0.325
P2001152,2021-12-31 00:00:00,232.0,2021,2021-12-31 00:00:00,257.0,1.1077586206896552,
P2001152,2022-12-31 00:00:00,70.0,2022,2022-12-31 00:00:00,69.0,0.9857142857142858,1.1077586206896552
P2001152,2023-12-31 00:00:00,440.0,2023,0,0.0,0.0,0.9857142857142858
P2001155,2021-12-31 00:00:00,260.0,2021,2021-12-31 00:00:00,218.0,0.8384615384615385,
P2001155,2022-12-31 00:00:00,409.0,2022,2022-12-31 00:00:00,148.0,0.36185819070904646,0.8384615384615385
P2001155,2023-12-31 00:00:00,101.0,2023,2023-12-31 00:00:00,164.0,1.6237623762376239,0.36185819070904646
P2001157,2021-12-31 00:00:00,21.0,2021,0,0.0,0.0,
P2001157,2022-12-31 00:00:00,48.0,2022,2022-12-31 00:00:00,66.0,1.375,0.0
P2001157,2023-12-31 00:00:00,100.0,2023,0,0.0,0.0,1.375
P2001158,2022-12-31 00:00:00,12.0,2022,2022-12-31 00:00:00,12.0,1.0,
P2001164,2021-12-31 00:00:00,101.0,2021,2021-12-31 00:00:00,48.0,0.4752475247524752,
P2001171,2021-12-31 00:00:00,25.0,2021,2021-12-31 00:00:00,26.0,1.04,
P2001171,2022-12-31 00:00:00,32.0,2022,2022-12-31 00:00:00,33.0,1.03125,1.04
P2001173,2022-12-31 00:00:00,40.0,2022,2022-12-31 00:00:00,40.0,1.0,
P2001235,2021-12-31 00:00:00,18.0,2021,2021-12-31 00:00:00,16.0,0.8888888888888888,
P2001235,2023-12-31 00:00:00,6.0,2023,2023-12-31 00:00:00,11.0,1.8333333333333333,0.8888888888888888
P2001236,2021-12-31 00:00:00,10.0,2021,2021-12-31 00:00:00,4.0,0.4,
P2001239,2023-12-31 00:00:00,4.0,2023,2023-12-31 00:00:00,4.0,1.0,
P2001262,2021-12-31 00:00:00,280.0,2021,2021-12-31 00:00:00,280.0,1.0,
P2001268,2021-12-31 00:00:00,2.0,2021,2021-12-31 00:00:00,6.0,3.0,
P2001268,2022-12-31 00:00:00,4.0,2022,2022-12-31 00:00:00,4.0,1.0,3.0
P2001324,2021-12-31 00:00:00,120.0,2021,2021-12-31 00:00:00,60.0,0.5,
P2001324,2022-12-31 00:00:00,60.0,2022,2022-12-31 00:00:00,85.0,1.4166666666666667,0.5
P2001326,2022-12-31 00:00:00,30.0,2022,0,0.0,0.0,
P2001335,2021-12-31 00:00:00,6606.0,2021,2021-12-31 00:00:00,4423.0,0.6695428398425673,
P2001335,2022-12-31 00:00:00,10060.0,2022,2022-12-31 00:00:00,5884.0,0.5848906560636183,0.6695428398425673
P2001335,2023-12-31 00:00:00,1488.0,2023,2023-12-31 00:00:00,1884.0,1.2661290322580645,0.5848906560636183
P2001337,2021-12-31 00:00:00,2825.0,2021,2021-12-31 00:00:00,1663.0,0.5886725663716814,
P2001337,2022-12-31 00:00:00,2600.0,2022,2022-12-31 00:00:00,1356.0,0.5215384615384615,0.5886725663716814
P2001391,2021-12-31 00:00:00,224.0,2021,2021-12-31 00:00:00,120.0,0.5357142857142857,
P2001568,2021-12-31 00:00:00,16.0,2021,2021-12-31 00:00:00,4.0,0.25,
P2001575,2021-12-31 00:00:00,2100.0,2021,2021-12-31 00:00:00,1910.0,0.9095238095238095,
P2001575,2022-12-31 00:00:00,1439.0,2022,2022-12-31 00:00:00,907.0,0.6302988186240445,0.9095238095238095
P2001575,2023-12-31 00:00:00,240.0,2023,2023-12-31 00:00:00,562.0,2.341666666666667,0.6302988186240445
P2001576,2021-12-31 00:00:00,90.0,2021,2021-12-31 00:00:00,120.0,1.3333333333333333,
P2001576,2022-12-31 00:00:00,191.0,2022,2022-12-31 00:00:00,145.0,0.7591623036649214,1.3333333333333333
P2001576,2023-12-31 00:00:00,110.0,2023,2023-12-31 00:00:00,30.0,0.2727272727272727,0.7591623036649214
P2001577,2021-12-31 00:00:00,180.0,2021,2021-12-31 00:00:00,194.0,1.0777777777777777,
P2001577,2022-12-31 00:00:00,141.0,2022,2022-12-31 00:00:00,101.0,0.7163120567375887,1.0777777777777777
P2001577,2023-12-31 00:00:00,40.0,2023,2023-12-31 00:00:00,81.0,2.025,0.7163120567375887
P2001578,2021-12-31 00:00:00,60.0,2021,2021-12-31 00:00:00,81.0,1.35,
P2001578,2022-12-31 00:00:00,65.0,2022,2022-12-31 00:00:00,50.0,0.7692307692307693,1.35
P2001579,2022-12-31 00:00:00,3.0,2022,2022-12-31 00:00:00,1.0,0.3333333333333333,
P2001579,2023-12-31 00:00:00,9.0,2023,2023-12-31 00:00:00,10.0,1.1111111111111112,0.3333333333333333
P2001601,2021-12-31 00:00:00,316.0,2021,2021-12-31 00:00:00,150.0,0.47468354430379744,
P2001601,2022-12-31 00:00:00,302.0,2022,2022-12-31 00:00:00,93.0,0.3079470198675497,0.47468354430379744
P2001601,2023-12-31 00:00:00,12.0,2023,2023-12-31 00:00:00,87.0,7.25,0.3079470198675497
P2001605,2021-12-31 00:00:00,361.0,2021,2021-12-31 00:00:00,230.0,0.6371191135734072,
P2001605,2022-12-31 00:00:00,486.0,2022,2022-12-31 00:00:00,203.0,0.4176954732510288,0.6371191135734072
P2001605,2023-12-31 00:00:00,29.0,2023,2023-12-31 00:00:00,141.0,4.862068965517241,0.4176954732510288
P2001617,2021-12-31 00:00:00,662.0,2021,2021-12-31 00:00:00,493.0,0.7447129909365559,
P2001617,2022-12-31 00:00:00,576.0,2022,2022-12-31 00:00:00,290.0,0.5034722222222222,0.7447129909365559
P2001617,2023-12-31 00:00:00,182.0,2023,2023-12-31 00:00:00,360.0,1.978021978021978,0.5034722222222222
P2001619,2021-12-31 00:00:00,518.0,2021,2021-12-31 00:00:00,352.0,0.6795366795366795,
P2001619,2022-12-31 00:00:00,658.0,2022,2022-12-31 00:00:00,226.0,0.3434650455927052,0.6795366795366795
P2001619,2023-12-31 00:00:00,96.0,2023,2023-12-31 00:00:00,298.0,3.1041666666666665,0.3434650455927052
P2001621,2021-12-31 00:00:00,466.0,2021,2021-12-31 00:00:00,475.0,1.01931330472103,
P2001621,2022-12-31 00:00:00,648.0,2022,2022-12-31 00:00:00,192.0,0.2962962962962963,1.01931330472103
P2001621,2023-12-31 00:00:00,119.0,2023,2023-12-31 00:00:00,171.0,1.4369747899159664,0.2962962962962963
P2001623,2021-12-31 00:00:00,404.0,2021,2021-12-31 00:00:00,337.0,0.8341584158415841,
P2001623,2022-12-31 00:00:00,808.0,2022,2022-12-31 00:00:00,262.0,0.32425742574257427,0.8341584158415841
P2001623,2023-12-31 00:00:00,139.0,2023,2023-12-31 00:00:00,217.0,1.5611510791366907,0.32425742574257427
P2001625,2021-12-31 00:00:00,648.0,2021,2021-12-31 00:00:00,479.0,0.7391975308641975,
P2001625,2022-12-31 00:00:00,647.0,2022,2022-12-31 00:00:00,285.0,0.44049459041731065,0.7391975308641975
P2001625,2023-12-31 00:00:00,82.0,2023,2023-12-31 00:00:00,252.0,3.073170731707317,0.44049459041731065
P2001630,2021-12-31 00:00:00,261.0,2021,2021-12-31 00:00:00,196.0,0.7509578544061303,
P2001630,2022-12-31 00:00:00,245.0,2022,2022-12-31 00:00:00,153.0,0.6244897959183674,0.7509578544061303
P2001630,2023-12-31 00:00:00,135.0,2023,2023-12-31 00:00:00,138.0,1.0222222222222221,0.6244897959183674
P2001637,2021-12-31 00:00:00,72.0,2021,2021-12-31 00:00:00,67.0,0.9305555555555556,
P2001637,2022-12-31 00:00:00,130.0,2022,2022-12-31 00:00:00,37.0,0.2846153846153846,0.9305555555555556
P2001638,2021-12-31 00:00:00,140.0,2021,2021-12-31 00:00:00,70.0,0.5,
P2001638,2022-12-31 00:00:00,60.0,2022,2022-12-31 00:00:00,66.0,1.1,0.5
P2001638,2023-12-31 00:00:00,50.0,2023,2023-12-31 00:00:00,57.0,1.14,1.1
P2001639,2021-12-31 00:00:00,40.0,2021,2021-12-31 00:00:00,44.0,1.1,
P2001639,2022-12-31 00:00:00,20.0,2022,2022-12-31 00:00:00,32.0,1.6,1.1
P2001639,2023-12-31 00:00:00,30.0,2023,2023-12-31 00:00:00,20.0,0.6666666666666666,1.6
P2001640,2021-12-31 00:00:00,180.0,2021,2021-12-31 00:00:00,168.0,0.9333333333333333,
P2001640,2022-12-31 00:00:00,792.0,2022,2022-12-31 00:00:00,87.0,0.10984848484848485,0.9333333333333333
P2001640,2023-12-31 00:00:00,36.0,2023,2023-12-31 00:00:00,98.0,2.7222222222222223,0.10984848484848485
P2001641,2021-12-31 00:00:00,72.0,2021,2021-12-31 00:00:00,77.0,1.0694444444444444,
P2001641,2022-12-31 00:00:00,80.0,2022,2022-12-31 00:00:00,41.0,0.5125,1.0694444444444444
P2001641,2023-12-31 00:00:00,90.0,2023,2023-12-31 00:00:00,81.0,0.9,0.5125
P2001741,2021-12-31 00:00:00,329.0,2021,2021-12-31 00:00:00,358.0,1.088145896656535,
P2001741,2022-12-31 00:00:00,103.0,2022,2022-12-31 00:00:00,229.0,2.2233009708737863,1.088145896656535
P2001742,2021-12-31 00:00:00,244.0,2021,2021-12-31 00:00:00,258.0,1.0573770491803278,
P2001742,2022-12-31 00:00:00,160.0,2022,2022-12-31 00:00:00,175.0,1.09375,1.0573770491803278
P2001744,2021-12-31 00:00:00,72.0,2021,2021-12-31 00:00:00,72.0,1.0,
P2001744,2022-12-31 00:00:00,54.0,2022,2022-12-31 00:00:00,82.0,1.5185185185185186,1.0
P2001745,2021-12-31 00:00:00,2016.0,2021,2021-12-31 00:00:00,2451.0,1.2157738095238095,
P2001745,2022-12-31 00:00:00,1116.0,2022,2022-12-31 00:00:00,1356.0,1.2150537634408602,1.2157738095238095
P2001745,2023-12-31 00:00:00,634.0,2023,2023-12-31 00:00:00,1036.0,1.6340694006309149,1.2150537634408602
P2001747,2021-12-31 00:00:00,46.0,2021,2021-12-31 00:00:00,76.0,1.6521739130434783,
P2001747,2022-12-31 00:00:00,38.0,2022,2022-12-31 00:00:00,45.0,1.1842105263157894,1.6521739130434783
P2001863,2021-12-31 00:00:00,1.0,2021,0,0.0,0.0,
P2002322,2021-12-31 00:00:00,4.0,2021,2021-12-31 00:00:00,10.0,2.5,
P2002330,2021-12-31 00:00:00,12.0,2021,0,0.0,0.0,
P2002330,2022-12-31 00:00:00,12.0,2022,2022-12-31 00:00:00,12.0,1.0,0.0
P2002338,2022-12-31 00:00:00,40.0,2022,2022-12-31 00:00:00,11.0,0.275,
P2002356,2022-12-31 00:00:00,10.0,2022,2022-12-31 00:00:00,5.0,0.5,
P2002356,2023-12-31 00:00:00,10.0,2023,2023-12-31 00:00:00,4.0,0.4,0.5
P2002376,2021-12-31 00:00:00,1300.0,2021,2021-12-31 00:00:00,1200.0,0.9230769230769231,
P2002376,2022-12-31 00:00:00,1400.0,2022,2022-12-31 00:00:00,716.0,0.5114285714285715,0.9230769230769231
P2002376,2023-12-31 00:00:00,198.0,2023,2023-12-31 00:00:00,354.0,1.7878787878787878,0.5114285714285715
P2002390,2021-12-31 00:00:00,691.0,2021,2021-12-31 00:00:00,759.0,1.0984081041968161,
P2002390,2022-12-31 00:00:00,652.0,2022,2022-12-31 00:00:00,576.0,0.8834355828220859,1.0984081041968161
P2002390,2023-12-31 00:00:00,407.0,2023,2023-12-31 00:00:00,509.0,1.2506142506142506,0.8834355828220859
P2002392,2021-12-31 00:00:00,476.0,2021,2021-12-31 00:00:00,601.0,1.2626050420168067,
P2002392,2022-12-31 00:00:00,279.0,2022,2022-12-31 00:00:00,318.0,1.1397849462365592,1.2626050420168067
P2002392,2023-12-31 00:00:00,81.0,2023,2023-12-31 00:00:00,129.0,1.5925925925925926,1.1397849462365592
P2002394,2021-12-31 00:00:00,387.0,2021,2021-12-31 00:00:00,620.0,1.6020671834625324,
P2002394,2022-12-31 00:00:00,667.0,2022,2022-12-31 00:00:00,384.0,0.5757121439280359,1.6020671834625324
P2002394,2023-12-31 00:00:00,396.0,2023,2023-12-31 00:00:00,567.0,1.4318181818181819,0.5757121439280359
P2002396,2021-12-31 00:00:00,190.0,2021,2021-12-31 00:00:00,271.0,1.4263157894736842,
P2002396,2022-12-31 00:00:00,70.0,2022,2022-12-31 00:00:00,114.0,1.6285714285714286,1.4263157894736842
P2002396,2023-12-31 00:00:00,80.0,2023,2023-12-31 00:00:00,11.0,0.1375,1.6285714285714286
P2002398,2021-12-31 00:00:00,411.0,2021,2021-12-31 00:00:00,508.0,1.2360097323600974,
P2002398,2022-12-31 00:00:00,406.0,2022,2022-12-31 00:00:00,458.0,1.1280788177339902,1.2360097323600974
P2002398,2023-12-31 00:00:00,459.0,2023,2023-12-31 00:00:00,222.0,0.48366013071895425,1.1280788177339902
P2002400,2021-12-31 00:00:00,555.0,2021,2021-12-31 00:00:00,853.0,1.536936936936937,
P2002400,2022-12-31 00:00:00,1230.0,2022,2022-12-31 00:00:00,996.0,0.8097560975609757,1.536936936936937
P2002400,2023-12-31 00:00:00,1435.0,2023,2023-12-31 00:00:00,480.0,0.3344947735191638,0.8097560975609757
P2002402,2021-12-31 00:00:00,188.0,2021,2021-12-31 00:00:00,179.0,0.9521276595744681,
P2002402,2022-12-31 00:00:00,264.0,2022,2022-12-31 00:00:00,107.0,0.4053030303030303,0.9521276595744681
P2002402,2023-12-31 00:00:00,51.0,2023,2023-12-31 00:00:00,71.0,1.392156862745098,0.4053030303030303
P2002404,2021-12-31 00:00:00,1241.0,2021,2021-12-31 00:00:00,824.0,0.6639806607574537,
P2002404,2022-12-31 00:00:00,618.0,2022,2022-12-31 00:00:00,395.0,0.63915857605178,0.6639806607574537
P2002404,2023-12-31 00:00:00,223.0,2023,2023-12-31 00:00:00,383.0,1.7174887892376682,0.63915857605178
P2002406,2021-12-31 00:00:00,1352.0,2021,2021-12-31 00:00:00,828.0,0.6124260355029586,
P2002406,2022-12-31 00:00:00,799.0,2022,2022-12-31 00:00:00,474.0,0.5932415519399249,0.6124260355029586
P2002406,2023-12-31 00:00:00,234.0,2023,2023-12-31 00:00:00,287.0,1.2264957264957266,0.5932415519399249
P2002408,2021-12-31 00:00:00,78.0,2021,2021-12-31 00:00:00,93.0,1.1923076923076923,
P2002408,2022-12-31 00:00:00,33.0,2022,2022-12-31 00:00:00,65.0,1.9696969696969697,1.1923076923076923
P2002408,2023-12-31 00:00:00,12.0,2023,0,0.0,0.0,1.9696969696969697
P2002412,2021-12-31 00:00:00,260.0,2021,2021-12-31 00:00:00,209.0,0.8038461538461539,
P2002412,2022-12-31 00:00:00,348.0,2022,2022-12-31 00:00:00,222.0,0.6379310344827587,0.8038461538461539
P2002412,2023-12-31 00:00:00,62.0,2023,2023-12-31 00:00:00,162.0,2.6129032258064515,0.6379310344827587
P2002414,2021-12-31 00:00:00,256.0,2021,2021-12-31 00:00:00,162.0,0.6328125,
P2002414,2022-12-31 00:00:00,214.0,2022,2022-12-31 00:00:00,120.0,0.5607476635514018,0.6328125
P2002414,2023-12-31 00:00:00,8.0,2023,2023-12-31 00:00:00,64.0,8.0,0.5607476635514018
P2002418,2021-12-31 00:00:00,27.0,2021,2021-12-31 00:00:00,54.0,2.0,
P2002418,2022-12-31 00:00:00,18.0,2022,2022-12-31 00:00:00,18.0,1.0,2.0
P2002420,2021-12-31 00:00:00,3.0,2021,2021-12-31 00:00:00,3.0,1.0,
P2002422,2021-12-31 00:00:00,81.0,2021,2021-12-31 00:00:00,72.0,0.8888888888888888,
P2002422,2022-12-31 00:00:00,115.0,2022,2022-12-31 00:00:00,74.0,0.6434782608695652,0.8888888888888888
P2002422,2023-12-31 00:00:00,8.0,2023,2023-12-31 00:00:00,8.0,1.0,0.6434782608695652
P2002444,2021-12-31 00:00:00,88.0,2021,2021-12-31 00:00:00,62.0,0.7045454545454546,
P2002444,2022-12-31 00:00:00,60.0,2022,2022-12-31 00:00:00,46.0,0.7666666666666667,0.7045454545454546
P2002444,2023-12-31 00:00:00,24.0,2023,2023-12-31 00:00:00,31.0,1.2916666666666667,0.7666666666666667
P2002445,2021-12-31 00:00:00,2.0,2021,0,0.0,0.0,
P2002445,2023-12-31 00:00:00,6.0,2023,2023-12-31 00:00:00,6.0,1.0,0.0
P2002459,2021-12-31 00:00:00,76.0,2021,2021-12-31 00:00:00,68.0,0.8947368421052632,
P2002459,2022-12-31 00:00:00,64.0,2022,2022-12-31 00:00:00,38.0,0.59375,0.8947368421052632
P2002461,2021-12-31 00:00:00,106.0,2021,2021-12-31 00:00:00,128.0,1.2075471698113207,
P2002461,2022-12-31 00:00:00,24.0,2022,2022-12-31 00:00:00,3.0,0.125,1.2075471698113207
P2002463,2021-12-31 00:00:00,146.0,2021,2021-12-31 00:00:00,140.0,0.958904109589041,
P2002463,2022-12-31 00:00:00,88.0,2022,2022-12-31 00:00:00,36.0,0.4090909090909091,0.958904109589041
P2002465,2021-12-31 00:00:00,171.0,2021,2021-12-31 00:00:00,142.0,0.8304093567251462,
P2002465,2022-12-31 00:00:00,72.0,2022,2022-12-31 00:00:00,53.0,0.7361111111111112,0.8304093567251462
P2002465,2023-12-31 00:00:00,60.0,2023,2023-12-31 00:00:00,79.0,1.3166666666666667,0.7361111111111112
P2002466,2021-12-31 00:00:00,4.0,2021,2021-12-31 00:00:00,4.0,1.0,
P2002467,2021-12-31 00:00:00,136.0,2021,2021-12-31 00:00:00,92.0,0.6764705882352942,
P2002467,2022-12-31 00:00:00,80.0,2022,2022-12-31 00:00:00,46.0,0.575,0.6764705882352942
P2002467,2023-12-31 00:00:00,16.0,2023,2023-12-31 00:00:00,47.0,2.9375,0.575
P2002469,2021-12-31 00:00:00,126.0,2021,2021-12-31 00:00:00,102.0,0.8095238095238095,
P2002469,2022-12-31 00:00:00,60.0,2022,2022-12-31 00:00:00,52.0,0.8666666666666667,0.8095238095238095
P2002469,2023-12-31 00:00:00,24.0,2023,2023-12-31 00:00:00,54.0,2.25,0.8666666666666667
P2002471,2021-12-31 00:00:00,56.0,2021,2021-12-31 00:00:00,78.0,1.3928571428571428,
P2002471,2022-12-31 00:00:00,80.0,2022,2022-12-31 00:00:00,52.0,0.65,1.3928571428571428
P2002471,2023-12-31 00:00:00,30.0,2023,2023-12-31 00:00:00,35.0,1.1666666666666667,0.65
P2002480,2021-12-31 00:00:00,96.0,2021,2021-12-31 00:00:00,144.0,1.5,
P2002480,2022-12-31 00:00:00,288.0,2022,2022-12-31 00:00:00,96.0,0.3333333333333333,1.5
P2002480,2023-12-31 00:00:00,72.0,2023,2023-12-31 00:00:00,36.0,0.5,0.3333333333333333
P2002482,2021-12-31 00:00:00,228.0,2021,2021-12-31 00:00:00,206.0,0.9035087719298246,
P2002482,2022-12-31 00:00:00,228.0,2022,2022-12-31 00:00:00,72.0,0.3157894736842105,0.9035087719298246
P2002482,2023-12-31 00:00:00,102.0,2023,2023-12-31 00:00:00,144.0,1.411764705882353,0.3157894736842105
P2002484,2021-12-31 00:00:00,70.0,2021,2021-12-31 00:00:00,63.0,0.9,
P2002484,2022-12-31 00:00:00,33.0,2022,2022-12-31 00:00:00,64.0,1.9393939393939394,0.9
P2002484,2023-12-31 00:00:00,17.0,2023,2023-12-31 00:00:00,2.0,0.11764705882352941,1.9393939393939394
P2002487,2021-12-31 00:00:00,144.0,2021,2021-12-31 00:00:00,126.0,0.875,
P2002487,2022-12-31 00:00:00,112.0,2022,2022-12-31 00:00:00,95.0,0.8482142857142857,0.875
P2002487,2023-12-31 00:00:00,69.0,2023,2023-12-31 00:00:00,37.0,0.5362318840579711,0.8482142857142857
P2002493,2021-12-31 00:00:00,19.0,2021,2021-12-31 00:00:00,15.0,0.7894736842105263,
P2002493,2022-12-31 00:00:00,6.0,2022,2022-12-31 00:00:00,15.0,2.5,0.7894736842105263
P2002493,2023-12-31 00:00:00,6.0,2023,2023-12-31 00:00:00,6.0,1.0,2.5
P2002496,2021-12-31 00:00:00,160.0,2021,2021-12-31 00:00:00,201.0,1.25625,
P2002496,2022-12-31 00:00:00,54.0,2022,2022-12-31 00:00:00,73.0,1.3518518518518519,1.25625
P2002496,2023-12-31 00:00:00,130.0,2023,2023-12-31 00:00:00,100.0,0.7692307692307693,1.3518518518518519
P2002498,2021-12-31 00:00:00,140.0,2021,2021-12-31 00:00:00,142.0,1.0142857142857142,
P2002498,2023-12-31 00:00:00,37.0,2023,2023-12-31 00:00:00,26.0,0.7027027027027027,1.0142857142857142
P2002500,2021-12-31 00:00:00,562.0,2021,2021-12-31 00:00:00,751.0,1.3362989323843417,
P2002500,2022-12-31 00:00:00,123.0,2022,2022-12-31 00:00:00,191.0,1.5528455284552845,1.3362989323843417
P2002500,2023-12-31 00:00:00,210.0,2023,2023-12-31 00:00:00,210.0,1.0,1.5528455284552845
P2002502,2021-12-31 00:00:00,166.0,2021,2021-12-31 00:00:00,209.0,1.2590361445783131,
P2002502,2022-12-31 00:00:00,31.0,2022,2022-12-31 00:00:00,49.0,1.5806451612903225,1.2590361445783131
P2002502,2023-12-31 00:00:00,115.0,2023,2023-12-31 00:00:00,35.0,0.30434782608695654,1.5806451612903225
P2002504,2021-12-31 00:00:00,103.0,2021,2021-12-31 00:00:00,195.0,1.8932038834951457,
P2002504,2022-12-31 00:00:00,162.0,2022,2022-12-31 00:00:00,76.0,0.4691358024691358,1.8932038834951457
P2002504,2023-12-31 00:00:00,278.0,2023,2023-12-31 00:00:00,112.0,0.4028776978417266,0.4691358024691358
P2002506,2021-12-31 00:00:00,143.0,2021,2021-12-31 00:00:00,236.0,1.6503496503496504,
P2002506,2022-12-31 00:00:00,128.0,2022,2022-12-31 00:00:00,59.0,0.4609375,1.6503496503496504
