year,item_number,Quantity_shipped,average_inventory,turnover_rate
2022,P6011065,7.0,1.5,4.666666666666667
2022,P6011066,0.0,0.5,0.0
2022,P6011115,0.0,1.0,0.0
2022,P6011126,0.0,5.0,0.0
2022,P6011127,0.0,1.0,0.0
2022,P6011132,1.0,-0.5,-2.0
2022,P6011139,0.0,1.0,0.0
2022,P6011144,2.0,8.5,0.23529411764705882
2022,P6011156,2.0,-2.0,-1.0
2022,P6011174,0.0,0.5,0.0
2022,P6011175,0.0,0.5,0.0
2022,P6011180,1.0,2.0,0.5
2022,P6011181,0.0,1.0,0.0
2022,P6011196,2.0,43.0,0.046511627906976744
2022,P6011197,1.0,40.25,0.024844720496894408
2022,P6011198,4.0,22.0,0.18181818181818182
2022,P6011199,2.0,23.0,0.08695652173913043
2022,P6011200,1.0,11.75,0.0851063829787234
2022,P6011201,1.0,11.75,0.0851063829787234
2022,P6011204,1.0,16.75,0.05970149253731343
2022,P6011205,1.0,16.75,0.05970149253731343
2022,P6011206,4.0,22.0,0.18181818181818182
2022,P6011208,2.0,21.25,0.09411764705882353
2022,P6011210,4.0,9.0,0.4444444444444444
2022,P6011211,0.0,10.0,0.0
2022,P6011212,5.0,0.25,20.0
2022,P6011213,0.0,10.0,0.0
2022,P6011214,10.0,39.0,0.2564102564102564
2022,P6011215,0.0,10.0,0.0
2022,P6011216,10.0,-3.5,-2.857142857142857
2022,P6011236,4.0,27.5,0.14545454545454545
2022,P6011243,0.0,0.5,0.0
2022,P6011294,0.0,1.0,0.0
2022,P6011297,1.0,1.0,1.0
2022,P6011298,0.0,0.5,0.0
2022,P6011301,2.0,1.0,2.0
2022,P6011302,0.0,1.75,0.0
2022,P6011311,0.0,1.0,0.0
2022,P6011312,1.0,1.25,0.8
2022,P6011341,11.0,19.75,0.5569620253164557
2022,P6011342,10.0,10.5,0.9523809523809523
2022,P6011343,2.0,19.0,0.10526315789473684
2022,P6011344,2.0,19.0,0.10526315789473684
2022,P6011345,50.0,75.0,0.6666666666666666
2022,P6011346,2.0,36.0,0.05555555555555555
2022,P6011347,54.0,-12.625,-4.2772277227722775
2022,P6011348,0.0,-15.0,-0.0
2022,P6011349,20.0,24.0,0.8333333333333334
2022,P6011353,6.0,6.0,1.0
2022,P6011412,5.0,17.833333333333332,0.28037383177570097
2022,P6011418,4.0,0.5,8.0
2022,P6011428,0.0,0.5,0.0
2022,P6011432,0.0,5.0,0.0
2022,P6011438,2.0,-0.5,-4.0
2022,P6011452,7.0,21.916666666666668,0.3193916349809886
2022,P6011453,4.0,0.4,10.0
2022,P6011458,0.0,14.0,0.0
2022,P6011472,18.0,62.2,0.28938906752411575
2022,P6011474,8.0,10.0,0.8
2022,P6011478,4.0,4.5,0.8888888888888888
2022,P6011479,0.0,1.0,0.0
2022,P6011484,8.0,13.0,0.6153846153846154
2022,P6011494,2.0,-1.0,-2.0
2022,P6011498,0.0,1.0,0.0
2022,P6011510,0.0,-7.75,-0.0
2022,P6011540,4.0,7.666666666666667,0.5217391304347826
2022,P6011541,0.0,0.5,0.0
2022,P6011544,2.0,0.0,inf
2022,P6011545,0.0,0.5,0.0
2022,P6011548,0.0,30.083333333333332,0.0
2022,P6011549,3.0,4.375,0.6857142857142857
2022,P6011552,9.0,36.3,0.24793388429752067
2022,P6011553,0.0,4.75,0.0
2022,P6011555,0.0,-3.5,-0.0
2022,P6011568,21.0,-27.875,-0.7533632286995515
2022,P6011589,1.0,5.5,0.18181818181818182
2022,P6011598,5.0,2.5,2.0
2022,P6011605,0.0,1.5,0.0
2022,P6011612,0.0,2.0,0.0
2022,P6011617,10.0,5.0,2.0
2022,P6011623,4.0,9.0,0.4444444444444444
2022,P6011624,3.0,1.0,3.0
2022,P6011630,0.0,4.0,0.0
2022,P6011638,3.0,0.0,inf
2022,P6011646,4.0,1.1666666666666667,3.4285714285714284
2022,P6011648,6.0,3.0,2.0
2022,P6011800,0.0,3.5,0.0
2022,P6011923,2.0,0.5,4.0
2022,P6012464,1.0,8.25,0.12121212121212122
2022,P6012473,2.0,17.2,0.11627906976744186
2022,P6012500,2.0,9.0,0.2222222222222222
2022,P6012501,2.0,8.0,0.25
2022,P6012510,44.0,64.27272727272727,0.6845827439886847
2022,P6012511,0.0,2.0,0.0
2022,P6012519,7.0,36.625,0.19112627986348124
2022,P6012546,0.0,82.0,0.0
2022,P6012547,64.0,68.33333333333333,0.9365853658536586
2022,P6012556,11.0,3.125,3.52
2022,P6012557,0.0,2.0,0.0
2022,P6012565,57.0,45.875,1.2425068119891007
2022,P6012566,0.0,4.166666666666667,0.0
2022,P6012592,41.0,24.5,1.6734693877551021
2022,P6012593,53.0,121.08333333333333,0.4377150722642808
2022,P6012602,9.0,11.416666666666666,0.7883211678832117
2022,P6012603,0.0,1.0,0.0
2022,P6012611,22.0,20.8,1.0576923076923077
2022,P6012638,40.0,18.166666666666668,2.201834862385321
2022,P6012639,43.0,34.214285714285715,1.2567849686847599
2022,P6012640,0.0,10.0,0.0
2022,P6012643,36.0,17.0,2.1176470588235294
2022,P6012648,5.0,20.25,0.24691358024691357
2022,P6012651,0.0,1.0,0.0
2022,P6012659,0.0,6.0,0.0
2022,P6012686,0.0,44.0,0.0
2022,P6012687,0.0,43.75,0.0
2022,P6012694,0.0,7.5,0.0
2022,P6012695,2.0,1.8333333333333333,1.090909090909091
2022,P6012703,3.0,9.166666666666666,0.32727272727272727
2022,P6012732,8.0,6.071428571428571,1.3176470588235294
2022,P6012733,0.0,3.0,0.0
2022,P6012736,49.0,16.916666666666668,2.896551724137931
2022,P6012737,0.0,8.625,0.0
2022,P6012740,24.0,8.25,2.909090909090909
2022,P6012741,10.0,5.833333333333333,1.7142857142857144
2022,P6012744,23.0,34.5,0.6666666666666666
2022,P6012745,0.0,1.0,0.0
2022,P6012747,0.0,21.75,0.0
2022,P6012749,0.0,21.166666666666668,0.0
2022,P6012875,0.0,0.5,0.0
2022,P6012878,2.0,47.0,0.0425531914893617
2022,P6012988,0.0,4.0,0.0
2022,P6012997,5.0,14.375,0.34782608695652173
2022,P6013006,2.0,-2.5,-0.8
2022,P6013015,14.0,12.5,1.12
2022,P6013016,1.0,1.25,0.8
2022,P6013024,11.0,7.625,1.4426229508196722
2022,P6013033,21.0,10.071428571428571,2.0851063829787235
2022,P6013034,4.0,2.0,2.0
2022,P6013042,36.0,16.3125,2.206896551724138
2022,P6013043,7.0,1.3333333333333333,5.25
2022,P6013051,38.0,55.25,0.6877828054298643
2022,P6013052,0.0,2.5,0.0
2022,P6013060,0.0,2.0,0.0
2022,P6013078,10.0,33.75,0.2962962962962963
2022,P6013087,11.0,31.833333333333332,0.3455497382198953
2022,P6013096,4.0,9.833333333333334,0.4067796610169491
2022,P6013097,0.0,1.0,0.0
2022,P6013105,8.0,18.444444444444443,0.4337349397590362
2022,P6013123,3.0,6.75,0.4444444444444444
2022,P6013124,0.0,1.0,0.0
2022,P6013132,56.0,39.2,1.4285714285714284
2022,P6013133,44.0,34.0,1.2941176470588236
2022,P6013134,45.0,37.833333333333336,1.1894273127753303
2022,P6013135,49.0,28.833333333333332,1.6994219653179192
2022,P6013136,30.0,80.57142857142857,0.3723404255319149
2022,P6013137,22.0,51.5,0.42718446601941745
2022,P6013138,61.0,119.0,0.5126050420168067
2022,P6013139,34.0,83.5,0.40718562874251496
2022,P6013140,0.0,25.0,0.0
2022,P6013141,0.0,25.0,0.0
2022,P6013142,29.0,24.75,1.1717171717171717
2022,P6013144,2.0,1.0,2.0
2022,P6013145,51.0,34.7,1.4697406340057635
2022,P6013147,16.0,42.666666666666664,0.375
2022,P6013150,0.0,12.0,0.0
2022,P6013152,4.0,-1.5,-2.6666666666666665
2022,P6013185,1.0,0.0,inf
2022,P6013289,0.0,3.5,0.0
2022,P6013346,2.0,9.0,0.2222222222222222
2022,P6013347,0.0,14.0,0.0
2022,P6013351,0.0,-18.5,-0.0
2022,P6013352,0.0,1.0,0.0
2022,P6013353,0.0,1.0,0.0
2022,P6013370,0.0,3.5,0.0
2022,P6013371,0.0,1.0,0.0
2022,P6013388,0.0,10.75,0.0
2022,P6013397,2.0,-1.0,-2.0
2022,P6013406,0.0,3.0,0.0
2022,P6013419,0.0,1.0,0.0
2022,P6013424,3.0,8.9,0.33707865168539325
2022,P6013433,0.0,1.0,0.0
2022,P6013444,9.0,19.1,0.47120418848167533
2022,P6013448,14.0,0.0,inf
2022,P6013452,26.0,8.61111111111111,3.0193548387096776
2022,P6013453,4.0,2.8333333333333335,1.4117647058823528
2022,P6013456,44.0,25.05,1.7564870259481038
2022,P6013457,9.0,5.666666666666667,1.588235294117647
2022,P6013459,0.0,1.0,0.0
2022,P6013462,10.0,42.285714285714285,0.23648648648648649
2022,P6013463,0.0,4.0,0.0
2022,P6013466,8.0,6.055555555555555,1.3211009174311927
2022,P6013467,0.0,4.0,0.0
2022,P6013469,3.0,16.0,0.1875
2022,P6013472,0.0,1.0,0.0
2022,P6013476,0.0,16.0,0.0
2022,P6013477,0.0,1.0,0.0
2022,P6013480,2.0,4.0,0.5
2022,P6013484,0.0,1.0,0.0
2022,P6013488,9.0,3.5833333333333335,2.511627906976744
2022,P6013506,0.0,-4.0,-0.0
2022,P6013507,6.0,34.5,0.17391304347826086
2022,P6013509,2.0,2.5,0.8
2022,P6013519,1.0,0.0,inf
2022,P6013658,66.0,28.125,2.3466666666666667
2022,P6014692,39.0,-21.5,-1.813953488372093
2022,P6014717,540.0,138.0909090909091,3.91046741277156
2022,P6014851,21.0,22.083333333333332,0.9509433962264151
2022,P6014857,5.0,30.125,0.16597510373443983
2022,P6014869,0.0,9.5,0.0
2022,P6014872,10.0,5.0,2.0
2022,P6014875,6.0,22.25,0.2696629213483146
2022,P6014876,3.0,3.375,0.8888888888888888
2022,P6014878,0.0,7.166666666666667,0.0
2022,P6014879,0.0,8.166666666666666,0.0
2022,P6014881,0.0,8.333333333333334,0.0
2022,P6014882,0.0,4.5,0.0
2022,P6014884,0.0,9.5,0.0
2022,P6014885,0.0,4.5,0.0
2022,P6014887,0.0,4.0,0.0
2022,P6014888,0.0,1.0,0.0
2022,P6014890,0.0,5.5,0.0
2022,P6014891,0.0,2.5,0.0
2022,P6014893,0.0,6.0,0.0
2022,P6014894,0.0,6.0,0.0
2022,P6014899,30.0,38.0,0.7894736842105263
2022,P6014900,10.0,-5.0,-2.0
2022,P6014901,0.0,5.0,0.0
2022,P6014902,88.0,9.416666666666666,9.345132743362832
2022,P6014903,0.0,-11.0,-0.0
2022,P6014904,0.0,20.0,0.0
2022,P6014905,10.0,131.0,0.07633587786259542
2022,P6014906,0.0,5.0,0.0
2022,P6014907,0.0,10.0,0.0
2022,P6014908,24.0,54.0,0.4444444444444444
2022,P6014909,14.0,11.375,1.2307692307692308
2022,P6014910,0.0,17.5,0.0
2022,P6014911,0.0,23.0,0.0
2022,P6014912,0.0,18.5,0.0
2022,P6014913,0.0,5.0,0.0
2022,P6014914,0.0,23.333333333333332,0.0
2022,P6014916,0.0,5.0,0.0
2022,P6014917,2.0,13.5,0.14814814814814814
2022,P6014918,0.0,5.0,0.0
2022,P6014919,0.0,5.0,0.0
2022,P6014920,12.0,7.6,1.5789473684210527
2022,P6014923,32.0,139.71428571428572,0.22903885480572594
2022,P6014924,10.0,-13.0,-0.7692307692307693
2022,P6014926,6.0,113.33333333333333,0.052941176470588235
2022,P6014929,0.0,137.25,0.0
2022,P6014932,23.0,19.25,1.1948051948051948
2022,P6014933,2.0,0.0,inf
2022,P6014938,48.0,25.5,1.8823529411764706
2022,P6014939,67.0,23.5,2.851063829787234
2022,P6014941,0.0,75.0,0.0
2022,P6014943,20.0,-9.0,-2.2222222222222223
2022,P6014944,2.0,5.0,0.4
2022,P6014945,12.0,-30.0,-0.4
2022,P6014946,13.0,95.33333333333333,0.13636363636363638
2022,P6014947,10.0,-6.333333333333333,-1.5789473684210527
2022,P6014949,67.0,114.91666666666667,0.5830311820159536
2022,P6014950,0.0,7.666666666666667,0.0
2022,P6014952,20.0,81.75,0.24464831804281345
2022,P6014953,0.0,-3.0,-0.0
2022,P6014955,10.0,50.0,0.2
2022,P6014956,10.0,11.0,0.9090909090909091
2022,P6014958,0.0,19.0,0.0
2022,P6014959,0.0,17.5,0.0
2022,P6014961,0.0,26.0,0.0
2022,P6014962,0.0,5.0,0.0
2022,P6014964,2.0,10.5,0.19047619047619047
2022,P6014965,0.0,5.0,0.0
2022,P6014967,0.0,-13.5,-0.0
2022,P6014971,24.0,-22.666666666666668,-1.0588235294117647
2022,P6014973,11.0,12.2,0.9016393442622951
2022,P6014977,0.0,37.25,0.0
2022,P6014981,19.0,24.875,0.7638190954773869
2022,P6014985,4.0,0.125,32.0
2022,P6014989,0.0,0.8333333333333334,0.0
2022,P6014993,0.0,-1.75,-0.0
2022,P6015007,22.0,6.0,3.6666666666666665
2022,P6015014,4.0,0.25,16.0
2022,P6015043,3.0,-1.6,-1.875
2022,P6015045,4.0,-4.166666666666667,-0.96
2022,P6015047,12.0,-2.5833333333333335,-4.64516129032258
2022,P6015049,2.0,-3.0,-0.6666666666666666
2022,P6015051,2.0,-0.3333333333333333,-6.0
2022,P6015053,10.0,-1.0,-10.0
2022,P6015055,12.0,-6.083333333333333,-1.9726027397260275
2022,P6015057,8.0,1.8125,4.413793103448276
2022,P6015059,29.0,3.6875,7.864406779661017
2022,P6015065,2.0,0.0,inf
2022,P6015067,6.0,4.25,1.411764705882353
2022,P6015073,1.0,0.0,inf
2022,P6015077,3.0,-0.3333333333333333,-9.0
2022,P6015081,3.0,0.0,inf
2022,P6015083,6.0,3.2,1.875
2022,P6015114,5.0,1.2,4.166666666666667
2022,P6015133,4.0,0.5,8.0
2022,P6015135,25.0,-2.6666666666666665,-9.375
2022,P6015245,6.0,-3.0,-2.0
2022,P6015251,24.0,36.833333333333336,0.6515837104072397
2022,P6015252,25.0,13.375,1.8691588785046729
2022,P6015253,24.0,17.625,1.3617021276595744
2022,P6015254,6.0,-4.5,-1.3333333333333333
2022,P6015255,50.0,36.0,1.3888888888888888
2022,P6015256,28.0,11.125,2.5168539325842696
2022,P6015257,0.0,51.666666666666664,0.0
2022,P6015258,1.0,63.833333333333336,0.015665796344647518
2022,P6015259,0.0,149.5,0.0
2022,P6015260,9.0,91.75,0.09809264305177112
2022,P6015261,14.0,173.75,0.08057553956834532
2022,P6015262,1.0,112.75,0.008869179600886918
2022,P6015263,24.0,145.0,0.16551724137931034
2022,P6015264,24.0,163.0,0.147239263803681
2022,P6015265,24.0,161.0,0.14906832298136646
2022,P6015266,0.0,84.5,0.0
2022,P6015267,24.0,109.33333333333333,0.21951219512195122
2022,P6015268,24.0,159.0,0.1509433962264151
2022,P6015269,0.0,132.25,0.0
2022,P6015270,24.0,33.5,0.7164179104477612
2022,P6015271,0.0,91.5,0.0
2022,P6015272,0.0,83.75,0.0
2022,P6015274,0.0,48.5,0.0
2022,P6015275,0.0,20.0,0.0
2022,P6015277,0.0,20.0,0.0
2022,P6015278,0.0,24.0,0.0
2022,P6015279,0.0,29.0,0.0
2022,P6015280,0.0,17.0,0.0
2022,P6015281,1.0,7.25,0.13793103448275862
2022,P6015282,1.0,7.25,0.13793103448275862
2022,P6015283,1.0,7.25,0.13793103448275862
2022,P6015284,1.0,7.25,0.13793103448275862
2022,P6015286,1.0,7.25,0.13793103448275862
2022,P6015287,0.0,2.75,0.0
2022,P6015288,0.0,2.75,0.0
2022,P6015289,0.0,2.75,0.0
2022,P6015290,0.0,2.75,0.0
2022,P6015291,0.0,-10.25,-0.0
2022,P6015292,0.0,-0.25,-0.0
2022,P6015294,23.0,1.9,12.105263157894738
2022,P6015300,66.0,-33.3,-1.9819819819819822
2022,P6015302,0.0,5.0,0.0
2022,P6015306,2.0,12.5,0.16
2022,P6015308,4.0,41.6,0.09615384615384615
2022,P6015310,0.0,11.0,0.0
2022,P6015312,0.0,14.0,0.0
2022,P6015316,16.0,20.625,0.7757575757575758
2022,P6015318,4.0,5.75,0.6956521739130435
2022,P6015324,2.0,7.5,0.26666666666666666
2022,P6015326,0.0,-8.5,-0.0
2022,P6015343,0.0,14.0,0.0
2022,P6015344,0.0,12.0,0.0
2022,P6015345,10.0,21.666666666666668,0.4615384615384615
2022,P6015346,0.0,15.0,0.0
2022,P6015347,40.0,-21.5,-1.8604651162790697
2022,P6015348,0.0,12.0,0.0
2022,P6015349,8.0,30.25,0.2644628099173554
2022,P6015350,2.0,23.0,0.08695652173913043
2022,P6015351,0.0,29.5,0.0
2022,P6015352,0.0,12.0,0.0
2022,P6015353,0.0,17.333333333333332,0.0
2022,P6015354,0.0,6.0,0.0
2022,P6015355,0.0,40.0,0.0
2022,P6015357,2.0,13.5,0.14814814814814814
2022,P6015358,0.0,-0.25,-0.0
2022,P6015367,22.0,-9.0,-2.4444444444444446
2022,P6015368,4.0,5.333333333333333,0.75
2022,P6015369,0.0,20.0,0.0
2022,P6015371,4.0,2.0,2.0
2022,P6015372,0.0,10.0,0.0
2022,P6015373,0.0,10.0,0.0
2022,P6015375,44.0,370.3333333333333,0.11881188118811882
2022,P6015383,48.0,13.5,3.5555555555555554
2022,P6015385,25.0,67.25,0.37174721189591076
2022,P6015387,48.0,144.75,0.3316062176165803
2022,P6015388,48.0,-24.5,-1.9591836734693877
2022,P6015389,0.0,-75.0,-0.0
2022,P6015390,3.0,48.5,0.061855670103092786
2022,P6015391,13.0,40.625,0.32
2022,P6015394,0.0,-75.0,-0.0
2022,P6015396,50.0,25.0,2.0
2022,P6015404,0.0,-119.0,-0.0
2022,P6015405,0.0,75.0,0.0
2022,P6015414,4.0,23.0,0.17391304347826086
2022,P6015415,15.0,13.875,1.0810810810810811
2022,P6015416,4.0,92.5,0.043243243243243246
2022,P6015418,154.0,268.42857142857144,0.5737094199042043
2022,P6015420,0.0,115.0,0.0
2022,P6015422,0.0,25.0,0.0
2022,P6015423,30.0,-14.0,-2.142857142857143
2022,P6015426,0.0,25.0,0.0
2022,P6015427,0.0,20.0,0.0
2022,P6015548,26.0,-105.91666666666667,-0.24547600314712822
2022,P6015549,38.0,19.416666666666668,1.9570815450643775
2022,P6015550,37.0,19.916666666666668,1.8577405857740585
2022,P6015551,45.0,13.75,3.272727272727273
2022,P6015552,35.0,16.75,2.08955223880597
2022,P6015553,76.0,24.666666666666668,3.081081081081081
2022,P6015554,83.0,14.916666666666666,5.5642458100558665
2022,P6015555,12.0,5.166666666666667,2.32258064516129
2022,P6015607,75.0,160.91666666666666,0.4660797514241326
2022,P6015632,0.0,2.0,0.0
2022,P6015650,9.0,14.625,0.6153846153846154
2022,P6015667,1.0,-4.25,-0.23529411764705882
2022,P6015674,0.0,10.75,0.0
2022,P6015675,0.0,10.75,0.0
2022,P6015723,39.0,25.875,1.5072463768115942
2022,P6015747,22.0,95.5,0.23036649214659685
2022,P6015749,26.0,5.4,4.814814814814815
2022,P6015752,20.0,5.0,4.0
2022,P6015753,20.0,5.0,4.0
2022,P6015764,0.0,-2.25,-0.0
2022,P6015765,0.0,1.75,0.0
2022,P6015767,96.0,93.4,1.0278372591006424
2022,P6015778,0.0,1.25,0.0
2022,P6015785,10.0,5.0,2.0
2022,P6015787,0.0,40.0,0.0
2022,P6015833,22.0,-5.333333333333333,-4.125
2022,P6015837,38.0,-43.0,-0.8837209302325582
2022,P6015839,44.0,-34.0,-1.2941176470588236
2022,P6015842,38.0,-43.0,-0.8837209302325582
2022,P6015862,2.0,18.5,0.10810810810810811
2022,P6015863,0.0,-13.0,-0.0
2022,P6015864,2.0,49.0,0.04081632653061224
2022,P6015866,0.0,17.5,0.0
2022,P6015870,0.0,-21.0,-0.0
2022,P6015883,19.0,-9.75,-1.9487179487179487
2022,P6015891,12.0,5.7,2.1052631578947367
2022,P6015899,1.0,14.875,0.06722689075630252
2022,P6015907,2.0,4.0,0.5
2022,P6015915,0.0,10.166666666666666,0.0
2022,P6015923,0.0,8.75,0.0
2022,P6015939,0.0,-12.0,-0.0
2022,P6015949,38.0,-10.142857142857142,-3.746478873239437
2022,P6015950,0.0,5.0,0.0
2022,P6015952,24.0,5.833333333333333,4.114285714285715
2022,P6015955,4.0,74.0,0.05405405405405406
2022,P6015958,4.0,6.0,0.6666666666666666
2022,P6015961,24.0,31.5,0.7619047619047619
2022,P6015962,10.0,5.0,2.0
2022,P6015964,0.0,25.0,0.0
2022,P6015970,0.0,-9.5,-0.0
2022,P6015982,0.0,-3.0,-0.0
2022,P6016036,0.0,1.75,0.0
2022,P6016045,0.0,3.0,0.0
2022,P6016072,1.0,-0.75,-1.3333333333333333
2022,P6016191,0.0,16.0,0.0
2022,P6016192,0.0,10.0,0.0
2022,P6016193,0.0,10.0,0.0
2022,P6016194,0.0,10.0,0.0
2022,P6016196,0.0,10.0,0.0
2022,P6016198,0.0,30.5,0.0
2022,P6016201,24.0,77.0,0.3116883116883117
2022,P6016203,0.0,5.0,0.0
2022,P6016204,0.0,54.75,0.0
2022,P6016210,0.0,36.0,0.0
2022,P6016216,2.0,10.5,0.19047619047619047
2022,P6016234,0.0,18.25,0.0
2022,P6016242,0.0,3.0,0.0
2022,P6016250,0.0,1.25,0.0
2022,P6016274,0.0,4.0,0.0
2022,P6016282,1.0,6.75,0.14814814814814814
2022,P6016560,0.0,15.0,0.0
2022,P6016561,0.0,15.0,0.0
2022,P6016562,0.0,15.0,0.0
2022,P6016564,0.0,15.0,0.0
2022,P6016565,0.0,15.0,0.0
2022,P6016566,0.0,15.0,0.0
2022,P6017948,16.0,110.0,0.14545454545454545
2022,P6018911,1.0,1.5,0.6666666666666666
2022,P6018934,0.0,1.0,0.0
2022,P6019505,6.0,0.5,12.0
2022,P6019590,0.0,60.0,0.0
2022,P6019596,236.0,-83.0,-2.8433734939759034
2022,P6019599,0.0,4.0,0.0
2022,P6019609,0.0,0.5,0.0
2022,P6019636,4.0,36.25,0.1103448275862069
2022,P6019640,4.0,17.75,0.22535211267605634
2022,P6019664,26.0,35.4,0.7344632768361582
2022,P6019666,0.0,14.0,0.0
2022,P6019671,18.0,6.0,3.0
2022,P6019699,0.0,11.5,0.0
2022,P6021296,0.0,2.0,0.0
2022,P6021299,0.0,3.0,0.0
2022,P6021332,6.0,3.0,2.0
2022,P61129,384.0,-580.0,-0.6620689655172414
2022,P61449,1596.0,2980.375,0.535503082665772
2022,P61550FAB,0.0,37.0,0.0
2022,P61570FAB,0.0,100.0,0.0
2022,P62881,0.0,61.0,0.0
2022,P63231,71.0,121.5,0.5843621399176955
2022,P63233,0.0,125.0,0.0
2022,P63235,0.0,312.5,0.0
2022,P63238,180.0,178.5,1.0084033613445378
2022,P63239,0.0,40.0,0.0
2022,P63241,100.0,75.0,1.3333333333333333
2022,P63242,0.0,73.33333333333333,0.0
2022,P63243,0.0,1.5,0.0
2022,P63244,0.0,87.5,0.0
2022,P63245,1.0,4.5,0.2222222222222222
2022,P63246,0.0,6.0,0.0
2022,P63247,0.0,20.0,0.0
2022,P63248,12.0,9.0,1.3333333333333333
2022,P64150,19900.0,30212.5,0.6586677699627638
2022,P64990FAB,0.0,25.0,0.0
2022,P7000109,19.0,12.25,1.5510204081632653
2022,P70873,11760.0,10920.0,1.0769230769230769
2022,P70875,6720.0,5520.0,1.2173913043478262
2022,P70877,26044.0,20106.833333333332,1.295281040442304
2022,P70886,13.0,6.5,2.0
2022,P70895,0.0,2.0,0.0
2022,P70905,314.0,-184.66666666666666,-1.700361010830325
2022,P70906,4.0,-3.0,-1.3333333333333333
2022,P70907,8.0,4.0,2.0
2022,P70919,15.0,9.75,1.5384615384615385
2022,P70920,3.0,79.5,0.03773584905660377
2022,P70928,2.0,-20.0,-0.1
2022,P70939,60.0,-18.3125,-3.2764505119453924
2022,P70960,6720.0,8631.0,0.7785888077858881
2022,P70961,840.0,420.0,2.0
2022,P70962,24360.0,21595.0,1.1280388978930307
2022,P70963,420.0,210.0,2.0
2022,P70965,16375.0,13556.5,1.2079076457787776
2022,P70982,2.0,-1.0,-2.0
2022,P70995,143.0,266.5,0.5365853658536586
2022,P70997,489.0,123.77777777777777,3.950628366247756
2022,P71385,0.0,30.0,0.0
2022,P71529,1.0,0.5,2.0
2022,P71547,1.0,0.5,2.0
2022,P75148,1333.0,1557.4375,0.8558930936233397
2022,P75149,1405.0,1040.357142857143,1.3504977686234123
2022,P75214,1155.0,90.2,12.804878048780488
2022,P75383,11.0,-7.666666666666667,-1.434782608695652
2022,P75552,0.0,3.5,0.0
2022,P75595,0.0,0.5,0.0
2022,P75606,1100.0,-4069.5,-0.27030347708563707
2022,P75607,0.0,2.5,0.0
2022,P75612,1786.0,-433.42857142857144,-4.120632827949901
2022,P75683,1.0,15.5,0.06451612903225806
2022,P75956,0.0,2.0,0.0
2022,P76995,710.0,274.0,2.591240875912409
2022,P77076,35.0,-13.75,-2.5454545454545454
2022,P77077,0.0,0.5,0.0
2022,P77101,300.0,176.88888888888889,1.6959798994974875
2022,P77105,0.0,2106.0,0.0
2022,P77106,1448.0,548.0,2.6423357664233578
2022,P77109,22000.0,26861.0,0.8190313093332341
2022,P77115,25668.0,26282.88888888889,0.9766049732398772
2022,P77119,26395.0,25870.666666666668,1.0202674844096273
2022,P77139,11260.0,11277.454545454546,0.9984522619546641
2022,P77162,0.0,0.5,0.0
2022,P77171,529.0,195.8125,2.7015639961698055
2022,P77177,8212.0,11960.3,0.6866048510488868
2022,P77178,0.0,1188.0,0.0
2022,P77179,7227.0,8560.318181818182,0.8442443197204862
2022,P77214,7890.0,11423.444444444445,0.6906848488974915
2022,P77265,0.0,180.0,0.0
2022,P77273,0.0,10.0,0.0
2022,P77277,800.0,216.66666666666666,3.6923076923076925
2022,P77278,120.0,100.0,1.2
2022,P78533,9.0,8.5,1.0588235294117647
2022,P78724,9256.0,13383.363636363636,0.6916049097590632
2022,P78725,4003.0,4577.954545454545,0.874407982922107
2022,P78729,0.0,3.1666666666666665,0.0
2022,P78738,624.0,141.28571428571428,4.416582406471183
2022,P78791,0.0,10.0,0.0
2022,P78792,0.0,6.5,0.0
2022,P78802,0.0,17.25,0.0
2022,P78803,0.0,15.0,0.0
2022,P78804,0.0,6.5,0.0
2022,P78922,3020.0,5591.285714285715,0.5401262168169856
2022,P78927,7020.0,-2207.875,-3.1795278265300344
2022,P78985,38.0,-17.75,-2.140845070422535
2022,P79011,150.0,86.0,1.744186046511628
2022,P79018,117.0,-73.78571428571429,-1.5856727976766698
2022,P79025,4391.0,298.2916666666667,14.72049168878335
2022,P79026,177.0,26.5625,6.6635294117647055
2022,P81289,1920.0,1270.1818181818182,1.5115946178070425
2022,P81290,6980.0,5395.0,1.293790546802595
2022,P81295,396.0,501.75,0.7892376681614349
2022,P81312,108.0,-7.0,-15.428571428571429
2022,P81314,360.0,144.0,2.5
2022,P81334,1301.0,611.9583333333334,2.1259617348675697
2022,P81354,324.0,66.25,4.890566037735849
2022,P81357,444.0,168.3,2.6381461675579323
2022,P81485,2073.0,2072.8636363636365,1.000065785145714
2022,P81486,5134.0,2045.7272727272727,2.509620939430298
2022,P81487,1182.0,882.4545454545455,1.3394457607911816
2022,P81488,2605.0,1456.909090909091,1.7880319480843627
2022,P81496,739.0,146.6,5.040927694406548
2022,P81497,412.0,565.1666666666666,0.7289884989678561
2022,P81498,73.0,30.333333333333332,2.4065934065934065
2022,P81933,4.0,23.0,0.17391304347826086
2022,P81950,2688.0,1717.3333333333333,1.565217391304348
2022,P81952,2215.0,815.55,2.715958555575992
2022,P82096,0.0,0.5,0.0
2022,P82098,0.0,1.0,0.0
2022,P82099,0.0,1.0,0.0
2022,P82155,0.0,1.0,0.0
2022,P82160,0.0,0.5,0.0
2022,P82165,0.0,1.0,0.0
2022,P82169,0.0,11.0,0.0
2022,P82170,0.0,4.25,0.0
