,year_month,item_number,Quantity_received,Quantity_shipped,monthly_net,cumulative_inventory,average_inventory,turnover_ratio,stock_status,turnover_change
3048,2022-10,175011,9.0,1.0,8.0,3.0,-1.0,-1.0,,-7.0
3049,2022-11,175011,5.0,11.0,-6.0,-3.0,0.0,inf,Understocking,inf
3050,2023-01,175011,0.0,2.0,-2.0,-5.0,-4.0,-0.5,,-inf
3051,2023-02,175011,10.0,0.0,10.0,5.0,0.0,,,
3052,2023-03,175011,4.0,6.0,-2.0,3.0,4.0,1.5,Understocking,
3053,2023-04,175011,10.0,10.0,0.0,3.0,3.0,3.3333333333333335,Understocking,1.8333333333333335
3054,2023-05,175011,5.0,3.0,2.0,5.0,4.0,0.75,Normal,-2.5833333333333335
3055,2023-06,175011,7.0,2.0,5.0,10.0,7.5,0.26666666666666666,Overstocking,-0.48333333333333334
3056,2023-07,175011,10.0,9.0,1.0,11.0,10.5,0.8571428571428571,Normal,0.5904761904761904
3057,2021-06,175012,2.0,0.0,2.0,2.0,1.0,0.0,,
3058,2021-07,175012,2.0,0.0,2.0,4.0,3.0,0.0,,0.0
3059,2021-08,175012,2.0,2.0,0.0,4.0,4.0,0.5,Overstocking,0.5
3060,2021-10,175012,0.0,1.0,-1.0,3.0,3.5,0.2857142857142857,Overstocking,-0.2142857142857143
3061,2021-11,175012,0.0,2.0,-2.0,1.0,2.0,1.0,Normal,0.7142857142857143
3062,2022-04,175012,1.0,0.0,1.0,2.0,1.5,0.0,,-1.0
3063,2022-06,175012,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,2.0
3064,2022-07,175012,1.0,0.0,1.0,1.0,0.5,0.0,,-2.0
3065,2022-08,175012,2.0,0.0,2.0,3.0,2.0,0.0,,0.0
3066,2022-09,175012,0.0,3.0,-3.0,0.0,1.5,2.0,Understocking,2.0
3067,2022-10,175012,0.0,1.0,-1.0,-1.0,-0.5,-2.0,,-4.0
3068,2022-11,175012,2.0,0.0,2.0,1.0,0.0,,,
3069,2022-12,175012,1.0,3.0,-2.0,-1.0,0.0,inf,Understocking,
3070,2023-01,175012,2.0,2.0,0.0,-1.0,-1.0,-2.0,,-inf
3071,2023-03,175012,3.0,3.0,0.0,-1.0,-1.0,-3.0,,-1.0
3072,2023-04,175012,1.0,0.0,1.0,0.0,-0.5,-0.0,,3.0
3073,2023-05,175012,1.0,0.0,1.0,1.0,0.5,0.0,,0.0
3074,2023-01,175013,3.0,0.0,3.0,3.0,1.5,0.0,,
3075,2023-02,175013,0.0,3.0,-3.0,0.0,1.5,2.0,Understocking,2.0
3076,2023-08,175013,2.0,0.0,2.0,2.0,1.0,0.0,,-2.0
3077,2021-06,175014,14.0,2.0,12.0,12.0,6.0,0.3333333333333333,Overstocking,
3078,2021-07,175014,7.0,23.0,-16.0,-4.0,4.0,5.75,Understocking,5.416666666666667
3079,2021-08,175014,4.0,14.0,-10.0,-14.0,-9.0,-1.5555555555555556,,-7.305555555555555
3080,2021-09,175014,0.0,12.0,-12.0,-26.0,-20.0,-0.6,,0.9555555555555556
3081,2021-10,175014,19.0,37.0,-18.0,-44.0,-35.0,-1.0571428571428572,,-0.4571428571428572
3082,2021-11,175014,21.0,13.0,8.0,-36.0,-40.0,-0.325,,0.7321428571428572
3083,2021-12,175014,21.0,16.0,5.0,-31.0,-33.5,-0.47761194029850745,,-0.15261194029850744
3084,2022-01,175014,10.0,6.0,4.0,-27.0,-29.0,-0.20689655172413793,,0.2707153885743695
3085,2022-02,175014,0.0,9.0,-9.0,-36.0,-31.5,-0.2857142857142857,,-0.07881773399014777
3086,2022-03,175014,20.0,3.0,17.0,-19.0,-27.5,-0.10909090909090909,,0.17662337662337663
3087,2022-05,175014,5.0,0.0,5.0,-14.0,-16.5,-0.0,,0.10909090909090909
3088,2022-06,175014,0.0,4.0,-4.0,-18.0,-16.0,-0.25,,-0.25
3089,2022-07,175014,0.0,5.0,-5.0,-23.0,-20.5,-0.24390243902439024,,0.0060975609756097615
3090,2022-08,175014,16.0,12.0,4.0,-19.0,-21.0,-0.5714285714285714,,-0.32752613240418116
3091,2022-09,175014,5.0,0.0,5.0,-14.0,-16.5,-0.0,,0.5714285714285714
3092,2022-10,175014,12.0,19.0,-7.0,-21.0,-17.5,-1.0857142857142856,,-1.0857142857142856
3093,2022-12,175014,0.0,14.0,-14.0,-35.0,-28.0,-0.5,,0.5857142857142856
3094,2023-01,175014,7.0,8.0,-1.0,-36.0,-35.5,-0.22535211267605634,,0.27464788732394363
3095,2023-02,175014,7.0,0.0,7.0,-29.0,-32.5,-0.0,,0.22535211267605634
3096,2023-03,175014,5.0,6.0,-1.0,-30.0,-29.5,-0.2033898305084746,,-0.2033898305084746
3097,2023-04,175014,9.0,8.0,1.0,-29.0,-29.5,-0.2711864406779661,,-0.06779661016949151
3098,2023-05,175014,6.0,20.0,-14.0,-43.0,-36.0,-0.5555555555555556,,-0.2843691148775895
3099,2023-06,175014,6.0,6.0,0.0,-43.0,-43.0,-0.13953488372093023,,0.4160206718346253
3100,2023-07,175014,10.0,14.0,-4.0,-47.0,-45.0,-0.3111111111111111,,-0.17157622739018089
3101,2023-08,175014,3.0,0.0,3.0,-44.0,-45.5,-0.0,,0.3111111111111111
3102,2023-09,175014,6.0,0.0,6.0,-38.0,-41.0,-0.0,,0.0
3103,2021-06,175015,5.0,6.0,-1.0,-1.0,-0.5,-12.0,,
3104,2021-07,175015,0.0,2.0,-2.0,-3.0,-2.0,-1.0,,11.0
3105,2021-08,175015,15.0,12.0,3.0,0.0,-1.5,-8.0,,-7.0
3106,2021-09,175015,0.0,2.0,-2.0,-2.0,-1.0,-2.0,,6.0
3107,2021-10,175015,0.0,2.0,-2.0,-4.0,-3.0,-0.6666666666666666,,1.3333333333333335
3108,2021-11,175015,15.0,6.0,9.0,5.0,0.5,12.0,Understocking,12.666666666666666
3109,2022-03,175015,4.0,0.0,4.0,9.0,7.0,0.0,,-12.0
3110,2022-07,175015,0.0,4.0,-4.0,5.0,7.0,0.5714285714285714,Normal,0.5714285714285714
3111,2022-08,175015,0.0,7.0,-7.0,-2.0,1.5,4.666666666666667,Understocking,4.095238095238096
3112,2022-10,175015,3.0,2.0,1.0,-1.0,-1.5,-1.3333333333333333,,-6.0
3113,2022-11,175015,3.0,0.0,3.0,2.0,0.5,0.0,,1.3333333333333333
3114,2022-12,175015,2.0,8.0,-6.0,-4.0,-1.0,-8.0,,-8.0
3115,2023-01,175015,1.0,1.0,0.0,-4.0,-4.0,-0.25,,7.75
3116,2023-04,175015,5.0,1.0,4.0,0.0,-2.0,-0.5,,-0.25
3117,2023-05,175015,1.0,5.0,-4.0,-4.0,-2.0,-2.5,,-2.0
3118,2023-06,175015,5.0,1.0,4.0,0.0,-2.0,-0.5,,2.0
3119,2023-07,175015,0.0,5.0,-5.0,-5.0,-2.5,-2.0,,-1.5
3120,2023-08,175015,2.0,0.0,2.0,-3.0,-4.0,-0.0,,2.0
3121,2022-10,175016,2.0,2.0,0.0,0.0,0.0,inf,Understocking,
3122,2021-07,175017,4.0,0.0,4.0,4.0,2.0,0.0,,
3123,2021-08,175017,22.0,0.0,22.0,26.0,15.0,0.0,,0.0
3124,2021-09,175017,4.0,2.0,2.0,28.0,27.0,0.07407407407407407,Overstocking,0.07407407407407407
3125,2021-10,175017,4.0,4.0,0.0,28.0,28.0,0.14285714285714285,Overstocking,0.06878306878306878
3126,2021-11,175017,0.0,2.0,-2.0,26.0,27.0,0.07407407407407407,Overstocking,-0.06878306878306878
3127,2021-12,175017,16.0,2.0,14.0,40.0,33.0,0.06060606060606061,Overstocking,-0.013468013468013462
3128,2022-01,175017,0.0,4.0,-4.0,36.0,38.0,0.10526315789473684,Overstocking,0.04465709728867623
3129,2022-02,175017,0.0,4.0,-4.0,32.0,34.0,0.11764705882352941,Overstocking,0.012383900928792574
3130,2022-03,175017,9.0,4.0,5.0,37.0,34.5,0.11594202898550725,Overstocking,-0.0017050298380221623
3131,2022-04,175017,4.0,6.0,-2.0,35.0,36.0,0.16666666666666666,Overstocking,0.05072463768115941
3132,2022-06,175017,0.0,4.0,-4.0,31.0,33.0,0.12121212121212122,Overstocking,-0.04545454545454544
3133,2022-07,175017,0.0,9.0,-9.0,22.0,26.5,0.33962264150943394,Overstocking,0.21841052029731273
3134,2022-08,175017,0.0,11.0,-11.0,11.0,16.5,0.6666666666666666,Normal,0.3270440251572327
3135,2022-09,175017,4.0,0.0,4.0,15.0,13.0,0.0,,-0.6666666666666666
3136,2022-10,175017,6.0,6.0,0.0,15.0,15.0,0.4,Overstocking,0.4
3137,2022-11,175017,0.0,4.0,-4.0,11.0,13.0,0.3076923076923077,Overstocking,-0.09230769230769231
3138,2022-12,175017,2.0,0.0,2.0,13.0,12.0,0.0,,-0.3076923076923077
3139,2023-01,175017,4.0,0.0,4.0,17.0,15.0,0.0,,0.0
3140,2023-02,175017,4.0,6.0,-2.0,15.0,16.0,0.375,Overstocking,0.375
3141,2023-03,175017,0.0,2.0,-2.0,13.0,14.0,0.14285714285714285,Overstocking,-0.23214285714285715
3142,2023-04,175017,3.0,0.0,3.0,16.0,14.5,0.0,,-0.14285714285714285
3143,2023-05,175017,4.0,2.0,2.0,18.0,17.0,0.11764705882352941,Overstocking,0.11764705882352941
3144,2023-06,175017,8.0,10.0,-2.0,16.0,17.0,0.5882352941176471,Normal,0.47058823529411764
3145,2022-10,175018,1.0,1.0,0.0,0.0,0.0,inf,Understocking,
3146,2021-09,175019,12.0,0.0,12.0,12.0,6.0,0.0,,
3147,2021-10,175019,6.0,0.0,6.0,18.0,15.0,0.0,,0.0
3148,2021-11,175019,6.0,0.0,6.0,24.0,21.0,0.0,,0.0
3149,2021-12,175019,17.0,2.0,15.0,39.0,31.5,0.06349206349206349,Overstocking,0.06349206349206349
3150,2022-01,175019,0.0,4.0,-4.0,35.0,37.0,0.10810810810810811,Overstocking,0.044616044616044626
3151,2022-02,175019,12.0,6.0,6.0,41.0,38.0,0.15789473684210525,Overstocking,0.04978662873399714
3152,2022-03,175019,5.0,4.0,1.0,42.0,41.5,0.0963855421686747,Overstocking,-0.06150919467343055
3153,2022-04,175019,0.0,1.0,-1.0,41.0,41.5,0.024096385542168676,Overstocking,-0.07228915662650603
3154,2022-06,175019,0.0,5.0,-5.0,36.0,38.5,0.12987012987012986,Overstocking,0.10577374432796119
3155,2022-07,175019,0.0,8.0,-8.0,28.0,32.0,0.25,Overstocking,0.12012987012987014
3156,2022-11,175019,0.0,3.0,-3.0,25.0,26.5,0.11320754716981132,Overstocking,-0.13679245283018868
3157,2022-12,175019,0.0,3.0,-3.0,22.0,23.5,0.1276595744680851,Overstocking,0.014452027298273773
3158,2023-01,175019,0.0,3.0,-3.0,19.0,20.5,0.14634146341463414,Overstocking,0.01868188894654904
3159,2023-02,175019,5.0,5.0,0.0,19.0,19.0,0.2631578947368421,Overstocking,0.11681643132220795
3160,2023-03,175019,0.0,1.0,-1.0,18.0,18.5,0.05405405405405406,Overstocking,-0.20910384068278803
3161,2023-04,175019,0.0,4.0,-4.0,14.0,16.0,0.25,Overstocking,0.19594594594594594
3162,2023-05,175019,1.0,3.0,-2.0,12.0,13.0,0.23076923076923078,Overstocking,-0.019230769230769218
3163,2023-06,175019,6.0,4.0,2.0,14.0,13.0,0.3076923076923077,Overstocking,0.07692307692307693
3164,2021-08,175020,2.0,0.0,2.0,2.0,1.0,0.0,,
3165,2021-09,175020,1.0,0.0,1.0,3.0,2.5,0.0,,0.0
3166,2021-11,175020,0.0,5.0,-5.0,-2.0,0.5,10.0,Understocking,10.0
3167,2022-02,175020,2.0,0.0,2.0,0.0,-1.0,-0.0,,-10.0
3168,2022-06,175020,2.0,2.0,0.0,0.0,0.0,inf,Understocking,inf
3169,2022-10,175020,2.0,2.0,0.0,0.0,0.0,inf,Understocking,
3170,2022-12,175020,5.0,1.0,4.0,4.0,2.0,0.5,Overstocking,-inf
3171,2023-01,175020,0.0,2.0,-2.0,2.0,3.0,0.6666666666666666,Normal,0.16666666666666663
3172,2023-02,175020,0.0,1.0,-1.0,1.0,1.5,0.6666666666666666,Normal,0.0
3173,2023-03,175020,1.0,0.0,1.0,2.0,1.5,0.0,,-0.6666666666666666
3174,2023-04,175020,1.0,0.0,1.0,3.0,2.5,0.0,,0.0
3175,2023-05,175020,0.0,2.0,-2.0,1.0,2.0,1.0,Normal,1.0
3176,2021-07,175022,5.0,0.0,5.0,5.0,2.5,0.0,,
3177,2021-08,175022,4.0,6.0,-2.0,3.0,4.0,1.5,Understocking,1.5
3178,2021-09,175022,3.0,4.0,-1.0,2.0,2.5,1.6,Understocking,0.10000000000000009
3179,2021-10,175022,8.0,2.0,6.0,8.0,5.0,0.4,Overstocking,-1.2000000000000002
3180,2021-11,175022,0.0,9.0,-9.0,-1.0,3.5,2.5714285714285716,Understocking,2.1714285714285717
3181,2021-12,175022,7.0,4.0,3.0,2.0,0.5,8.0,Understocking,5.428571428571429
3182,2022-01,175022,0.0,1.0,-1.0,1.0,1.5,0.6666666666666666,Normal,-7.333333333333333
3183,2022-03,175022,5.0,2.0,3.0,4.0,2.5,0.8,Normal,0.13333333333333341
3184,2022-04,175022,1.0,0.0,1.0,5.0,4.5,0.0,,-0.8
3185,2022-07,175022,0.0,2.0,-2.0,3.0,4.0,0.5,Overstocking,0.5
3186,2022-08,175022,0.0,5.0,-5.0,-2.0,0.5,10.0,Understocking,9.5
3187,2022-09,175022,4.0,0.0,4.0,2.0,0.0,,,
3188,2022-10,175022,0.0,4.0,-4.0,-2.0,0.0,inf,Understocking,
3189,2023-02,175022,3.0,1.0,2.0,0.0,-1.0,-1.0,,-inf
3190,2023-03,175022,0.0,1.0,-1.0,-1.0,-0.5,-2.0,,-1.0
3191,2023-04,175022,3.0,0.0,3.0,2.0,0.5,0.0,,2.0
3192,2023-05,175022,0.0,5.0,-5.0,-3.0,-0.5,-10.0,,-10.0
3193,2023-01,175024,1.0,0.0,1.0,1.0,0.5,0.0,,
3194,2023-06,175024,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
3195,2021-06,175025,2.0,0.0,2.0,2.0,1.0,0.0,,
3196,2021-07,175025,6.0,0.0,6.0,8.0,5.0,0.0,,0.0
3197,2021-08,175025,1.0,10.0,-9.0,-1.0,3.5,2.857142857142857,Understocking,2.857142857142857
3198,2021-09,175025,5.0,8.0,-3.0,-4.0,-2.5,-3.2,,-6.057142857142857
3199,2021-10,175025,0.0,2.0,-2.0,-6.0,-5.0,-0.4,,2.8000000000000003
3200,2021-11,175025,3.0,3.0,0.0,-6.0,-6.0,-0.5,,-0.09999999999999998
3201,2021-12,175025,3.0,4.0,-1.0,-7.0,-6.5,-0.6153846153846154,,-0.11538461538461542
3202,2022-01,175025,4.0,0.0,4.0,-3.0,-5.0,-0.0,,0.6153846153846154
3203,2022-02,175025,8.0,8.0,0.0,-3.0,-3.0,-2.6666666666666665,,-2.6666666666666665
3204,2022-03,175025,2.0,1.0,1.0,-2.0,-2.5,-0.4,,2.2666666666666666
3205,2022-04,175025,2.0,4.0,-2.0,-4.0,-3.0,-1.3333333333333333,,-0.9333333333333332
3206,2022-05,175025,1.0,0.0,1.0,-3.0,-3.5,-0.0,,1.3333333333333333
3207,2022-07,175025,0.0,4.0,-4.0,-7.0,-5.0,-0.8,,-0.8
3208,2022-10,175025,5.0,7.0,-2.0,-9.0,-8.0,-0.875,,-0.07499999999999996
3209,2022-11,175025,5.0,5.0,0.0,-9.0,-9.0,-0.5555555555555556,,0.3194444444444444
3210,2022-12,175025,6.0,2.0,4.0,-5.0,-7.0,-0.2857142857142857,,0.2698412698412699
3211,2023-01,175025,2.0,3.0,-1.0,-6.0,-5.5,-0.5454545454545454,,-0.2597402597402597
3212,2023-02,175025,0.0,3.0,-3.0,-9.0,-7.5,-0.4,,0.1454545454545454
3213,2023-03,175025,1.0,0.0,1.0,-8.0,-8.5,-0.0,,0.4
3214,2023-04,175025,3.0,0.0,3.0,-5.0,-6.5,-0.0,,0.0
3215,2023-05,175025,2.0,1.0,1.0,-4.0,-4.5,-0.2222222222222222,,-0.2222222222222222
3216,2023-06,175025,0.0,3.0,-3.0,-7.0,-5.5,-0.5454545454545454,,-0.3232323232323232
3217,2023-07,175025,1.0,0.0,1.0,-6.0,-6.5,-0.0,,0.5454545454545454
3218,2023-09,175025,0.0,1.0,-1.0,-7.0,-6.5,-0.15384615384615385,,-0.15384615384615385
3219,2022-10,175026,2.0,0.0,2.0,2.0,1.0,0.0,,
3220,2022-11,175026,1.0,0.0,1.0,3.0,2.5,0.0,,0.0
3221,2022-12,175026,0.0,3.0,-3.0,0.0,1.5,2.0,Understocking,2.0
3222,2023-01,175026,1.0,0.0,1.0,1.0,0.5,0.0,,-2.0
3223,2023-09,175026,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
3224,2021-08,175027,6.0,6.0,0.0,0.0,0.0,inf,Understocking,
3225,2021-10,175027,0.0,1.0,-1.0,-1.0,-0.5,-2.0,,-inf
3226,2021-11,175027,3.0,3.0,0.0,-1.0,-1.0,-3.0,,-1.0
3227,2022-03,175027,0.0,3.0,-3.0,-4.0,-2.5,-1.2,,1.8
3228,2022-04,175027,9.0,0.0,9.0,5.0,0.5,0.0,,1.2
3229,2022-05,175027,0.0,3.0,-3.0,2.0,3.5,0.8571428571428571,Normal,0.8571428571428571
3230,2022-07,175027,0.0,6.0,-6.0,-4.0,-1.0,-6.0,,-6.857142857142857
3231,2022-08,175027,8.0,0.0,8.0,4.0,0.0,,,
3232,2022-09,175027,0.0,8.0,-8.0,-4.0,0.0,inf,Understocking,
3233,2022-12,175027,6.0,3.0,3.0,-1.0,-2.5,-1.2,,-inf
3234,2023-04,175027,2.0,0.0,2.0,1.0,0.0,,,
3235,2023-06,175027,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,
3236,2023-09,175027,0.0,2.0,-2.0,-2.0,-1.0,-2.0,,-4.0
3237,2022-12,175028,2.0,0.0,2.0,2.0,1.0,0.0,,
3238,2023-01,175028,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,2.0
3239,2023-08,175028,0.0,1.0,-1.0,-1.0,-0.5,-2.0,,-4.0
3240,2021-06,175029,2.0,0.0,2.0,2.0,1.0,0.0,,
3241,2021-07,175029,3.0,5.0,-2.0,0.0,1.0,5.0,Understocking,5.0
3242,2021-12,175029,0.0,1.0,-1.0,-1.0,-0.5,-2.0,,-7.0
3243,2022-01,175029,1.0,1.0,0.0,-1.0,-1.0,-1.0,,1.0
3244,2022-02,175029,0.0,1.0,-1.0,-2.0,-1.5,-0.6666666666666666,,0.33333333333333337
3245,2022-05,175029,3.0,0.0,3.0,1.0,-0.5,-0.0,,0.6666666666666666
3246,2022-09,175029,0.0,3.0,-3.0,-2.0,-0.5,-6.0,,-6.0
3247,2023-01,175029,5.0,1.0,4.0,2.0,0.0,inf,Understocking,inf
3248,2023-02,175029,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,-inf
3249,2023-04,175029,1.0,0.0,1.0,1.0,0.5,0.0,,-2.0
3250,2023-05,175029,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
3251,2022-12,175031,2.0,0.0,2.0,2.0,1.0,0.0,,
3252,2023-01,175031,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,2.0
3253,2023-05,175031,1.0,1.0,0.0,0.0,0.0,inf,Understocking,inf
3254,2022-01,175032,3.0,0.0,3.0,3.0,1.5,0.0,,
3255,2022-12,175032,0.0,3.0,-3.0,0.0,1.5,2.0,Understocking,2.0
3256,2023-06,175032,1.0,1.0,0.0,0.0,0.0,inf,Understocking,inf
3257,2021-07,175033,1.0,0.0,1.0,1.0,0.5,0.0,,
3258,2021-11,175033,3.0,1.0,2.0,3.0,2.0,0.5,Overstocking,0.5
3259,2021-12,175033,1.0,3.0,-2.0,1.0,2.0,1.5,Understocking,1.0
3260,2022-01,175033,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,0.5
3261,2022-04,175033,1.0,0.0,1.0,1.0,0.5,0.0,,-2.0
3262,2022-05,175033,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
3263,2022-06,175033,1.0,0.0,1.0,1.0,0.5,0.0,,-2.0
3264,2022-07,175033,4.0,1.0,3.0,4.0,2.5,0.4,Overstocking,0.4
3265,2022-08,175033,0.0,3.0,-3.0,1.0,2.5,1.2,Understocking,0.7999999999999999
3266,2022-10,175033,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,0.8
3267,2023-02,175033,1.0,1.0,0.0,0.0,0.0,inf,Understocking,inf
3268,2023-04,175033,3.0,3.0,0.0,0.0,0.0,inf,Understocking,
3269,2023-06,175033,1.0,1.0,0.0,0.0,0.0,inf,Understocking,
3270,2023-09,175033,1.0,0.0,1.0,1.0,0.5,0.0,,-inf
3271,2023-09,175034,3.0,0.0,3.0,3.0,1.5,0.0,,
3272,2021-05,175036,1.0,0.0,1.0,1.0,0.5,0.0,,
3273,2021-09,175036,1.0,0.0,1.0,2.0,1.5,0.0,,0.0
3274,2021-10,175036,0.0,4.0,-4.0,-2.0,0.0,inf,Understocking,inf
3275,2023-02,175036,3.0,3.0,0.0,-2.0,-2.0,-1.5,,-inf
3276,2022-09,175037,1.0,0.0,1.0,1.0,0.5,0.0,,
3277,2022-12,175037,1.0,1.0,0.0,1.0,1.0,1.0,Normal,1.0
3278,2023-02,175037,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,1.0
3279,2023-03,175037,1.0,1.0,0.0,0.0,0.0,inf,Understocking,inf
3280,2023-05,175037,1.0,0.0,1.0,1.0,0.5,0.0,,-inf
3281,2023-06,175037,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
3282,2023-09,175038,3.0,0.0,3.0,3.0,1.5,0.0,,
3283,2023-06,175041,1.0,0.0,1.0,1.0,0.5,0.0,,
3284,2023-01,175047,1.0,0.0,1.0,1.0,0.5,0.0,,
3285,2023-02,175047,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
3286,2023-09,175047,2.0,0.0,2.0,2.0,1.0,0.0,,-2.0
3287,2022-10,175048,2.0,2.0,0.0,0.0,0.0,inf,Understocking,
3288,2021-04,175049,3.0,0.0,3.0,3.0,1.5,0.0,,
3289,2021-07,175049,0.0,6.0,-6.0,-3.0,0.0,inf,Understocking,inf
3290,2021-08,175049,6.0,12.0,-6.0,-9.0,-6.0,-2.0,,-inf
3291,2021-09,175049,2.0,0.0,2.0,-7.0,-8.0,-0.0,,2.0
3292,2021-10,175049,2.0,8.0,-6.0,-13.0,-10.0,-0.8,,-0.8
3293,2021-12,175049,1.0,3.0,-2.0,-15.0,-14.0,-0.21428571428571427,,0.5857142857142857
3294,2022-01,175049,3.0,2.0,1.0,-14.0,-14.5,-0.13793103448275862,,0.07635467980295566
3295,2022-02,175049,0.0,3.0,-3.0,-17.0,-15.5,-0.1935483870967742,,-0.05561735261401557
3296,2022-04,175049,3.0,3.0,0.0,-17.0,-17.0,-0.17647058823529413,,0.01707779886148006
3297,2022-07,175049,3.0,3.0,0.0,-17.0,-17.0,-0.17647058823529413,,0.0
3298,2022-08,175049,6.0,4.0,2.0,-15.0,-16.0,-0.25,,-0.07352941176470587
3299,2022-10,175049,1.0,0.0,1.0,-14.0,-14.5,-0.0,,0.25
3300,2022-11,175049,0.0,3.0,-3.0,-17.0,-15.5,-0.1935483870967742,,-0.1935483870967742
3301,2023-01,175049,4.0,1.0,3.0,-14.0,-15.5,-0.06451612903225806,,0.12903225806451613
3302,2023-02,175049,3.0,3.0,0.0,-14.0,-14.0,-0.21428571428571427,,-0.1497695852534562
3303,2023-04,175049,0.0,3.0,-3.0,-17.0,-15.5,-0.1935483870967742,,0.020737327188940086
3304,2023-05,175049,1.0,0.0,1.0,-16.0,-16.5,-0.0,,0.1935483870967742
3305,2023-07,175049,0.0,1.0,-1.0,-17.0,-16.5,-0.06060606060606061,,-0.06060606060606061
3306,2023-01,175051,1.0,0.0,1.0,1.0,0.5,0.0,,
3307,2023-02,175051,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
3308,2021-07,175053,5.0,0.0,5.0,5.0,2.5,0.0,,
3309,2021-09,175053,1.0,4.0,-3.0,2.0,3.5,1.1428571428571428,Understocking,1.1428571428571428
3310,2021-10,175053,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,0.8571428571428572
3311,2021-11,175053,3.0,0.0,3.0,3.0,1.5,0.0,,-2.0
3312,2021-12,175053,1.0,2.0,-1.0,2.0,2.5,0.8,Normal,0.8
3313,2022-02,175053,6.0,5.0,1.0,3.0,2.5,2.0,Understocking,1.2
3314,2022-03,175053,6.0,5.0,1.0,4.0,3.5,1.4285714285714286,Understocking,-0.5714285714285714
3315,2022-04,175053,2.0,0.0,2.0,6.0,5.0,0.0,,-1.4285714285714286
3316,2022-07,175053,0.0,1.0,-1.0,5.0,5.5,0.18181818181818182,Overstocking,0.18181818181818182
3317,2022-08,175053,0.0,1.0,-1.0,4.0,4.5,0.2222222222222222,Overstocking,0.04040404040404039
3318,2022-09,175053,0.0,4.0,-4.0,0.0,2.0,2.0,Understocking,1.7777777777777777
3319,2022-10,175053,3.0,4.0,-1.0,-1.0,-0.5,-8.0,,-10.0
3320,2022-12,175053,2.0,3.0,-1.0,-2.0,-1.5,-2.0,,6.0
3321,2023-01,175053,4.0,0.0,4.0,2.0,0.0,,,
3322,2023-02,175053,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,
3323,2023-03,175053,0.0,2.0,-2.0,-2.0,-1.0,-2.0,,-4.0
3324,2023-04,175053,1.0,0.0,1.0,-1.0,-1.5,-0.0,,2.0
3325,2023-07,175053,0.0,1.0,-1.0,-2.0,-1.5,-0.6666666666666666,,-0.6666666666666666
3326,2023-02,175054,2.0,1.0,1.0,1.0,0.5,2.0,Understocking,
3327,2023-03,175054,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,0.0
3328,2023-04,175054,1.0,0.0,1.0,1.0,0.5,0.0,,-2.0
3329,2023-05,175054,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
3330,2023-06,175054,2.0,2.0,0.0,0.0,0.0,inf,Understocking,inf
3331,2023-09,175054,4.0,0.0,4.0,4.0,2.0,0.0,,-inf
3332,2021-07,175056,1.0,0.0,1.0,1.0,0.5,0.0,,
3333,2021-08,175056,4.0,4.0,0.0,1.0,1.0,4.0,Understocking,4.0
3334,2021-11,175056,1.0,2.0,-1.0,0.0,0.5,4.0,Understocking,0.0
3335,2021-12,175056,1.0,0.0,1.0,1.0,0.5,0.0,,-4.0
3336,2022-01,175056,0.0,2.0,-2.0,-1.0,0.0,inf,Understocking,inf
3337,2022-02,175056,5.0,2.0,3.0,2.0,0.5,4.0,Understocking,-inf
3338,2022-04,175056,2.0,2.0,0.0,2.0,2.0,1.0,Normal,-3.0
3339,2022-06,175056,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,1.0
3340,2022-07,175056,0.0,1.0,-1.0,-1.0,-0.5,-2.0,,-4.0
3341,2022-12,175056,4.0,3.0,1.0,0.0,-0.5,-6.0,,-4.0
3342,2023-01,175056,1.0,1.0,0.0,0.0,0.0,inf,Understocking,inf
3343,2023-02,175056,0.0,1.0,-1.0,-1.0,-0.5,-2.0,,-inf
3344,2023-03,175056,1.0,1.0,0.0,-1.0,-1.0,-1.0,,1.0
3345,2023-05,175056,2.0,2.0,0.0,-1.0,-1.0,-2.0,,-1.0
3346,2023-07,175056,3.0,0.0,3.0,2.0,0.5,0.0,,2.0
3347,2023-09,175056,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,2.0
3348,2023-01,175057,1.0,0.0,1.0,1.0,0.5,0.0,,
